# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.1970000000000002e+02 +5.2920741185934245e-06 +1.6226255382301000e-10 -6.8775417738301176e-04 +1.0823415589737669e+06 
+2.1980000000000001e+02 +5.2841457963077767e-06 +1.6210068258307957e-10 -6.8592109067461455e-04 +1.0788581134949254e+06 
+2.1990000000000001e+02 +5.2762360562082591e-06 +1.6233255612303259e-10 -6.8409373235990350e-04 +1.0753831287269413e+06 
+2.2000000000000000e+02 +5.2683448473482650e-06 +1.6302931987907847e-10 -6.8227207089828793e-04 +1.0719087526736963e+06 
+2.2010000000000002e+02 +5.2604721191058707e-06 +1.6422859803488429e-10 -6.8045607585627587e-04 +1.0684278099790153e+06 
+2.2020000000000002e+02 +5.2526178221580182e-06 +1.6583393043004762e-10 -6.7864572123160132e-04 +1.0649358327494010e+06 
+2.2030000000000001e+02 +5.2447819075063468e-06 +1.6771533631131872e-10 -6.7684098212956751e-04 +1.0614290298619834e+06 
+2.2040000000000001e+02 +5.2369643261524799e-06 +1.6974283454115949e-10 -6.7504183365499739e-04 +1.0579036100392889e+06 
+2.2050000000000000e+02 +5.2291650290980559e-06 +1.7178644419339038e-10 -6.7324825091305389e-04 +1.0543557821196378e+06 
+2.2060000000000002e+02 +5.2213839673447090e-06 +1.7371618427137905e-10 -6.7146020900896240e-04 +1.0507817549714481e+06 
+2.2070000000000002e+02 +5.2136210918940720e-06 +1.7540207391299407e-10 -6.6967768304749230e-04 +1.0471777372722590e+06 
+2.2080000000000001e+02 +5.2058763537477764e-06 +1.7671413201272132e-10 -6.6790064813388589e-04 +1.0435399379082293e+06 
+2.2090000000000001e+02 +5.1981497039074643e-06 +1.7752237774045341e-10 -6.6612907937339957e-04 +1.0398645657434997e+06 
+2.2100000000000000e+02 +5.1904410933747648e-06 +1.7769682994584266e-10 -6.6436295187093379e-04 +1.0361478295091505e+06 
+2.2110000000000002e+02 +5.1827504735410397e-06 +1.7715067476505732e-10 -6.6260224480085633e-04 +1.0323881575598200e+06 
+2.2120000000000002e+02 +5.1750777973565734e-06 +1.7596976737144808e-10 -6.6084695361423411e-04 +1.0285928561619233e+06 
+2.2130000000000001e+02 +5.1674230181613794e-06 +1.7428312934101837e-10 -6.5909707783163793e-04 +1.0247714511940283e+06 
+2.2140000000000001e+02 +5.1597860892954662e-06 +1.7221978295430032e-10 -6.5735261697338692e-04 +1.0209334684520153e+06 
+2.2150000000000000e+02 +5.1521669640988500e-06 +1.6990875009472810e-10 -6.5561357055989933e-04 +1.0170884337507733e+06 
+2.2160000000000002e+02 +5.1445655959115367e-06 +1.6747905266495028e-10 -6.5387993811153594e-04 +1.0132458729061420e+06 
+2.2170000000000002e+02 +5.1369819380735449e-06 +1.6505971267009230e-10 -6.5215171914877852e-04 +1.0094153117635823e+06 
+2.2180000000000001e+02 +5.1294159439248832e-06 +1.6277975232663821e-10 -6.5042891319197688e-04 +1.0056062761145395e+06 
+2.2190000000000001e+02 +5.1218675668055668e-06 +1.6076819324261550e-10 -6.4871151976160751e-04 +1.0018282918114443e+06 
+2.2200000000000000e+02 +5.1143367600555991e-06 +1.5915405771136594e-10 -6.4699953837785845e-04 +9.9809088459663675e+05 
+2.2210000000000002e+02 +5.1068234771878985e-06 +1.5803180985491513e-10 -6.4529296700727666e-04 +9.9440230553678563e+05 
+2.2220000000000002e+02 +5.0993276724069901e-06 +1.5735768370397059e-10 -6.4359179740028686e-04 +9.9076570640882966e+05 
+2.2230000000000001e+02 +5.0918493000903045e-06 +1.5705335534209204e-10 -6.4189601975347423e-04 +9.8718296423768566e+05 
+2.2240000000000001e+02 +5.0843883146152650e-06 +1.5704050078879107e-10 -6.4020562426334992e-04 +9.8365595603179652e+05 
+2.2250000000000000e+02 +5.0769446703593055e-06 +1.5724079649270125e-10 -6.3852060112639406e-04 +9.8018655876538949e+05 
+2.2260000000000002e+02 +5.0695183216998468e-06 +1.5757591846052466e-10 -6.3684094053915487e-04 +9.7677664947446994e+05 
+2.2270000000000002e+02 +5.0621092230143219e-06 +1.5796754298077468e-10 -6.3516663269808636e-04 +9.7342810513025546e+05 
+2.2280000000000001e+02 +5.0547173286801499e-06 +1.5833734623308303e-10 -6.3349766779954343e-04 +9.7014280268511374e+05 
+2.2290000000000001e+02 +5.0473425930747682e-06 +1.5860700419212778e-10 -6.3183403604025082e-04 +9.6692261920245388e+05 
+2.2300000000000000e+02 +5.0399849705755957e-06 +1.5869819335137615e-10 -6.3017572761653827e-04 +9.6376943163210899e+05 
+2.2310000000000002e+02 +5.0326444154420214e-06 +1.5855194247741306e-10 -6.2852272408931049e-04 +9.6068262666496984e+05 
+2.2320000000000002e+02 +5.0253208814612677e-06 +1.5818669166457183e-10 -6.2687497247650831e-04 +9.5765162953036639e+05 
+2.2330000000000001e+02 +5.0180143223024959e-06 +1.5764023385993847e-10 -6.2523241116020721e-04 +9.5466337511124683e+05 
+2.2340000000000001e+02 +5.0107246916348868e-06 +1.5695036216111188e-10 -6.2359497852267293e-04 +9.5170479829594505e+05 
+2.2350000000000000e+02 +5.0034519431276050e-06 +1.5615486911167518e-10 -6.2196261294590691e-04 +9.4876283391260123e+05 
+2.2360000000000002e+02 +4.9961960304498312e-06 +1.5529154784125138e-10 -6.2033525281233873e-04 +9.4582441693809768e+05 
+2.2370000000000002e+02 +4.9889569072707393e-06 +1.5439819103112699e-10 -6.1871283650408897e-04 +9.4287648222908739e+05 
+2.2380000000000001e+02 +4.9817345272594958e-06 +1.5351259169884085e-10 -6.1709530240325198e-04 +9.3990596463937208e+05 
+2.2390000000000001e+02 +4.9745288440852789e-06 +1.5267254293238463e-10 -6.1548258889210098e-04 +9.3689979908960022e+05 
+2.2400000000000000e+02 +4.9673398114172581e-06 +1.5191583721769830e-10 -6.1387463435279386e-04 +9.3384492046414572e+05 
+2.2410000000000002e+02 +4.9601673837768820e-06 +1.5127329299867568e-10 -6.1227139177677363e-04 +9.3073177100002964e+05 
+2.2420000000000002e+02 +4.9530115190946854e-06 +1.5074782889708434e-10 -6.1067287259196660e-04 +9.2756482221092994e+05 
+2.2430000000000001e+02 +4.9458721761534682e-06 +1.5033538884896278e-10 -6.0907910283562890e-04 +9.2435205302289058e+05 
+2.2440000000000001e+02 +4.9387493137360381e-06 +1.5003191690883838e-10 -6.0749010854494107e-04 +9.2110144230675127e+05 
+2.2450000000000000e+02 +4.9316428906251974e-06 +1.4983335721129862e-10 -6.0590591575700702e-04 +9.1782096892487712e+05 
+2.2460000000000002e+02 +4.9245528656037624e-06 +1.4973565351945211e-10 -6.0432655050943640e-04 +9.1451861189708754e+05 
+2.2470000000000002e+02 +4.9174791974545303e-06 +1.4973474987501676e-10 -6.0275203883904008e-04 +9.1120234998310148e+05 
+2.2480000000000001e+02 +4.9104218449603072e-06 +1.4982659042859197e-10 -6.0118240678310895e-04 +9.0788016209708236e+05 
+2.2490000000000001e+02 +4.9033807669038996e-06 +1.5000711888244081e-10 -5.9961768037890370e-04 +9.0456002715794579e+05 
+2.2500000000000000e+02 +4.8963559220681186e-06 +1.5027227943840122e-10 -5.9805788566382552e-04 +9.0124992412333726e+05 
+2.2510000000000002e+02 +4.8893472690168460e-06 +1.5061399340483652e-10 -5.9650303917128055e-04 +8.9795696629035065e+05 
+2.2520000000000002e+02 +4.8823547654383414e-06 +1.5100809075959445e-10 -5.9495311942144122e-04 +8.9468480528148799e+05 
+2.2530000000000001e+02 +4.8753783688019346e-06 +1.5142637911864719e-10 -5.9340809543062089e-04 +8.9143622710487421e+05 
+2.2540000000000001e+02 +4.8684180365769459e-06 +1.5184066591222730e-10 -5.9186793621499847e-04 +8.8821401776142709e+05 
+2.2550000000000000e+02 +4.8614737262327288e-06 +1.5222275859298437e-10 -5.9033261079137283e-04 +8.8502096340682567e+05 
+2.2560000000000002e+02 +4.8545453952386120e-06 +1.5254446471604483e-10 -5.8880208817607335e-04 +8.8185985006654065e+05 
+2.2570000000000002e+02 +4.8476330010639228e-06 +1.5277759174366536e-10 -5.8727633738541991e-04 +8.7873346378053620e+05 
+2.2580000000000001e+02 +4.8407365011780008e-06 +1.5289394712849551e-10 -5.8575532743584556e-04 +8.7564459058592573e+05 
+2.2590000000000001e+02 +4.8338558530501776e-06 +1.5286533814064789e-10 -5.8423902734374756e-04 +8.7259601653122751e+05 
+2.2600000000000000e+02 +4.8269910141497913e-06 +1.5266357248896418e-10 -5.8272740612572268e-04 +8.6959052774186525e+05 
+2.2610000000000002e+02 +4.8201419423757842e-06 +1.5227485869004553e-10 -5.8122043715994249e-04 +8.6663031909478072e+05 
+2.2620000000000002e+02 +4.8133085973455427e-06 +1.5174300855237636e-10 -5.7971811127186109e-04 +8.6371522091762791e+05 
+2.2630000000000001e+02 +4.8064909391060688e-06 +1.5112623589630396e-10 -5.7822042364912148e-04 +8.6084447253740299e+05 
+2.2640000000000001e+02 +4.7996889277043538e-06 +1.5048275366151483e-10 -5.7672736947893743e-04 +8.5801731313188502e+05 
+2.2650000000000000e+02 +4.7929025231874080e-06 +1.4987077473965944e-10 -5.7523894394903444e-04 +8.5523298202925816e+05 
+2.2660000000000002e+02 +4.7861316856022178e-06 +1.4934851284860808e-10 -5.7375514224662649e-04 +8.5249071840745944e+05 
+2.2670000000000002e+02 +4.7793763749957961e-06 +1.4897418096007133e-10 -5.7227595955940775e-04 +8.4978976159895025e+05 
+2.2680000000000001e+02 +4.7726365514151274e-06 +1.4880599232436878e-10 -5.7080139107450352e-04 +8.4712935074840277e+05 
+2.2690000000000001e+02 +4.7659121749072179e-06 +1.4890216012136710e-10 -5.6933143197954010e-04 +8.4450872516515094e+05 
+2.2700000000000000e+02 +4.7592032055190641e-06 +1.4932089774869635e-10 -5.6786607746185625e-04 +8.4192712404883374e+05 
+2.2710000000000002e+02 +4.7525096030868912e-06 +1.5009507672982376e-10 -5.6640531429555233e-04 +8.3938168596700591e+05 
+2.2720000000000002e+02 +4.7458313266038632e-06 +1.5115620349656897e-10 -5.6494909560160847e-04 +8.3686114675462467e+05 
+2.2730000000000001e+02 +4.7391683348523650e-06 +1.5241044271867274e-10 -5.6349736608735698e-04 +8.3435214143675438e+05 
+2.2740000000000001e+02 +4.7325205866147832e-06 +1.5376395938291378e-10 -5.6205007046043005e-04 +8.3184130517310312e+05 
+2.2750000000000000e+02 +4.7258880406735011e-06 +1.5512291800852001e-10 -5.6060715342802860e-04 +8.2931527293503575e+05 
+2.2760000000000002e+02 +4.7192706558109170e-06 +1.5639348361429412e-10 -5.5916855969812983e-04 +8.2676067999092629e+05 
+2.2770000000000002e+02 +4.7126683908094032e-06 +1.5748182090520336e-10 -5.5773423397765805e-04 +8.2416416122683871e+05 
+2.2780000000000001e+02 +4.7060812044513539e-06 +1.5829409472712069e-10 -5.5630412097442804e-04 +8.2151235186172440e+05 
+2.2790000000000001e+02 +4.6995090555191634e-06 +1.5873646987788302e-10 -5.5487816539600231e-04 +8.1879188699311786e+05 
+2.2800000000000000e+02 +4.6929519027952098e-06 +1.5871511111689848e-10 -5.5345631194961438e-04 +8.1598940162715374e+05 
+2.2810000000000002e+02 +4.6864097059730491e-06 +1.5816809302630268e-10 -5.5203852035236322e-04 +8.1309664419462427e+05 
+2.2820000000000002e+02 +4.6798824283909303e-06 +1.5716112917491316e-10 -5.5062481035931491e-04 +8.1012581626807863e+05 
+2.2830000000000001e+02 +4.6733700342982508e-06 +1.5579184294787032e-10 -5.4921521673470650e-04 +8.0709423263483704e+05 
+2.2840000000000001e+02 +4.6668724879444214e-06 +1.5415785765986155e-10 -5.4780977424304491e-04 +8.0401920813560218e+05 
+2.2850000000000000e+02 +4.6603897535788529e-06 +1.5235679677928961e-10 -5.4640851764877580e-04 +8.0091805761978903e+05 
+2.2860000000000002e+02 +4.6539217954509586e-06 +1.5048628354078199e-10 -5.4501148171664301e-04 +7.9780809603256790e+05 
+2.2870000000000002e+02 +4.6474685778101360e-06 +1.4864394136150293e-10 -5.4361870121054140e-04 +7.9470663800602267e+05 
+2.2880000000000001e+02 +4.6410300649058000e-06 +1.4692739354012792e-10 -5.4223021089529417e-04 +7.9163099853316206e+05 
+2.2890000000000001e+02 +4.6346062209873640e-06 +1.4543426337853477e-10 -5.4084604553536605e-04 +7.8859849243425438e+05 
+2.2900000000000000e+02 +4.6281970103042288e-06 +1.4426217442838880e-10 -5.3946623989503629e-04 +7.8562643451697507e+05 
+2.2910000000000002e+02 +4.6218023967752699e-06 +1.4348257957256876e-10 -5.3809081835986823e-04 +7.8272855343009182e+05 
+2.2920000000000002e+02 +4.6154223429972363e-06 +1.4306225060079442e-10 -5.3671976379975083e-04 +7.7990423311284755e+05 
+2.2930000000000001e+02 +4.6090568112363465e-06 +1.4294178883254821e-10 -5.3535304870573792e-04 +7.7714927131674788e+05 
+2.2940000000000001e+02 +4.6027057637588109e-06 +1.4306179566417012e-10 -5.3399064556875831e-04 +7.7445946577167627e+05 
+2.2950000000000000e+02 +4.5963691628308431e-06 +1.4336287265852506e-10 -5.3263252687975782e-04 +7.7183061422501982e+05 
+2.2960000000000002e+02 +4.5900469707186558e-06 +1.4378562107104734e-10 -5.3127866512970104e-04 +7.6925851439501939e+05 
+2.2970000000000002e+02 +4.5837391496884712e-06 +1.4427064241336338e-10 -5.2992903280962692e-04 +7.6673896405496134e+05 
+2.2980000000000001e+02 +4.5774456620064978e-06 +1.4475853799855085e-10 -5.2858360241044879e-04 +7.6426776091746287e+05 
+2.2990000000000001e+02 +4.5711664699389536e-06 +1.4518990913648479e-10 -5.2724234642323128e-04 +7.6184070275858243e+05 
+2.3000000000000000e+02 +4.5649015357520537e-06 +1.4550535753093585e-10 -5.2590523733895081e-04 +7.5945358732135128e+05 
+2.3010000000000002e+02 +4.5586508218593711e-06 +1.4565795097786628e-10 -5.2457224587620043e-04 +7.5710174095612718e+05 
+2.3020000000000002e+02 +4.5524142912639627e-06 +1.4565062440888058e-10 -5.2324333566511284e-04 +7.5477860479605617e+05 
+2.3030000000000001e+02 +4.5461919071162377e-06 +1.4549877932813514e-10 -5.2191846856325537e-04 +7.5247714852244686e+05 
+2.3040000000000001e+02 +4.5399836325666130e-06 +1.4521781722697680e-10 -5.2059760642852993e-04 +7.5019034193960938e+05 
+2.3050000000000000e+02 +4.5337894307655082e-06 +1.4482313963518122e-10 -5.1928071111862850e-04 +7.4791115475063294e+05 
+2.3060000000000002e+02 +4.5276092648633267e-06 +1.4433014792560631e-10 -5.1796774449112883e-04 +7.4563255666122062e+05 
+2.3070000000000002e+02 +4.5214430980104955e-06 +1.4375424368887337e-10 -5.1665866840405349e-04 +7.4334751750482875e+05 
+2.3080000000000001e+02 +4.5152908933574239e-06 +1.4311082844835332e-10 -5.1535344471505848e-04 +7.4104900699603127e+05 
+2.3090000000000001e+02 +4.5091526140545220e-06 +1.4241530367938091e-10 -5.1405203528164726e-04 +7.3872999478556449e+05 
+2.3100000000000000e+02 +4.5030282232522086e-06 +1.4168307081565966e-10 -5.1275440196174322e-04 +7.3638345068795572e+05 
+2.3110000000000002e+02 +4.4969176846805243e-06 +1.4093005379811718e-10 -5.1146051572644716e-04 +7.3400414609219204e+05 
+2.3120000000000002e+02 +4.4908209643879941e-06 +1.4017426565827226e-10 -5.1017038400020945e-04 +7.3159405906012515e+05 
+2.3130000000000001e+02 +4.4847380290027861e-06 +1.3943424187722446e-10 -5.0888402332115938e-04 +7.2915696939288685e+05 
+2.3140000000000001e+02 +4.4786688451530525e-06 +1.3872851784000128e-10 -5.0760145022729272e-04 +7.2669665688471834e+05 
+2.3150000000000000e+02 +4.4726133794669478e-06 +1.3807562914619113e-10 -5.0632268125638260e-04 +7.2421690120361245e+05 
+2.3160000000000002e+02 +4.4665715985726191e-06 +1.3749411120644074e-10 -5.0504773294617847e-04 +7.2172148205399467e+05 
+2.3170000000000002e+02 +4.4605434690982473e-06 +1.3700249930330063e-10 -5.0377662183521282e-04 +7.1921417938328383e+05 
+2.3180000000000001e+02 +4.4545289576719624e-06 +1.3661932903315687e-10 -5.0250936446078506e-04 +7.1669877273662982e+05 
+2.3190000000000001e+02 +4.4485280309219336e-06 +1.3636313591233541e-10 -5.0124597736113472e-04 +7.1417904195872555e+05 
+2.3200000000000000e+02 +4.4425406554763231e-06 +1.3625245511770757e-10 -4.9998647707434011e-04 +7.1165876684515888e+05 
+2.3210000000000002e+02 +4.4365667977847766e-06 +1.3629691226152513e-10 -4.9873087306807234e-04 +7.0914158540829958e+05 
+2.3220000000000002e+02 +4.4306064235829972e-06 +1.3647049202996050e-10 -4.9747914653074338e-04 +7.0663056923595315e+05 
+2.3230000000000001e+02 +4.4246594984281612e-06 +1.3673826940686327e-10 -4.9623127158015439e-04 +7.0412864806340483e+05 
+2.3240000000000001e+02 +4.4187259878774712e-06 +1.3706531902702114e-10 -4.9498722233481290e-04 +7.0163875186037912e+05 
+2.3250000000000000e+02 +4.4128058574881035e-06 +1.3741671553162668e-10 -4.9374697291242628e-04 +6.9916381033610378e+05 
+2.3260000000000002e+02 +4.4068990728172624e-06 +1.3775753380525486e-10 -4.9251049743150662e-04 +6.9670675345301675e+05 
+2.3270000000000002e+02 +4.4010055994221337e-06 +1.3805284857556320e-10 -4.9127777000999623e-04 +6.9427051098552940e+05 
+2.3280000000000001e+02 +4.3951254028599012e-06 +1.3826773471111477e-10 -4.9004876476593773e-04 +6.9185801276587078e+05 
+2.3290000000000001e+02 +4.3892584486877625e-06 +1.3836726672820832e-10 -4.8882345581761834e-04 +6.8947218867695949e+05 
+2.3300000000000000e+02 +4.3834047024629151e-06 +1.3831651957226465e-10 -4.8760181728327805e-04 +6.8711596858856676e+05 
+2.3310000000000002e+02 +4.3775641301481667e-06 +1.3809556900823752e-10 -4.8638382845038187e-04 +6.8479210669196572e+05 
+2.3320000000000002e+02 +4.3717366993288693e-06 +1.3774449483177705e-10 -4.8516948928477050e-04 +6.8250265475305286e+05 
+2.3330000000000001e+02 +4.3659223779959983e-06 +1.3731837798791402e-10 -4.8395880492211197e-04 +6.8024948908218148e+05 
+2.3340000000000001e+02 +4.3601211341405175e-06 +1.3687229946331028e-10 -4.8275178049740874e-04 +6.7803448573625728e+05 
+2.3350000000000000e+02 +4.3543329357534143e-06 +1.3646134003006671e-10 -4.8154842114636902e-04 +6.7585952100662491e+05 
+2.3360000000000002e+02 +4.3485577508256551e-06 +1.3614058056276112e-10 -4.8034873200424142e-04 +6.7372647103992640e+05 
+2.3370000000000002e+02 +4.3427955473482129e-06 +1.3596510209288905e-10 -4.7915271820634243e-04 +6.7163721200601012e+05 
+2.3380000000000001e+02 +4.3370462933120735e-06 +1.3598998550463552e-10 -4.7796038488835435e-04 +6.6959362019336957e+05 
+2.3390000000000001e+02 +4.3313099567082013e-06 +1.3627031165016150e-10 -4.7677173718543717e-04 +6.6759757171546086e+05 
+2.3400000000000000e+02 +4.3255865055275764e-06 +1.3686116129516311e-10 -4.7558678023313684e-04 +6.6565094281436491e+05 
+2.3410000000000002e+02 +4.3198759074717117e-06 +1.3779283648329217e-10 -4.7440550826679460e-04 +6.6375261558540666e+05 
+2.3420000000000002e+02 +4.3141781290843508e-06 +1.3899652247740347e-10 -4.7322787192333421e-04 +6.6188949631077319e+05 
+2.3430000000000001e+02 +4.3084931366197647e-06 +1.4037862541480483e-10 -4.7205381093933115e-04 +6.6004549704732688e+05 
+2.3440000000000001e+02 +4.3028208963322335e-06 +1.4184555174663944e-10 -4.7088326505163511e-04 +6.5820452998396067e+05 
+2.3450000000000000e+02 +4.2971613744760350e-06 +1.4330370761982234e-10 -4.6971617399704178e-04 +6.5635050726442190e+05 
+2.3460000000000002e+02 +4.2915145373054494e-06 +1.4465949934779346e-10 -4.6855247751239433e-04 +6.5446734104568488e+05 
+2.3470000000000002e+02 +4.2858803510747518e-06 +1.4581933308707497e-10 -4.6739211533429595e-04 +6.5253894342674757e+05 
+2.3480000000000001e+02 +4.2802587820382225e-06 +1.4668961525038124e-10 -4.6623502719972062e-04 +6.5054922661804594e+05 
+2.3490000000000001e+02 +4.2746497964501374e-06 +1.4717675189175772e-10 -4.6508115284526525e-04 +6.4848210268673871e+05 
+2.3500000000000000e+02 +4.2690533605647776e-06 +1.4718714942071633e-10 -4.6393043200789423e-04 +6.4632148385775567e+05 
+2.3510000000000002e+02 +4.2634694416638082e-06 +1.4665868715288925e-10 -4.6278282426351965e-04 +6.4405766791728570e+05 
+2.3520000000000002e+02 +4.2578980111384543e-06 +1.4565513693787149e-10 -4.6163836854522586e-04 +6.4170649549397640e+05 
+2.3530000000000001e+02 +4.2523390414073098e-06 +1.4427174333923420e-10 -4.6049712362485236e-04 +6.3929019273298502e+05 
+2.3540000000000001e+02 +4.2467925048889878e-06 +1.4260375125680068e-10 -4.5935914827469342e-04 +6.3683098593129998e+05 
+2.3550000000000000e+02 +4.2412583740020976e-06 +1.4074640549432217e-10 -4.5822450126699164e-04 +6.3435110138012748e+05 
+2.3560000000000002e+02 +4.2357366211652380e-06 +1.3879495098044368e-10 -4.5709324137365484e-04 +6.3187276524783124e+05 
+2.3570000000000002e+02 +4.2302272187970224e-06 +1.3684463239082030e-10 -4.5596542736695586e-04 +6.2941820382118237e+05 
+2.3580000000000001e+02 +4.2247301393160548e-06 +1.3499069458044180e-10 -4.5484111801900157e-04 +6.2700964334513317e+05 
