# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+9.1200000000000003e+01 +7.0575195340001383e-03 -5.7711204791133168e+04 +2.9400403378205405e+12 -6.5732826158374568e+19 
+9.1300000000000011e+01 +7.0180462136895539e-03 -5.7316463421394379e+04 +2.9196552316806562e+12 -6.5271740625181377e+19 
+9.1400000000000006e+01 +6.9788293410193887e-03 -5.6925330377656304e+04 +2.8994076787827036e+12 -6.4812381738532381e+19 
+9.1500000000000000e+01 +6.9398628181264084e-03 -5.6537521081946143e+04 +2.8793052129056074e+12 -6.4355533429466038e+19 
+9.1600000000000009e+01 +6.9011405471478280e-03 -5.6152750956572032e+04 +2.8593553678613779e+12 -6.3901979630031544e+19 
+9.1700000000000003e+01 +6.8626564302200635e-03 -5.5770735423364204e+04 +2.8395656774076675e+12 -6.3452504270652285e+19 
+9.1800000000000011e+01 +6.8244043694804333e-03 -5.5391189904695057e+04 +2.8199436753637812e+12 -6.3007891283594502e+19 
+9.1900000000000006e+01 +6.7863782670654019e-03 -5.5013829822408923e+04 +2.8004968954883364e+12 -6.2568924599300039e+19 
+9.2000000000000000e+01 +6.7485720251120639e-03 -5.4638370598743175e+04 +2.7812328715850288e+12 -6.2136388149562638e+19 
+9.2100000000000009e+01 +6.7109809779976022e-03 -5.4264609633809341e+04 +2.7621562003508989e+12 -6.1710802567136707e+19 
+9.2200000000000003e+01 +6.6736061890610935e-03 -5.3892672240164895e+04 +2.7432597301648599e+12 -6.1291635291858272e+19 
+9.2300000000000011e+01 +6.6364501538824271e-03 -5.3522765708631036e+04 +2.7245333723407476e+12 -6.0878090465716503e+19 
+9.2400000000000006e+01 +6.5995153680413806e-03 -5.3155097330036755e+04 +2.7059670381977515e+12 -6.0469372230941139e+19 
+9.2500000000000000e+01 +6.5628043271170394e-03 -5.2789874394716637e+04 +2.6875506389933184e+12 -6.0064684727812743e+19 
+9.2600000000000009e+01 +6.5263195266894820e-03 -5.2427304193662050e+04 +2.6692740860642959e+12 -5.9663232099077161e+19 
+9.2700000000000003e+01 +6.4900634623383411e-03 -5.2067594017571202e+04 +2.6511272907122100e+12 -5.9264218486383378e+19 
+9.2800000000000011e+01 +6.4540386296431133e-03 -5.1710951157059062e+04 +2.6331001642289102e+12 -5.8866848031090221e+19 
+9.2900000000000006e+01 +6.4182475241836689e-03 -5.1357582902973125e+04 +2.6151826179334878e+12 -5.8470324875383341e+19 
+9.3000000000000000e+01 +6.3826926415391835e-03 -5.1007696545734179e+04 +2.5973645630953813e+12 -5.8073853159943455e+19 
+9.3100000000000009e+01 +6.3473752027149860e-03 -5.0661427379837907e+04 +2.5796388971089595e+12 -5.7676886922547552e+19 
+9.3200000000000003e+01 +6.3122913304157514e-03 -5.0318622712821591e+04 +2.5620104614893804e+12 -5.7279879777863492e+19 
+9.3300000000000011e+01 +6.2774358727712004e-03 -4.9979057855657848e+04 +2.5444870838040850e+12 -5.6883535235481403e+19 
+9.3400000000000006e+01 +6.2428036779115757e-03 -4.9642508119585997e+04 +2.5270765916493232e+12 -5.6488556805827109e+19 
+9.3500000000000000e+01 +6.2083895939669884e-03 -4.9308748815810039e+04 +2.5097868126192808e+12 -5.6095647999301435e+19 
+9.3600000000000009e+01 +6.1741884690674903e-03 -4.8977555255463893e+04 +2.4926255742977744e+12 -5.5705512325947056e+19 
+9.3700000000000003e+01 +6.1401951513428664e-03 -4.8648702749546988e+04 +2.4756007042555669e+12 -5.5318853295461360e+19 
+9.3800000000000011e+01 +6.1064044889230229e-03 -4.8321966609113639e+04 +2.4587200300678994e+12 -5.4936374417641619e+19 
+9.3900000000000006e+01 +6.0728113299381992e-03 -4.7997122145420020e+04 +2.4419913793338418e+12 -5.4558779203013771e+19 
+9.4000000000000000e+01 +6.0394105225184333e-03 -4.7673944669613025e+04 +2.4254225796403003e+12 -5.4186771161744974e+19 
+9.4100000000000009e+01 +6.0061981169321765e-03 -4.7352273861647824e+04 +2.4090185171777275e+12 -5.3820818323596517e+19 
+9.4200000000000003e+01 +5.9731749720038398e-03 -4.7032206878123019e+04 +2.3927723127145630e+12 -5.3460446801665663e+19 
+9.4300000000000011e+01 +5.9403431486957188e-03 -4.6713905244131478e+04 +2.3766741455871572e+12 -5.3104947227580252e+19 
+9.4400000000000006e+01 +5.9077047079707685e-03 -4.6397530485179166e+04 +2.3607141951804458e+12 -5.2753610234450887e+19 
+9.4500000000000000e+01 +5.8752617107918357e-03 -4.6083244126686273e+04 +2.3448826408675562e+12 -5.2405726454995067e+19 
+9.4600000000000009e+01 +5.8430162181215134e-03 -4.5771207693942451e+04 +2.3291696620086772e+12 -5.2060586521581830e+19 
+9.4700000000000003e+01 +5.8109702909224167e-03 -4.5461582712229676e+04 +2.3135654379614248e+12 -5.1717481066467238e+19 
+9.4800000000000011e+01 +5.7791259901574200e-03 -4.5154530706996695e+04 +2.2980601481034980e+12 -5.1375700722534294e+19 
+9.4900000000000006e+01 +5.7474853767892223e-03 -4.4850213203576888e+04 +2.2826439717990122e+12 -5.1034536122247676e+19 
+9.5000000000000000e+01 +5.7160505117806156e-03 -4.4548791727381424e+04 +2.2673070884214663e+12 -5.0693277898362814e+19 
+9.5100000000000009e+01 +5.6848223863463611e-03 -4.4250371422169381e+04 +2.2520426198088564e+12 -5.0351439741295092e+19 
+9.5200000000000003e+01 +5.6537977127098854e-03 -4.3954831905669082e+04 +2.2368554577278940e+12 -5.0009427574312600e+19 
+9.5300000000000011e+01 +5.6229721333465521e-03 -4.3661996413948902e+04 +2.2217534364089048e+12 -4.9667870378316276e+19 
+9.5400000000000006e+01 +5.5923412907321170e-03 -4.3371688183322032e+04 +2.2067443901108916e+12 -4.9327397135080169e+19 
+9.5500000000000000e+01 +5.5619008273419136e-03 -4.3083730449861316e+04 +2.1918361530657351e+12 -4.8988636825570255e+19 
+9.5600000000000009e+01 +5.5316463856515405e-03 -4.2797946449764146e+04 +2.1770365595180735e+12 -4.8652218431110898e+19 
+9.5700000000000003e+01 +5.5015736081363131e-03 -4.2514159419081654e+04 +2.1623534436969465e+12 -4.8318770932575519e+19 
+9.5800000000000011e+01 +5.4716781372719089e-03 -4.2232192594082750e+04 +2.1477946398561240e+12 -4.7988923311577997e+19 
+9.5900000000000006e+01 +5.4419556155337204e-03 -4.1951869210860925e+04 +2.1333679822296599e+12 -4.7663304549147984e+19 
+9.6000000000000000e+01 +5.4124016853972614e-03 -4.1673012505578925e+04 +2.1190813050585933e+12 -4.7342543626505642e+19 
+9.6100000000000009e+01 +5.3830129987324600e-03 -4.1395495998990504e+04 +2.1049395717326255e+12 -4.7027059606162670e+19 
+9.6200000000000003e+01 +5.3537902449867199e-03 -4.1119394350141920e+04 +2.0909362622278491e+12 -4.6716431875535061e+19 
+9.6300000000000011e+01 +5.3247351230019538e-03 -4.0844832502714933e+04 +2.0770619856724719e+12 -4.6410029903403196e+19 
+9.6400000000000006e+01 +5.2958493316199355e-03 -4.0571935400299728e+04 +2.0633073511845037e+12 -4.6107223158246892e+19 
+9.6500000000000000e+01 +5.2671345696825673e-03 -4.0300827986576143e+04 +2.0496629678924292e+12 -4.5807381108864090e+19 
+9.6600000000000009e+01 +5.2385925360317713e-03 -4.0031635205240527e+04 +2.0361194449267849e+12 -4.5509873224116306e+19 
+9.6700000000000003e+01 +5.2102249295091652e-03 -3.9764481999801974e+04 +2.0226673913967812e+12 -4.5214068972227535e+19 
+9.6800000000000011e+01 +5.1820334489568560e-03 -3.9499493314047169e+04 +2.0092974164423813e+12 -4.4919337822327620e+19 
+9.6900000000000006e+01 +5.1540197932164822e-03 -3.9236794091502008e+04 +1.9960001291746428e+12 -4.4625049242692706e+19 
+9.7000000000000000e+01 +5.1261856611301213e-03 -3.8976509275958146e+04 +1.9827661387354836e+12 -4.4330572702536630e+19 
+9.7100000000000009e+01 +5.0985318535947868e-03 -3.8718719959663453e+04 +1.9695888987510027e+12 -4.4035476396629049e+19 
+9.7200000000000003e+01 +5.0710555797294334e-03 -3.8463331830153700e+04 +1.9564732409618086e+12 -4.3740123427496518e+19 
+9.7300000000000011e+01 +5.0437531507080526e-03 -3.8210206723470554e+04 +1.9434268415980715e+12 -4.3445075623381131e+19 
+9.7400000000000006e+01 +5.0166208777050903e-03 -3.7959206475949060e+04 +1.9304573769246462e+12 -4.3150894813584163e+19 
+9.7500000000000000e+01 +4.9896550718945649e-03 -3.7710192923675939e+04 +1.9175725231783645e+12 -4.2858142826573529e+19 
+9.7600000000000009e+01 +4.9628520444507281e-03 -3.7463027902849877e+04 +1.9047799566073035e+12 -4.2567381491127370e+19 
+9.7700000000000003e+01 +4.9362081065476675e-03 -3.7217573249602952e+04 +1.8920873534538496e+12 -4.2279172635885289e+19 
+9.7800000000000011e+01 +4.9097195693597485e-03 -3.6973690800204407e+04 +1.8795023899744302e+12 -4.1994078089882845e+19 
+9.7900000000000006e+01 +4.8833827440609842e-03 -3.6731242390738473e+04 +1.8670327424055356e+12 -4.1712659681573954e+19 
+9.8000000000000000e+01 +4.8571939418256853e-03 -3.6490089857448584e+04 +1.8546860870012251e+12 -4.1435479239933354e+19 
+9.8100000000000009e+01 +4.8311503213992581e-03 -3.6250133959824489e+04 +1.8424673347156921e+12 -4.1162911404492808e+19 
+9.8200000000000003e+01 +4.8052524318125669e-03 -3.6011431150999138e+04 +1.8303703353830867e+12 -4.0894582059486142e+19 
+9.8300000000000011e+01 +4.7795016696675196e-03 -3.5774076807309961e+04 +1.8183861735321067e+12 -4.0629929899523351e+19 
+9.8400000000000006e+01 +4.7538994315662790e-03 -3.5538166305234277e+04 +1.8065059337075906e+12 -4.0368393619704758e+19 
+9.8500000000000000e+01 +4.7284471141108009e-03 -3.5303795021135105e+04 +1.7947207004413113e+12 -4.0109411914735763e+19 
+9.8600000000000009e+01 +4.7031461139031968e-03 -3.5071058331480395e+04 +1.7830215582775723e+12 -3.9852423479708631e+19 
+9.8700000000000003e+01 +4.6779978275455691e-03 -3.4840051612720395e+04 +1.7713995917582869e+12 -3.9596867009635860e+19 
+9.8800000000000011e+01 +4.6530036516399201e-03 -3.4610870241242119e+04 +1.7598458854179478e+12 -3.9342181199306711e+19 
+9.8900000000000006e+01 +4.6281649827883990e-03 -3.4383609593527370e+04 +1.7483515238023635e+12 -3.9087804743856685e+19 
+9.9000000000000000e+01 +4.6034832175928658e-03 -3.4158365045887702e+04 +1.7369075914374343e+12 -3.8833176337814471e+19 
+9.9100000000000009e+01 +4.5789589990539196e-03 -3.3935198202632491e+04 +1.7255078873863206e+12 -3.8577911530914783e+19 
+9.9200000000000003e+01 +4.5545899557653492e-03 -3.3714035579091287e+04 +1.7141570687511919e+12 -3.8322333290409574e+19 
+9.9300000000000011e+01 +4.5303729627197593e-03 -3.3494769918636026e+04 +1.7028625071760669e+12 -3.8066941438886568e+19 
+9.9400000000000006e+01 +4.5063048949091659e-03 -3.3277293964299111e+04 +1.6916315742664832e+12 -3.7812235797779874e+19 
+9.9500000000000000e+01 +4.4823826273261754e-03 -3.3061500459449060e+04 +1.6804716416658308e+12 -3.7558716189652484e+19 
+9.9600000000000009e+01 +4.4586030349628115e-03 -3.2847282147121899e+04 +1.6693900809801775e+12 -3.7306882435959038e+19 
+9.9700000000000003e+01 +4.4349629928116053e-03 -3.2634531770647151e+04 +1.6583942638485513e+12 -3.7057234359131144e+19 
+9.9800000000000011e+01 +4.4114593758648847e-03 -3.2423142073247294e+04 +1.6474915618985793e+12 -3.6810271781275181e+19 
+9.9900000000000006e+01 +4.3880890591148922e-03 -3.2213005798068090e+04 +1.6366893467481487e+12 -3.6566494524188176e+19 
+1.0000000000000000e+02 +4.3648489175539731e-03 -3.2004015688342959e+04 +1.6259949900255432e+12 -3.6326402409981948e+19 
+1.0010000000000001e+02 +4.3417365378237332e-03 -3.1796094384157514e+04 +1.6154132499835664e+12 -3.6090329318473683e+19 
+1.0020000000000000e+02 +4.3187523531624614e-03 -3.1589284112832152e+04 +1.6049384313507324e+12 -3.5857945359559987e+19 
+1.0030000000000001e+02 +4.2958975084579900e-03 -3.1383656998718125e+04 +1.5945622255000945e+12 -3.5628754701433123e+19 
+1.0040000000000001e+02 +4.2731731485978796e-03 -3.1179285166031223e+04 +1.5842763237903198e+12 -3.5402261511870235e+19 
+1.0050000000000000e+02 +4.2505804184696421e-03 -3.0976240738924109e+04 +1.5740724175715042e+12 -3.5177969958370468e+19 
+1.0060000000000001e+02 +4.2281204629610724e-03 -3.0774595841730272e+04 +1.5639421982146729e+12 -3.4955384209063588e+19 
+1.0070000000000000e+02 +4.2057944269598101e-03 -3.0574422598693520e+04 +1.5538773570812278e+12 -3.4734008431803109e+19 
+1.0080000000000001e+02 +4.1836034553535103e-03 -3.0375793134069645e+04 +1.5438695855335015e+12 -3.4513346794461442e+19 
+1.0090000000000001e+02 +4.1615486930298142e-03 -3.0178779572105570e+04 +1.5339105749332490e+12 -3.4292903464901693e+19 
+1.0100000000000000e+02 +4.1396312848763217e-03 -2.9983454037009022e+04 +1.5239920166367227e+12 -3.4072182610804249e+19 
+1.0110000000000001e+02 +4.1178517435068850e-03 -2.9789862892673769e+04 +1.5141081524071880e+12 -3.3850845091286970e+19 
+1.0120000000000000e+02 +4.0962080524402913e-03 -2.9597949461637505e+04 +1.5042634256221453e+12 -3.3629178530764993e+19 
+1.0130000000000001e+02 +4.0746975629215865e-03 -2.9407631306097352e+04 +1.4944648300611963e+12 -3.3407627244911104e+19 
+1.0140000000000001e+02 +4.0533176261956507e-03 -2.9218825988148270e+04 +1.4847193594922488e+12 -3.3186635549046764e+19 
+1.0150000000000000e+02 +4.0320655935075752e-03 -2.9031451070032072e+04 +1.4750340077010872e+12 -3.2966647759048925e+19 
+1.0160000000000001e+02 +4.0109388161023761e-03 -2.8845424113931284e+04 +1.4654157684657725e+12 -3.2748108190546715e+19 
+1.0170000000000000e+02 +3.9899346452250094e-03 -2.8660662681996146e+04 +1.4558716355612166e+12 -3.2531461159083643e+19 
+1.0180000000000001e+02 +3.9690504321203109e-03 -2.8477084336291206e+04 +1.4464086027514380e+12 -3.2317150979857043e+19 
+1.0190000000000001e+02 +3.9482835280335712e-03 -2.8294606639183792e+04 +1.4370336638371719e+12 -3.2105621969204466e+19 
+1.0200000000000000e+02 +3.9276312842095483e-03 -2.8113147152703703e+04 +1.4277538125788044e+12 -3.1897318442218242e+19 
+1.0210000000000001e+02 +3.9070916490949546e-03 -2.7932646022863315e+04 +1.4185735808621711e+12 -3.1692537080110694e+19 
+1.0220000000000000e+02 +3.8866649599430449e-03 -2.7753133730924128e+04 +1.4094876529979373e+12 -3.1490984026262270e+19 
+1.0230000000000001e+02 +3.8663521512086372e-03 -2.7574663341896685e+04 +1.4004882513946863e+12 -3.1292217789327344e+19 
+1.0240000000000001e+02 +3.8461541573467065e-03 -2.7397287920891340e+04 +1.3915675984728091e+12 -3.1095796878322586e+19 
+1.0250000000000000e+02 +3.8260719128121851e-03 -2.7221060532982563e+04 +1.3827179166482971e+12 -3.0901279802129002e+19 
+1.0260000000000001e+02 +3.8061063520598197e-03 -2.7046034243145787e+04 +1.3739314283258630e+12 -3.0708225069286941e+19 
+1.0270000000000000e+02 +3.7862584095445392e-03 -2.6872262116464113e+04 +1.3652003559230601e+12 -3.0516191188733403e+19 
+1.0280000000000001e+02 +3.7665290197213992e-03 -2.6699797218089407e+04 +1.3565169218645737e+12 -3.0324736669606220e+19 
+1.0290000000000001e+02 +3.7469191170450508e-03 -2.6528692612927713e+04 +1.3478733485470371e+12 -3.0133420020201931e+19 
+1.0300000000000000e+02 +3.7274296359705514e-03 -2.6359001366146134e+04 +1.3392618583975505e+12 -2.9941799749742219e+19 
+1.0310000000000001e+02 +3.7080609809411681e-03 -2.6190757315547376e+04 +1.3306770710844280e+12 -2.9749573918542008e+19 
+1.0320000000000000e+02 +3.6888114363545390e-03 -2.6023917390447805e+04 +1.3221231953530420e+12 -2.9556998794668614e+19 
+1.0330000000000001e+02 +3.6696787565966161e-03 -2.5858419292877123e+04 +1.3136068371994253e+12 -2.9364470197575684e+19 
+1.0340000000000001e+02 +3.6506606960534701e-03 -2.5694200724938670e+04 +1.3051346026283118e+12 -2.9172383946983776e+19 
+1.0350000000000000e+02 +3.6317550091112863e-03 -2.5531199388814544e+04 +1.2967130976537307e+12 -2.8981135862895714e+19 
+1.0360000000000001e+02 +3.6129594501558178e-03 -2.5369352986398939e+04 +1.2883489282554231e+12 -2.8791121764263166e+19 
+1.0370000000000000e+02 +3.5942717735733937e-03 -2.5208599219960313e+04 +1.2800487004574814e+12 -2.8602737471394640e+19 
+1.0380000000000001e+02 +3.5756897337499076e-03 -2.5048875791488976e+04 +1.2718190202510112e+12 -2.8416378803588059e+19 
+1.0390000000000001e+02 +3.5572110850713963e-03 -2.4890120403072626e+04 +1.2636664936392632e+12 -2.8232441580524155e+19 
+1.0400000000000000e+02 +3.5388335819238354e-03 -2.4732270756747286e+04 +1.2555977266186526e+12 -2.8051321621663072e+19 
+1.0410000000000001e+02 +3.5205554794936153e-03 -2.4575281297484980e+04 +1.2476170285734656e+12 -2.7873283814045585e+19 
+1.0420000000000000e+02 +3.5023770361668240e-03 -2.4419173440725102e+04 +1.2397195222894856e+12 -2.7698069310471623e+19 
+1.0430000000000001e+02 +3.4842990111299036e-03 -2.4263985344783272e+04 +1.2318980339326714e+12 -2.7525288331079352e+19 
+1.0440000000000001e+02 +3.4663221635694388e-03 -2.4109755168082007e+04 +1.2241453896820686e+12 -2.7354551096412344e+19 
+1.0450000000000000e+02 +3.4484472526718959e-03 -2.3956521068959388e+04 +1.2164544157065505e+12 -2.7185467826702307e+19 
+1.0460000000000001e+02 +3.4306750376236648e-03 -2.3804321205696135e+04 +1.2088179381676233e+12 -2.7017648741943882e+19 
+1.0470000000000000e+02 +3.4130062776110632e-03 -2.3653193736552730e+04 +1.2012287832260359e+12 -2.6850704062137115e+19 
+1.0480000000000001e+02 +3.3954417318208798e-03 -2.3503176820056768e+04 +1.1936797770718081e+12 -2.6684244008137576e+19 
+1.0490000000000001e+02 +3.3779821594391557e-03 -2.3354308614292058e+04 +1.1861637458448452e+12 -2.6517878799308177e+19 
+1.0500000000000000e+02 +3.3606283196525679e-03 -2.3206627277721742e+04 +1.1786735157282251e+12 -2.6351218656304914e+19 
+1.0510000000000001e+02 +3.3433805276891111e-03 -2.3060156829841158e+04 +1.1712041234482764e+12 -2.6183996688058401e+19 
+1.0520000000000000e+02 +3.3262373229428145e-03 -2.2914864734711529e+04 +1.1637594479543425e+12 -2.6016437558107902e+19 
+1.0530000000000001e+02 +3.3091968008496656e-03 -2.2770704317790398e+04 +1.1563455787797114e+12 -2.5848888819474104e+19 
+1.0540000000000001e+02 +3.2922570568452150e-03 -2.2627628904287132e+04 +1.1489686054299802e+12 -2.5681698024357405e+19 
+1.0550000000000000e+02 +3.2754161863651709e-03 -2.2485591819508179e+04 +1.1416346174219585e+12 -2.5515212725297570e+19 
+1.0560000000000001e+02 +3.2586722848453728e-03 -2.2344546388820145e+04 +1.1343497042784980e+12 -2.5349780475001680e+19 
+1.0570000000000000e+02 +3.2420234477216880e-03 -2.2204445937633951e+04 +1.1271199555287903e+12 -2.5185748826387534e+19 
+1.0580000000000001e+02 +3.2254677704296260e-03 -2.2065243791118733e+04 +1.1199514606731689e+12 -2.5023465331488223e+19 
+1.0590000000000001e+02 +3.2090033484048880e-03 -2.1926893274577513e+04 +1.1128503092279731e+12 -2.4863277542825865e+19 
+1.0600000000000000e+02 +3.1926282770834793e-03 -2.1789347713488751e+04 +1.1058225907296008e+12 -2.4705533013528429e+19 
+1.0610000000000001e+02 +3.1763410715585781e-03 -2.1652572655031665e+04 +1.0988722928187041e+12 -2.4550464561300668e+19 
+1.0620000000000000e+02 +3.1601419255548667e-03 -2.1516582534916917e+04 +1.0919949957545867e+12 -2.4397846068289651e+19 
+1.0630000000000001e+02 +3.1440314524540541e-03 -2.1381404010453902e+04 +1.0851841778885715e+12 -2.4247336680844681e+19 
+1.0640000000000001e+02 +3.1280102656384328e-03 -2.1247063739304464e+04 +1.0784333176124819e+12 -2.4098595546533196e+19 
+1.0650000000000000e+02 +3.1120789784899183e-03 -2.1113588378923192e+04 +1.0717358932953710e+12 -2.3951281812256203e+19 
+1.0660000000000001e+02 +3.0962382043907637e-03 -2.0981004586952695e+04 +1.0650853833271316e+12 -2.3805054625529418e+19 
+1.0670000000000000e+02 +3.0804885567229908e-03 -2.0849339020895713e+04 +1.0584752660816201e+12 -2.3659573133385601e+19 
+1.0680000000000001e+02 +3.0648306488686517e-03 -2.0718618338272434e+04 +1.0518990199344266e+12 -2.3514496482904465e+19 
+1.0690000000000001e+02 +3.0492650942097166e-03 -2.0588869196563865e+04 +1.0453501232573774e+12 -2.3369483821065748e+19 
+1.0700000000000000e+02 +3.0337925061284113e-03 -2.0460118253393717e+04 +1.0388220544381515e+12 -2.3224194295317770e+19 
+1.0710000000000001e+02 +3.0184131265791141e-03 -2.0332382049459469e+04 +1.0323103136525442e+12 -2.3078394861078807e+19 
+1.0720000000000000e+02 +3.0031257118063037e-03 -2.0205636658625550e+04 +1.0258184883290068e+12 -2.2932283708669706e+19 
+1.0730000000000001e+02 +2.9879286466267447e-03 -2.0079848037900072e+04 +1.0193521876916512e+12 -2.2786166836600979e+19 
