# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.6100000000000001e+01 +2.9345942350229941e-03 +1.5843856737852338e+01 +1.2698257562439287e+12 
+2.6200000000000003e+01 +2.9207030532752442e-03 +1.5739429379785694e+01 +1.0076467578817267e+12 
+2.6300000000000001e+01 +2.9072707218137264e-03 +1.5603842252341762e+01 +7.7449262112896643e+11 
+2.6400000000000002e+01 +2.8942495846962161e-03 +1.5439815912646866e+01 +5.6794592208091736e+11 
+2.6500000000000000e+01 +2.8815919859804758e-03 +1.5250070917827408e+01 +3.8558923683293439e+11 
+2.6600000000000001e+01 +2.8692502697242896e-03 +1.5037327825009596e+01 +2.2500514148032074e+11 
+2.6700000000000003e+01 +2.8571767799854316e-03 +1.4804307191319646e+01 +8.3776212118441879e+10 
+2.6800000000000001e+01 +2.8453238608216747e-03 +1.4553729573883913e+01 -4.0514975157378319e+10 
+2.6900000000000002e+01 +2.8336438562907734e-03 +1.4288315529829090e+01 -1.5028584425194830e+11 
+2.7000000000000000e+01 +2.8220891104505210e-03 +1.4010785616281060e+01 -2.4795381906981442e+11 
+2.7100000000000001e+01 +2.8106168217286939e-03 +1.3723657590076790e+01 -3.3565767846157227e+11 
+2.7200000000000003e+01 +2.7992036060331387e-03 +1.3428638006894332e+01 -4.1442162106092499e+11 
+2.7300000000000001e+01 +2.7878309336416798e-03 +1.3127230622123372e+01 -4.8499120044784283e+11 
+2.7400000000000002e+01 +2.7764802748321835e-03 +1.2820939191152195e+01 -5.4811197020183173e+11 
+2.7500000000000000e+01 +2.7651330998824906e-03 +1.2511267469369928e+01 -6.0452948390265698e+11 
+2.7600000000000001e+01 +2.7537708790704545e-03 +1.2199719212165233e+01 -6.5498929512993079e+11 
+2.7700000000000003e+01 +2.7423750826739107e-03 +1.1887798174927312e+01 -7.0023695746345752e+11 
+2.7800000000000001e+01 +2.7309271809707113e-03 +1.1577008113045091e+01 -7.4101802448294666e+11 
+2.7900000000000002e+01 +2.7194086442386967e-03 +1.1268852781907487e+01 -7.7807804976810254e+11 
+2.8000000000000000e+01 +2.7078009427557331e-03 +1.0964835936903068e+01 -8.1216258689852319e+11 
+2.8100000000000001e+01 +2.6960894885606095e-03 +1.0666198739738112e+01 -8.4389163583451489e+11 
+2.8200000000000003e+01 +2.6842754607359592e-03 +1.0373131977387366e+01 -8.7338298205853809e+11 
+2.8300000000000001e+01 +2.6723639801253828e-03 +1.0085563843142353e+01 -9.0062885743349280e+11 
+2.8400000000000002e+01 +2.6603601675724581e-03 +9.8034225302951530e+00 -9.2562149382244397e+11 
+2.8500000000000000e+01 +2.6482691439207824e-03 +9.5266362321373066e+00 -9.4835312308825146e+11 
+2.8600000000000001e+01 +2.6360960300139428e-03 +9.2551331419607941e+00 -9.6881597709399451e+11 
+2.8700000000000003e+01 +2.6238459466955328e-03 +8.9888414530572316e+00 -9.8700228770256543e+11 
+2.8800000000000001e+01 +2.6115240148091440e-03 +8.7276893587184166e+00 -1.0029042867769266e+12 
+2.8900000000000002e+01 +2.5991353551983619e-03 +8.4716050522362831e+00 -1.0165142061801274e+12 
+2.9000000000000000e+01 +2.5866850887067846e-03 +8.2205167269023693e+00 -1.0278242777750355e+12 
+2.9100000000000001e+01 +2.5741783867903778e-03 +7.9743321000643004e+00 -1.0368380134127520e+12 
+2.9200000000000003e+01 +2.5616206233546601e-03 +7.7328769852917940e+00 -1.0436040448964773e+12 
+2.9300000000000001e+01 +2.5490172229175371e-03 +7.4959567202102209e+00 -1.0481822840174739e+12 
+2.9400000000000002e+01 +2.5363736099969186e-03 +7.2633766424445909e+00 -1.0506326425668707e+12 
+2.9500000000000000e+01 +2.5236952091106926e-03 +7.0349420896206842e+00 -1.0510150323360614e+12 
+2.9600000000000001e+01 +2.5109874447767698e-03 +6.8104583993636307e+00 -1.0493893651162410e+12 
+2.9700000000000003e+01 +2.4982557415130571e-03 +6.5897309092986180e+00 -1.0458155526985941e+12 
+2.9800000000000001e+01 +2.4855055238374420e-03 +6.3725649570514289e+00 -1.0403535068745120e+12 
+2.9900000000000002e+01 +2.4727422162678378e-03 +6.1587658802471310e+00 -1.0330631394351770e+12 
+3.0000000000000000e+01 +2.4599712433221494e-03 +5.9481390165109911e+00 -1.0240043621717994e+12 
+3.0100000000000001e+01 +2.4471968277011030e-03 +5.7405715644600379e+00 -1.0132653513109457e+12 
+3.0200000000000003e+01 +2.4344183848367972e-03 +5.5362781666759471e+00 -1.0010473408197704e+12 
+3.0300000000000001e+01 +2.4216341283441554e-03 +5.3355553267322007e+00 -9.8757982910078442e+11 
+3.0400000000000002e+01 +2.4088422718380950e-03 +5.1386995482022373e+00 -9.7309231455648462e+11 
+3.0500000000000000e+01 +2.3960410289335498e-03 +4.9460073346592406e+00 -9.5781429558927258e+11 
+3.0600000000000001e+01 +2.3832286132454382e-03 +4.7577751896767104e+00 -9.4197527060167920e+11 
+3.0700000000000003e+01 +2.3704032383886904e-03 +4.5742996168278234e+00 -9.2580473799609900e+11 
+3.0800000000000001e+01 +2.3575631179782188e-03 +4.3958771196862729e+00 -9.0953219617511096e+11 
+3.0900000000000002e+01 +2.3447064656289575e-03 +4.2228042018251637e+00 -8.9338714354110986e+11 
+3.1000000000000000e+01 +2.3318314949558336e-03 +4.0553773668177548e+00 -8.7759907849651868e+11 
+3.1100000000000001e+01 +2.3189376209803250e-03 +3.8937850258810327e+00 -8.6234322503954016e+11 
+3.1200000000000003e+01 +2.3060290643501739e-03 +3.7377832208050332e+00 -8.4757770955075427e+11 
+3.1300000000000001e+01 +2.2931112471196776e-03 +3.5870199010233863e+00 -8.3320638400645410e+11 
+3.1400000000000002e+01 +2.2801895913431326e-03 +3.4411430159697001e+00 -8.1913310038293323e+11 
+3.1500000000000000e+01 +2.2672695190748414e-03 +3.2998005150775422e+00 -8.0526171065647351e+11 
+3.1600000000000001e+01 +2.2543564523691065e-03 +3.1626403477802927e+00 -7.9149606680328357e+11 
+3.1700000000000003e+01 +2.2414558132802182e-03 +3.0293104635117678e+00 -7.7774002079971680e+11 
+3.1800000000000001e+01 +2.2285730238624816e-03 +2.8994588117054390e+00 -7.6389742462202429e+11 
+3.1900000000000002e+01 +2.2157135061701911e-03 +2.7727333417949200e+00 -7.4987213024649219e+11 
+3.2000000000000000e+01 +2.2028826822576512e-03 +2.6487820032136522e+00 -7.3556798964935266e+11 
+3.2100000000000001e+01 +2.1900850894655674e-03 +2.5273297667884727e+00 -7.2091904472293555e+11 
+3.2200000000000003e+01 +2.1773217262802888e-03 +2.4084096889185829e+00 -7.0598009702350171e+11 
+3.2300000000000004e+01 +2.1645927064745680e-03 +2.2921318473965293e+00 -6.9083613802338110e+11 
+3.2399999999999999e+01 +2.1518981438211726e-03 +2.1786063200145152e+00 -6.7557215919479688e+11 
+3.2500000000000000e+01 +2.1392381520928491e-03 +2.0679431845650877e+00 -6.6027315201007910e+11 
+3.2600000000000001e+01 +2.1266128450623651e-03 +1.9602525188405291e+00 -6.4502410794148401e+11 
+3.2700000000000003e+01 +2.1140223365024701e-03 +1.8556444006334316e+00 -6.2991001846135852e+11 
+3.2800000000000004e+01 +2.1014667401859258e-03 +1.7542289077360529e+00 -6.1501587504193225e+11 
+3.2899999999999999e+01 +2.0889461698854945e-03 +1.6561161179407258e+00 -6.0042666915547107e+11 
+3.3000000000000000e+01 +2.0764607393739219e-03 +1.5614161090401071e+00 -5.8622739227435315e+11 
+3.3100000000000001e+01 +2.0640108322317022e-03 +1.4701901896501259e+00 -5.7248168435874170e+11 
+3.3200000000000003e+01 +2.0515979112702225e-03 +1.3823045916816430e+00 -5.5916777932058374e+11 
+3.3300000000000004e+01 +2.0392237091086084e-03 +1.2975767778690783e+00 -5.4624255955973505e+11 
+3.3399999999999999e+01 +2.0268899583659791e-03 +1.2158242109470099e+00 -5.3366290747609326e+11 
+3.3500000000000000e+01 +2.0145983916614457e-03 +1.1368643536500638e+00 -5.2138570546956940e+11 
+3.3600000000000001e+01 +2.0023507416141403e-03 +1.0605146687124773e+00 -5.0936783593995111e+11 
+3.3700000000000003e+01 +1.9901487408431717e-03 +9.8659261886903815e-01 -4.9756618128720734e+11 
+3.3800000000000004e+01 +1.9779941219676680e-03 +9.1491566685407766e-01 -4.8593762391115637e+11 
+3.3899999999999999e+01 +1.9658886176067438e-03 +8.4530127540217848e-01 -4.7443904621168817e+11 
+3.4000000000000000e+01 +1.9538339603795180e-03 +7.7756690724785749e-01 -4.6302733058868567e+11 
+3.4100000000000001e+01 +1.9418316817602932e-03 +7.1156480338137562e-01 -4.5167158512348859e+11 
+3.4200000000000003e+01 +1.9298825086440858e-03 +6.4728631781608004e-01 -4.4038982062327716e+11 
+3.4300000000000004e+01 +1.9179869667810829e-03 +5.8475758282144896e-01 -4.2921227357681122e+11 
+3.4399999999999999e+01 +1.9061455819214968e-03 +5.2400473066617537e-01 -4.1816918047259973e+11 
+3.4500000000000000e+01 +1.8943588798155096e-03 +4.6505389361979027e-01 -4.0729077779943268e+11 
+3.4600000000000001e+01 +1.8826273862133152e-03 +4.0793120395156357e-01 -3.9660730204599884e+11 
+3.4700000000000003e+01 +1.8709516268651195e-03 +3.5266279393040739e-01 -3.8614898970088354e+11 
+3.4800000000000004e+01 +1.8593321275211135e-03 +2.9927479582563127e-01 -3.7594607725279205e+11 
+3.4899999999999999e+01 +1.8477694139314865e-03 +2.4779334190657232e-01 -3.6602880119044061e+11 
+3.5000000000000000e+01 +1.8362640118464446e-03 +1.9824456444214048e-01 -3.5642739800241840e+11 
+3.5100000000000001e+01 +1.8248164118119900e-03 +1.5063442121448228e-01 -3.4716267254650043e+11 
+3.5200000000000003e+01 +1.8134269635574139e-03 +1.0488817205597589e-01 -3.3821770315642133e+11 
+3.5300000000000004e+01 +1.8020959816078209e-03 +6.0910902311760648e-02 -3.2956613653496118e+11 
+3.5399999999999999e+01 +1.7908237804883085e-03 +1.8607697327202279e-02 -3.2118161938496503e+11 
+3.5500000000000000e+01 +1.7796106747239779e-03 -2.2116357552540270e-02 -3.1303779840922717e+11 
+3.5600000000000001e+01 +1.7684569788399347e-03 -6.1356176982262721e-02 -3.0510832031054681e+11 
+3.5700000000000003e+01 +1.7573630073612822e-03 -9.9206675616840420e-02 -2.9736683179169446e+11 
+3.5800000000000004e+01 +1.7463290748131184e-03 -1.3576276811092594e-01 -2.8978697955552094e+11 
+3.5899999999999999e+01 +1.7353554957205515e-03 -1.7111936911940995e-01 -2.8234241030479932e+11 
+3.6000000000000000e+01 +1.7244425846086753e-03 -2.0537139329700710e-01 -2.7500677074234558e+11 
+3.6100000000000001e+01 +1.7135906316934366e-03 -2.3859710815597043e-01 -2.6776033397312357e+11 
+3.6200000000000003e+01 +1.7027998299541192e-03 -2.7080819263808609e-01 -2.6060987871076099e+11 
+3.6300000000000004e+01 +1.6920703480608529e-03 -3.0199967854265802e-01 -2.5356881007103094e+11 
+3.6399999999999999e+01 +1.6814023546837603e-03 -3.3216659766884921e-01 -2.4665053316974261e+11 
+3.6500000000000000e+01 +1.6707960184929691e-03 -3.6130398181601708e-01 -2.3986845312264331e+11 
+3.6600000000000001e+01 +1.6602515081586035e-03 -3.8940686278326220e-01 -2.3323597504557712e+11 
+3.6700000000000003e+01 +1.6497689923507879e-03 -4.1647027236986556e-01 -2.2676650405431595e+11 
+3.6800000000000004e+01 +1.6393486397396531e-03 -4.4248924237516923e-01 -2.2047344526460480e+11 
+3.6899999999999999e+01 +1.6289906189953214e-03 -4.6745880459827871e-01 -2.1437020379229507e+11 
+3.7000000000000000e+01 +1.6186950987879176e-03 -4.9137399083851713e-01 -2.0847018475312625e+11 
+3.7100000000000001e+01 +1.6084621919429290e-03 -5.1423893641816709e-01 -2.0278203748036212e+11 
+3.7200000000000003e+01 +1.5982917879072943e-03 -5.3609419075221632e-01 -1.9729538817693753e+11 
+3.7300000000000004e+01 +1.5881837202833121e-03 -5.5698940677866249e-01 -1.9199510726325061e+11 
+3.7399999999999999e+01 +1.5781378226732781e-03 -5.7697423743554521e-01 -1.8686606515968674e+11 
+3.7500000000000000e+01 +1.5681539286794917e-03 -5.9609833566093762e-01 -1.8189313228662747e+11 
+3.7600000000000001e+01 +1.5582318719042480e-03 -6.1441135439276606e-01 -1.7706117906450278e+11 
+3.7700000000000003e+01 +1.5483714859498498e-03 -6.3196294656916785e-01 -1.7235507591367319e+11 
+3.7800000000000004e+01 +1.5385726044185937e-03 -6.4880276512815960e-01 -1.6775969325453262e+11 
+3.7899999999999999e+01 +1.5288350609127773e-03 -6.6498046300774283e-01 -1.6325990150748477e+11 
+3.8000000000000000e+01 +1.5191586890347004e-03 -6.8054569314603652e-01 -1.5884057109289401e+11 
+3.8100000000000001e+01 +1.5095433310193017e-03 -6.9553987093195357e-01 -1.5449014220420651e+11 
+3.8200000000000003e+01 +1.4999888636321014e-03 -7.0997146155874113e-01 -1.5021133412682996e+11 
+3.8300000000000004e+01 +1.4904951722712638e-03 -7.2384069267055240e-01 -1.4601043591921713e+11 
+3.8400000000000006e+01 +1.4810621423349455e-03 -7.3714779191143465e-01 -1.4189373663985452e+11 
+3.8500000000000000e+01 +1.4716896592213149e-03 -7.4989298692566986e-01 -1.3786752534715256e+11 
+3.8600000000000001e+01 +1.4623776083285301e-03 -7.6207650535733462e-01 -1.3393809109958850e+11 
+3.8700000000000003e+01 +1.4531258750547554e-03 -7.7369857485065907e-01 -1.3011172295559045e+11 
+3.8800000000000004e+01 +1.4439343447981488e-03 -7.8475942304967650e-01 -1.2639470997364671e+11 
+3.8900000000000006e+01 +1.4348029029568798e-03 -7.9525927759872495e-01 -1.2279334121215538e+11 
+3.9000000000000000e+01 +1.4257314349291055e-03 -8.0519836614178775e-01 -1.1931390572962404e+11 
+3.9100000000000001e+01 +1.4167197928333804e-03 -8.1458125541662540e-01 -1.1596021874054414e+11 
+3.9200000000000003e+01 +1.4077676956698261e-03 -8.2342986853486522e-01 -1.1272620008378871e+11 
+3.9300000000000004e+01 +1.3988748291589542e-03 -8.3177046770165308e-01 -1.0960329575429506e+11 
+3.9400000000000006e+01 +1.3900408790212771e-03 -8.3962931512216110e-01 -1.0658295174699776e+11 
+3.9500000000000000e+01 +1.3812655309773103e-03 -8.4703267300157670e-01 -1.0365661405682161e+11 
+3.9600000000000001e+01 +1.3725484707475654e-03 -8.5400680354509562e-01 -1.0081572867869441e+11 
+3.9700000000000003e+01 +1.3638893840525531e-03 -8.6057796895781635e-01 -9.8051741607569183e+10 
+3.9800000000000004e+01 +1.3552879566127898e-03 -8.6677243144497840e-01 -9.5356098838362656e+10 
+3.9900000000000006e+01 +1.3467438741487845e-03 -8.7261645321166781e-01 -9.2720246366030975e+10 
+4.0000000000000000e+01 +1.3382568223810566e-03 -8.7813629646320845e-01 -9.0135630185457932e+10 
+4.0100000000000001e+01 +1.3298264950364813e-03 -8.8335398967047662e-01 -8.7595652427084808e+10 
+4.0200000000000003e+01 +1.3214526178674203e-03 -8.8827462636806542e-01 -8.5101539763103668e+10 
+4.0300000000000004e+01 +1.3131349246326097e-03 -8.9289906635651506e-01 -8.2656475001138504e+10 
+4.0400000000000006e+01 +1.3048731490907760e-03 -8.9722816943619432e-01 -8.0263640948868469e+10 
+4.0500000000000000e+01 +1.2966670250006518e-03 -9.0126279540756693e-01 -7.7926220413942078e+10 
+4.0600000000000001e+01 +1.2885162861209687e-03 -9.0500380407109660e-01 -7.5647396204007645e+10 
+4.0700000000000003e+01 +1.2804206662104551e-03 -9.0845205522722117e-01 -7.3430351126718536e+10 
+4.0800000000000004e+01 +1.2723798990278454e-03 -9.1160840867639437e-01 -7.1278267989730392e+10 
+4.0900000000000006e+01 +1.2643937183318677e-03 -9.1447372421907491e-01 -6.9194329600684235e+10 
+4.1000000000000000e+01 +1.2564618578812543e-03 -9.1704886165563948e-01 -6.7181718767270248e+10 
+4.1100000000000001e+01 +1.2485840404011564e-03 -9.1933689025716958e-01 -6.5242275053603134e+10 
+4.1200000000000003e+01 +1.2407599444823948e-03 -9.2134971717638092e-01 -6.3372465050019112e+10 
+4.1300000000000004e+01 +1.2329892376822147e-03 -9.2310145903660745e-01 -6.1567412103332924e+10 
+4.1400000000000006e+01 +1.2252715875578583e-03 -9.2460623246120155e-01 -5.9822239560342941e+10 
+4.1500000000000000e+01 +1.2176066616665707e-03 -9.2587815407348595e-01 -5.8132070767869102e+10 
+4.1600000000000001e+01 +1.2099941275655920e-03 -9.2693134049676951e-01 -5.6492029072728424e+10 
+4.1700000000000003e+01 +1.2024336528121669e-03 -9.2777990835438950e-01 -5.4897237821731438e+10 
+4.1800000000000004e+01 +1.1949249049635390e-03 -9.2843797426968910e-01 -5.3342820361683479e+10 
+4.1900000000000006e+01 +1.1874675515769503e-03 -9.2891965486594485e-01 -5.1823900039419426e+10 
+4.2000000000000000e+01 +1.1800612602096442e-03 -9.2923906676651014e-01 -5.0335600201739731e+10 
+4.2100000000000001e+01 +1.1727057003914395e-03 -9.2940806029851197e-01 -4.8874145706757339e+10 
+4.2200000000000003e+01 +1.1654005495424554e-03 -9.2942942060411404e-01 -4.7440167457858978e+10 
+4.2300000000000004e+01 +1.1581454870553867e-03 -9.2930366652931351e-01 -4.6035397869705559e+10 
+4.2400000000000006e+01 +1.1509401923229289e-03 -9.2903131692008356e-01 -4.4661569356986366e+10 
+4.2500000000000000e+01 +1.1437843447377749e-03 -9.2861289062237284e-01 -4.3320414334375786e+10 
+4.2600000000000001e+01 +1.1366776236926216e-03 -9.2804890648219462e-01 -4.2013665216546562e+10 
+4.2700000000000003e+01 +1.1296197085801647e-03 -9.2733988334557704e-01 -4.0743054418154243e+10 
+4.2800000000000004e+01 +1.1226102787930999e-03 -9.2648634005848907e-01 -3.9510314353880501e+10 
+4.2900000000000006e+01 +1.1156490137241174e-03 -9.2548879546680962e-01 -3.8317177438433289e+10 
+4.3000000000000000e+01 +1.1087355927659190e-03 -9.2434776841667576e-01 -3.7165376086437988e+10 
+4.3100000000000001e+01 +1.1018696973678283e-03 -9.2306497069293969e-01 -3.6055883078770569e+10 
+4.3200000000000003e+01 +1.0950510172057200e-03 -9.2164688583663412e-01 -3.4986632660910774e+10 
+4.3300000000000004e+01 +1.0882792440121004e-03 -9.2010119032779836e-01 -3.3954799444480740e+10 
+4.3400000000000006e+01 +1.0815540695194761e-03 -9.1843556064638787e-01 -3.2957558041147694e+10 
+4.3500000000000000e+01 +1.0748751854603527e-03 -9.1665767327238468e-01 -3.1992083062556488e+10 
+4.3600000000000001e+01 +1.0682422835672370e-03 -9.1477520468582396e-01 -3.1055549120343529e+10 
+4.3700000000000003e+01 +1.0616550555726349e-03 -9.1279583136666054e-01 -3.0145130826166473e+10 
+4.3800000000000004e+01 +1.0551131932090552e-03 -9.1072722979496190e-01 -2.9258002791646168e+10 
+4.3900000000000006e+01 +1.0486163882089999e-03 -9.0857707645060404e-01 -2.8391339628471245e+10 
+4.4000000000000000e+01 +1.0421643323049793e-03 -9.0635304781367132e-01 -2.7542315948256546e+10 
+4.4100000000000001e+01 +1.0357567155585856e-03 -9.0406156803579052e-01 -2.6708745755444599e+10 
+4.4200000000000003e+01 +1.0293932213477550e-03 -9.0170405195507719e-01 -2.5891000625669952e+10 
+4.4300000000000004e+01 +1.0230735313795187e-03 -8.9928066208147683e-01 -2.5090091527300289e+10 
+4.4400000000000006e+01 +1.0167973273608973e-03 -8.9679156092471557e-01 -2.4307029428769619e+10 
+4.4500000000000000e+01 +1.0105642909989199e-03 -8.9423691099468483e-01 -2.3542825298461842e+10 
+4.4600000000000001e+01 +1.0043741040006088e-03 -8.9161687480114848e-01 -2.2798490104804974e+10 
+4.4700000000000003e+01 +9.9822644807299327e-04 -8.8893161485402228e-01 -2.2075034816169937e+10 
+4.4800000000000004e+01 +9.9212100492309654e-04 -8.8618129366305320e-01 -2.1373470400990585e+10 
+4.4900000000000006e+01 +9.8605745625794617e-04 -8.8336607373814280e-01 -2.0694807827645790e+10 
+4.5000000000000000e+01 +9.8003548378456707e-04 -8.8048611758905648e-01 -2.0040058064562912e+10 
+4.5100000000000001e+01 +9.7405477616209545e-04 -8.7754225055054436e-01 -1.9409787405118183e+10 
+4.5200000000000003e+01 +9.6811504985811977e-04 -8.7453794925709105e-01 -1.8802783442590626e+10 
+4.5300000000000004e+01 +9.6221602829234167e-04 -8.7147735316809627e-01 -1.8217389095233105e+10 
+4.5400000000000006e+01 +9.5635743488445496e-04 -8.6836460174282992e-01 -1.7651947281341148e+10 
+4.5500000000000000e+01 +9.5053899305416539e-04 -8.6520383444078308e-01 -1.7104800919143448e+10 
+4.5600000000000001e+01 +9.4476042622116752e-04 -8.6199919072124354e-01 -1.6574292926929365e+10 
+4.5700000000000003e+01 +9.3902145780516222e-04 -8.5875481004360266e-01 -1.6058766222956957e+10 
+4.5800000000000004e+01 +9.3332181122584765e-04 -8.5547483186720830e-01 -1.5556563725496765e+10 
+4.5900000000000006e+01 +9.2766120990292521e-04 -8.5216339565151156e-01 -1.5066028352784138e+10 
+4.6000000000000000e+01 +9.2203937725609305e-04 -8.4882464085580001e-01 -1.4585503023118490e+10 
+4.6100000000000001e+01 +9.1645603647556233e-04 -8.4546204412304915e-01 -1.4113702019346960e+10 
+4.6200000000000003e+01 +9.1091090983358143e-04 -8.4207643083015804e-01 -1.3650825082859880e+10 
+4.6300000000000004e+01 +9.0540371937291805e-04 -8.3866796353774975e-01 -1.3197443319597408e+10 
