# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+2.0900000000000002e+01 +1.4945140220128097e+00 +2.7971568838884447e+07 -9.9930756588166188e+14 +1.8986720590369051e+22 
+2.1000000000000000e+01 +1.4905117489295749e+00 +2.8217610070573606e+07 -9.9108037084284300e+14 +1.8842808584745679e+22 
+2.1100000000000001e+01 +1.4863977188541200e+00 +2.8453278223007753e+07 -9.8069146688185900e+14 +1.8625666663008849e+22 
+2.1200000000000003e+01 +1.4821762474904017e+00 +2.8676949033243686e+07 -9.6817712584746900e+14 +1.8340737672378283e+22 
+2.1300000000000001e+01 +1.4778538176482126e+00 +2.8886602357483868e+07 -9.5361009509622262e+14 +1.7996687810324681e+22 
+2.1400000000000002e+01 +1.4734369121373996e+00 +2.9080218051901694e+07 -9.3706312198166862e+14 +1.7602183274235150e+22 
+2.1500000000000000e+01 +1.4689320137677648e+00 +2.9255775972697712e+07 -9.1860895386028075e+14 +1.7165890261580513e+22 
+2.1600000000000001e+01 +1.4643456053490811e+00 +2.9411255976099927e+07 -8.9832033809237175e+14 +1.6696474969959916e+22 
+2.1700000000000003e+01 +1.4596841696913494e+00 +2.9544637918174941e+07 -8.7627002201839175e+14 +1.6202603596351160e+22 
+2.1800000000000001e+01 +1.4549541896041993e+00 +2.9653901655237351e+07 -8.5253075300844400e+14 +1.5692942338644586e+22 
+2.1900000000000002e+01 +1.4501621478975697e+00 +2.9737027043402392e+07 -8.2717527840928150e+14 +1.5176157394020778e+22 
+2.2000000000000000e+01 +1.4453145273811556e+00 +2.9791993938939575e+07 -8.0027634558559075e+14 +1.4660914960203323e+22 
+2.2100000000000001e+01 +1.4404147664703042e+00 +2.9817889597137421e+07 -7.7204759662226425e+14 +1.4160788156305572e+22 
+2.2200000000000003e+01 +1.4354541260014346e+00 +2.9818230870339673e+07 -7.4326625260037725e+14 +1.3708977790526463e+22 
+2.2300000000000001e+01 +1.4304208224164898e+00 +2.9797642009992603e+07 -7.1485042933101100e+14 +1.3343591592753000e+22 
+2.2400000000000002e+01 +1.4253030721573363e+00 +2.9760747267580368e+07 -6.8771824262927362e+14 +1.3102737292988003e+22 
+2.2500000000000000e+01 +1.4200890916659610e+00 +2.9712170894529436e+07 -6.6278780830435112e+14 +1.3024522621068239e+22 
+2.2600000000000001e+01 +1.4147670973841120e+00 +2.9656537142397936e+07 -6.4097724217993400e+14 +1.3147055307256586e+22 
+2.2700000000000003e+01 +1.4093253057538246e+00 +2.9598470262580186e+07 -6.2320466006140625e+14 +1.3508443081273262e+22 
+2.2800000000000001e+01 +1.4037519332169153e+00 +2.9542594506593633e+07 -6.1038817776781450e+14 +1.4146793673241857e+22 
+2.2900000000000002e+01 +1.3980351962152846e+00 +2.9493534125911165e+07 -6.0344591111339800e+14 +1.5100214813146290e+22 
+2.3000000000000000e+01 +1.3921633111909182e+00 +2.9455913371950995e+07 -6.0329597590594825e+14 +1.6406814230773726e+22 
+2.3100000000000001e+01 +1.3861256760848006e+00 +2.9435381427489031e+07 -6.1095711753095712e+14 +1.8105330434743690e+22 
+2.3200000000000003e+01 +1.3799164148350211e+00 +2.9441687200045981e+07 -6.2785059960493525e+14 +2.0237025046586638e+22 
+2.3300000000000001e+01 +1.3735308328785558e+00 +2.9485604528564282e+07 -6.5549831532931038e+14 +2.2843790466880928e+22 
+2.3400000000000002e+01 +1.3669642356526175e+00 +2.9577907251843616e+07 -6.9542215788900100e+14 +2.5967519095704693e+22 
+2.3500000000000000e+01 +1.3602119285943794e+00 +2.9729369208708763e+07 -7.4914402047203025e+14 +2.9650103333235102e+22 
+2.3600000000000001e+01 +1.3532692171409382e+00 +2.9950764238031898e+07 -8.1818579627177400e+14 +3.3933435579807572e+22 
+2.3700000000000003e+01 +1.3461314067294388e+00 +3.0252866178651758e+07 -9.0406937847766788e+14 +3.8859408235637623e+22 
+2.3800000000000001e+01 +1.3387938027970672e+00 +3.0646448869383693e+07 -1.0083166602763770e+15 +4.4469913700855722e+22 
+2.3900000000000002e+01 +1.3312517107809230e+00 +3.1142286149100855e+07 -1.1324495348617145e+15 +5.0806844375817070e+22 
+2.4000000000000000e+01 +1.3235004361182228e+00 +3.1751151856596231e+07 -1.2779898954175790e+15 +5.7912092660564767e+22 
+2.4100000000000001e+01 +1.3155448788523620e+00 +3.2472810647674661e+07 -1.4446992723847465e+15 +6.5756925632573124e+22 
+2.4200000000000003e+01 +1.3074283174524541e+00 +3.3262990445542786e+07 -1.6252977451546330e+15 +7.4030109076673438e+22 
+2.4300000000000001e+01 +1.2992036249939181e+00 +3.4066409990334898e+07 -1.8107450303651640e+15 +8.2349783454802027e+22 
+2.4400000000000002e+01 +1.2909236745519974e+00 +3.4827788022291660e+07 -1.9920008446667450e+15 +9.0334089229276499e+22 
+2.4500000000000000e+01 +1.2826413392022471e+00 +3.5491843281467326e+07 -2.1600249046882660e+15 +9.7601166861764215e+22 
+2.4600000000000001e+01 +1.2744094920199742e+00 +3.6003294508067064e+07 -2.3057769270760900e+15 +1.0376915681446128e+23 
+2.4700000000000003e+01 +1.2662810060806144e+00 +3.6306860442207634e+07 -2.4202166284658770e+15 +1.0845619954923180e+23 
+2.4800000000000001e+01 +1.2583087544595166e+00 +3.6347259824073546e+07 -2.4943037255018005e+15 +1.1128043552820920e+23 
+2.4900000000000002e+01 +1.2505456102321229e+00 +3.6069211393781699e+07 -2.5189979348197590e+15 +1.1186000521326875e+23 
+2.5000000000000000e+01 +1.2430444464737931e+00 +3.5417433891502917e+07 -2.4852589730620515e+15 +1.0981304906648211e+23 
+2.5100000000000001e+01 +1.2358386534646355e+00 +3.4357560003440127e+07 -2.3874466762457495e+15 +1.0490466877755507e+23 
+2.5200000000000003e+01 +1.2288836903034768e+00 +3.2938878200079702e+07 -2.2335213579046275e+15 +9.7487810947258427e+22 
+2.5300000000000001e+01 +1.2221155332938101e+00 +3.1231590897990905e+07 -2.0348434509530708e+15 +8.8062383404173264e+22 
+2.5400000000000002e+01 +1.2154701587391568e+00 +2.9305900513722289e+07 -1.8027733883030818e+15 +7.7128293976808802e+22 
+2.5500000000000000e+01 +1.2088835429430447e+00 +2.7232009463818252e+07 -1.5486716028660728e+15 +6.5185450493654820e+22 
+2.5600000000000001e+01 +1.2022916622089559e+00 +2.5080120164852232e+07 -1.2838985275567560e+15 +5.2733760783298601e+22 
+2.5700000000000003e+01 +1.1956304928404164e+00 +2.2920435033378899e+07 -1.0198145952882705e+15 +4.0273132674291570e+22 
+2.5800000000000001e+01 +1.1888360111409877e+00 +2.0823156485918298e+07 -7.6778023896896588e+14 +2.8303473995026518e+22 
+2.5900000000000002e+01 +1.1818441934141286e+00 +1.8858486939058099e+07 -5.3915589151537512e+14 +1.7324692574149527e+22 
+2.6000000000000000e+01 +1.1745910159634103e+00 +1.7096628809323177e+07 -3.4530198583697644e+14 +7.8366962400973952e+21 
+2.6100000000000001e+01 +1.1670290051467189e+00 +1.5590834628697174e+07 -1.9485415816271647e+14 +2.2296205658414059e+20 
+2.6200000000000003e+01 +1.1591768875397925e+00 +1.4326557390690848e+07 -8.5548857966527844e+13 -5.5987559725113771e+21 
+2.6300000000000001e+01 +1.1510699397726774e+00 +1.3272300204285661e+07 -1.2397738043496135e+13 -9.8271346079764725e+21 
+2.6400000000000002e+01 +1.1427434384755164e+00 +1.2396566178404298e+07 +2.9587548817904586e+13 -1.2660850610794993e+22 
+2.6500000000000000e+01 +1.1342326602784394e+00 +1.1667858421975454e+07 +4.5395349828839500e+13 -1.4298580741946188e+22 
+2.6600000000000001e+01 +1.1255728818115274e+00 +1.1054680043962425e+07 +4.0014012196006711e+13 -1.4939001762265325e+22 
+2.6700000000000003e+01 +1.1167993797048925e+00 +1.0525534153302321e+07 +1.8431883129639414e+13 -1.4780790432703994e+22 
+2.6800000000000001e+01 +1.1079474305886607e+00 +1.0048923858933005e+07 -1.4362690160583461e+13 -1.4022623514188931e+22 
+2.6900000000000002e+01 +1.0990523110929180e+00 +9.5933522698074616e+06 -5.3381360466386023e+13 -1.2863177767609820e+22 
+2.7000000000000000e+01 +1.0901492978477996e+00 +9.1273224948563427e+06 -9.3635780577167672e+13 -1.1501129953922949e+22 
+2.7100000000000001e+01 +1.0812674467064758e+00 +8.6251833751588203e+06 -1.3094655436603225e+14 -1.0105319007054989e+22 
+2.7200000000000003e+01 +1.0724109304143232e+00 +8.0846666803755276e+06 -1.6437009004076312e+14 -8.7252325527966292e+21 
+2.7300000000000001e+01 +1.0635777009398151e+00 +7.5093499122861652e+06 -1.9377174688969116e+14 -7.3805203900009116e+21 
+2.7400000000000002e+01 +1.0547657102513854e+00 +6.9028105726876622e+06 -2.1901688420292931e+14 -6.0908323174703914e+21 
+2.7500000000000000e+01 +1.0459729103175295e+00 +6.2686261633459162e+06 -2.3997086126723847e+14 -4.8758181341047292e+21 
+2.7600000000000001e+01 +1.0371972531066822e+00 +5.6103741860619383e+06 -2.5649903737337891e+14 -3.7551276386842790e+21 
+2.7700000000000003e+01 +1.0284366905872888e+00 +4.9316321426269254e+06 -2.6846677181080747e+14 -2.7484106300310678e+21 
+2.7800000000000001e+01 +1.0196891747278396e+00 +4.2359775348107954e+06 -2.7573942386680991e+14 -1.8753169070280123e+21 
+2.7900000000000002e+01 +1.0109526574967702e+00 +3.5269878644128409e+06 -2.7818235283188934e+14 -1.1554962684640292e+21 
+2.8000000000000000e+01 +1.0022250908625203e+00 +2.8082406332287621e+06 -2.7566091799607544e+14 -6.0859851314319432e+20 
+2.8100000000000001e+01 +9.9350492724855455e-01 +2.0832943051941379e+06 -2.6816363616446556e+14 -2.4739799211587145e+20 
+2.8200000000000003e+01 +9.8479262089821717e-01 +1.3556311929170461e+06 -2.5617165421453103e+14 -5.7167265067895570e+19 
+2.8300000000000001e+01 +9.7608912650987711e-01 +6.2871457114255754e+05 -2.4028927653822222e+14 -1.6303443953969863e+19 
+2.8400000000000002e+01 +9.6739539878184089e-01 -9.3992285343826647e+04 -2.2112080753236872e+14 -1.0320364057774360e+20 
+2.8500000000000000e+01 +9.5871239241248318e-01 -8.0902610180162988e+05 -1.9927055158842556e+14 -2.9626496690777889e+20 
+2.8600000000000001e+01 +9.5004106210010197e-01 -1.5129236034406321e+06 -1.7534281310369522e+14 -5.7388453473481739e+20 
+2.8700000000000003e+01 +9.4138236254311414e-01 -2.2022215155457575e+06 -1.4994189646671319e+14 -9.1445945611558624e+20 
+2.8800000000000001e+01 +9.3273724843976236e-01 -2.8734565632948703e+06 -1.2367210607837847e+14 -1.2963868427334433e+21 
+2.8900000000000002e+01 +9.2410667448843842e-01 -3.5231654719554950e+06 -9.7137746329361578e+13 -1.6980638065784848e+21 
+2.9000000000000000e+01 +9.1549159538751856e-01 -4.1478849667861629e+06 -7.0943121611253922e+13 -2.0978874596153717e+21 
+2.9100000000000001e+01 +9.0689316568681599e-01 -4.7450322905306835e+06 -4.5571826681795664e+13 -2.4783685010544997e+21 
+2.9200000000000003e+01 +8.9831333934229141e-01 -5.3155467561086360e+06 -2.1024617736213184e+13 -2.8384719799100375e+21 
+2.9300000000000001e+01 +8.8975427016145714e-01 -5.8612481939974641e+06 +2.8184586727939731e+12 -3.1812765327099670e+21 
+2.9400000000000002e+01 +8.8121811195178323e-01 -6.3839564346454926e+06 +2.6077355988817664e+13 -3.5098607958634697e+21 
+2.9500000000000000e+01 +8.7270701852071386e-01 -6.8854913084839089e+06 +4.8872027653617773e+13 -3.8273034057277783e+21 
+2.9600000000000001e+01 +8.6422314367578412e-01 -7.3676726460030498e+06 +7.1322427115802344e+13 -4.1366829988664742e+21 
+2.9700000000000003e+01 +8.5576864122445639e-01 -7.8323202776480904e+06 +9.3548507818811703e+13 -4.4410782116885236e+21 
+2.9800000000000001e+01 +8.4734566497419761e-01 -8.2812540338652106e+06 +1.1567022320613617e+14 -4.7435676806031165e+21 
+2.9900000000000002e+01 +8.3895636873249735e-01 -8.7162937451169360e+06 +1.3780752672317973e+14 -5.0472300420773781e+21 
+3.0000000000000000e+01 +8.3060290630687372e-01 -9.1392592418792490e+06 +1.6008037181679128e+14 -5.3551439326205088e+21 
+3.0100000000000001e+01 +8.2228746575198020e-01 -9.5514892546157278e+06 +1.8256987504227603e+14 -5.6697211611535985e+21 
+3.0200000000000003e+01 +8.1401237211151511e-01 -9.9523981140265819e+06 +2.0520180542106197e+14 -5.9907062272090838e+21 
+3.0300000000000001e+01 +8.0577998467637446e-01 -1.0340919050834578e+07 +2.2786309508694506e+14 -6.3171768028469605e+21 
+3.0400000000000002e+01 +7.9759266273745033e-01 -1.0715985295758573e+07 +2.5044067617322034e+14 -6.6482105601119790e+21 
+3.0500000000000000e+01 +7.8945276558563138e-01 -1.1076530079516288e+07 +2.7282148081305806e+14 -6.9828851710444920e+21 
+3.0600000000000001e+01 +7.8136265251183312e-01 -1.1421486632842323e+07 +2.9489244114162794e+14 -7.3202783077464854e+21 
+3.0700000000000003e+01 +7.7332468280693067e-01 -1.1749788186446380e+07 +3.1654048929120656e+14 -7.6594676422322988e+21 
+3.0800000000000001e+01 +7.6534121576183323e-01 -1.2060367971056718e+07 +3.3765255739613638e+14 -7.9995308465772885e+21 
+3.0900000000000002e+01 +7.5741461066745219e-01 -1.2352159217406983e+07 +3.5811557759151988e+14 -8.3395455928819452e+21 
+3.1000000000000000e+01 +7.4954722681463282e-01 -1.2624095156187862e+07 +3.7781648200741131e+14 -8.6785895530930184e+21 
+3.1100000000000001e+01 +7.4174084817489716e-01 -1.2875485220748805e+07 +3.9666766447257606e+14 -9.0157102492996390e+21 
+3.1200000000000003e+01 +7.3399495744196974e-01 -1.3107143654771116e+07 +4.1468336557571788e+14 -9.3498346031076312e+21 
+3.1300000000000001e+01 +7.2630846199016774e-01 -1.3320260904539982e+07 +4.3190328759783369e+14 -9.6798593860703061e+21 
+3.1400000000000002e+01 +7.1868026919381656e-01 -1.3516027416351099e+07 +4.4836713282133706e+14 -1.0004681369787323e+22 
+3.1500000000000000e+01 +7.1110928642723403e-01 -1.3695633636489891e+07 +4.6411460352719225e+14 -1.0323197325809627e+22 
+3.1600000000000001e+01 +7.0359442106474723e-01 -1.3860270011250785e+07 +4.7918540199757244e+14 -1.0634304025728016e+22 
+3.1700000000000003e+01 +6.9613458048065557e-01 -1.4011126986910934e+07 +4.9361923051263262e+14 -1.0936898241071648e+22 
+3.1800000000000001e+01 +6.8872867204928889e-01 -1.4149395009765450e+07 +5.0745579135458694e+14 -1.1229876743431778e+22 
+3.1900000000000002e+01 +6.8137560314496748e-01 -1.4276264526103135e+07 +5.2073478680486406e+14 -1.1512136304374829e+22 
+3.2000000000000000e+01 +6.7407428114201706e-01 -1.4392925982218431e+07 +5.3349591914567888e+14 -1.1782573695493388e+22 
+3.2100000000000001e+01 +6.6682421868817376e-01 -1.4500356398011718e+07 +5.4576854776803794e+14 -1.2040279828860338e+22 
+3.2200000000000003e+01 +6.5962734952498958e-01 -1.4598679087928759e+07 +5.5754066051285206e+14 -1.2285122178926858e+22 
+3.2300000000000004e+01 +6.5248621266741846e-01 -1.4687803940016301e+07 +5.6878990232925138e+14 -1.2517162360606973e+22 
+3.2399999999999999e+01 +6.4540334713044822e-01 -1.4767640842342053e+07 +5.7949391816885788e+14 -1.2736461988891560e+22 
+3.2500000000000000e+01 +6.3838129192901283e-01 -1.4838099682944611e+07 +5.8963035297998575e+14 -1.2943082678672003e+22 
+3.2600000000000001e+01 +6.3142258607811241e-01 -1.4899090349899929e+07 +5.9917685171524325e+14 -1.3137086044969460e+22 
+3.2700000000000003e+01 +6.2452976859271603e-01 -1.4950522731264772e+07 +6.0811105932495412e+14 -1.3318533702734783e+22 
+3.2800000000000004e+01 +6.1770537848776674e-01 -1.4992306715081546e+07 +6.1641062075786950e+14 -1.3487487266872741e+22 
+3.2899999999999999e+01 +6.1095195477824982e-01 -1.5024352189415112e+07 +6.2405318096518712e+14 -1.3644008352359614e+22 
+3.3000000000000000e+01 +6.0427203647913685e-01 -1.5046569042326204e+07 +6.3101638489777175e+14 -1.3788158574163858e+22 
+3.3100000000000001e+01 +5.9766731478721180e-01 -1.5058959459059199e+07 +6.3728686615247300e+14 -1.3920038481329920e+22 
+3.3200000000000003e+01 +5.9113608962655362e-01 -1.5061894813625688e+07 +6.4288721291369325e+14 -1.4039904359311445e+22 
+3.3300000000000004e+01 +5.8467581310308203e-01 -1.5055838777238024e+07 +6.4784900201374150e+14 -1.4148051427694941e+22 
+3.3399999999999999e+01 +5.7828393732265637e-01 -1.5041255021075873e+07 +6.5220381028132400e+14 -1.4244774905961085e+22 
+3.3500000000000000e+01 +5.7195791439120580e-01 -1.5018607216356726e+07 +6.5598321454927462e+14 -1.4330370013711005e+22 
+3.3600000000000001e+01 +5.6569519641462118e-01 -1.4988359034278531e+07 +6.5921879164839762e+14 -1.4405131970488585e+22 
+3.3700000000000003e+01 +5.5949323549878438e-01 -1.4950974146031706e+07 +6.6194211840847738e+14 -1.4469355995804123e+22 
+3.3800000000000004e+01 +5.5334948374964055e-01 -1.4906916222845197e+07 +6.6418477166381650e+14 -1.4523337309305809e+22 
+3.3899999999999999e+01 +5.4726139327303702e-01 -1.4856648935889594e+07 +6.6597832824198238e+14 -1.4567371130438263e+22 
+3.4000000000000000e+01 +5.4122641617489875e-01 -1.4800635956381703e+07 +6.6735436497580575e+14 -1.4601752678803882e+22 
+3.4100000000000001e+01 +5.3524279754246540e-01 -1.4739322990419330e+07 +6.6834257070656675e+14 -1.4626836075411713e+22 
+3.4200000000000003e+01 +5.2931195438824030e-01 -1.4673083883621389e+07 +6.6896508230841750e+14 -1.4643211046859221e+22 
+3.4300000000000004e+01 +5.2343609670610691e-01 -1.4602274516528061e+07 +6.6924214866857975e+14 -1.4651526221289463e+22 
+3.4399999999999999e+01 +5.1761743448990682e-01 -1.4527250769652463e+07 +6.6919401867105550e+14 -1.4652430226746618e+22 
+3.4500000000000000e+01 +5.1185817773352915e-01 -1.4448368523538910e+07 +6.6884094120355825e+14 -1.4646571691388929e+22 
+3.4600000000000001e+01 +5.0616053643079995e-01 -1.4365983658690292e+07 +6.6820316514888275e+14 -1.4634599243223625e+22 
+3.4700000000000003e+01 +5.0052672057559788e-01 -1.4280452055643914e+07 +6.6730093939390375e+14 -1.4617161510383109e+22 
+3.4800000000000004e+01 +4.9495894016177011e-01 -1.4192129594918026e+07 +6.6615451282332038e+14 -1.4594907120934417e+22 
+3.4899999999999999e+01 +4.8945940518319814e-01 -1.4101372157049784e+07 +6.6478413432391950e+14 -1.4568484703006083e+22 
+3.5000000000000000e+01 +4.8403032563373305e-01 -1.4008535622559609e+07 +6.6321005278060050e+14 -1.4538542884670316e+22 
+3.5100000000000001e+01 +4.7867307084437993e-01 -1.3913899907940017e+07 +6.6144781941607850e+14 -1.4505554600437232e+22 
+3.5200000000000003e+01 +4.7338564749472306e-01 -1.3817441073552055e+07 +6.5949419480199912e+14 -1.4469290010497320e+22 
+3.5300000000000004e+01 +4.6816522160151930e-01 -1.3719059215741962e+07 +6.5734124184938888e+14 -1.4429343581527121e+22 
+3.5399999999999999e+01 +4.6300895918150570e-01 -1.3618654430843374e+07 +6.5498102346779125e+14 -1.4385309780157883e+22 
+3.5500000000000000e+01 +4.5791402625142358e-01 -1.3516126815191293e+07 +6.5240560256683412e+14 -1.4336783073022159e+22 
+3.5600000000000001e+01 +4.5287758882801621e-01 -1.3411376465124659e+07 +6.4960704205674788e+14 -1.4283357926773209e+22 
+3.5700000000000003e+01 +4.4789681292802969e-01 -1.3304303476981640e+07 +6.4657740484756188e+14 -1.4224628808056463e+22 
+3.5800000000000004e+01 +4.4296886456820195e-01 -1.3194807947096206e+07 +6.4330875384883488e+14 -1.4160190183503074e+22 
+3.5899999999999999e+01 +4.3809090976527720e-01 -1.3082789971806593e+07 +6.3979315197066562e+14 -1.4089636519761611e+22 
+3.6000000000000000e+01 +4.3326011453597613e-01 -1.2968149647436891e+07 +6.3602266212148600e+14 -1.4012562283429550e+22 
+3.6100000000000001e+01 +4.2847439756328820e-01 -1.2850875316026246e+07 +6.3199612686416850e+14 -1.3928781229300111e+22 
+3.6200000000000003e+01 +4.2373468819496102e-01 -1.2731308302290721e+07 +6.2773950735842250e+14 -1.3838984264321465e+22 
+3.6300000000000004e+01 +4.1904266844498672e-01 -1.2609878176646264e+07 +6.2328554441659888e+14 -1.3744081583582281e+22 
+3.6399999999999999e+01 +4.1440002032736184e-01 -1.2487014509512581e+07 +6.1866697885151838e+14 -1.3644983382186039e+22 
+3.6500000000000000e+01 +4.0980842585605592e-01 -1.2363146871292133e+07 +6.1391655147397388e+14 -1.3542599855174406e+22 
+3.6600000000000001e+01 +4.0526956704507100e-01 -1.2238704832409011e+07 +6.0906700309734025e+14 -1.3437841197668309e+22 
+3.6700000000000003e+01 +4.0078512590838400e-01 -1.2114117963269215e+07 +6.0415107453278538e+14 -1.3331617604720226e+22 
+3.6800000000000004e+01 +3.9635678445997191e-01 -1.1989815834281415e+07 +5.9920150659189275e+14 -1.3224839271396820e+22 
+3.6899999999999999e+01 +3.9198622471384281e-01 -1.1866228015870839e+07 +5.9425104008807175e+14 -1.3118416392818602e+22 
+3.7000000000000000e+01 +3.8767512868396653e-01 -1.1743784078442100e+07 +5.8933241583243962e+14 -1.3013259164038277e+22 
+3.7100000000000001e+01 +3.8342448677360702e-01 -1.1622796158544436e+07 +5.8446933192245012e+14 -1.2910019396575527e+22 
