# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.4040000000000001e+02 +5.3799491388690623e-04 -2.5475434693573329e+03 +1.2885812205944666e+11 -2.8798255318333594e+18 
+1.4050000000000000e+02 +5.3573080971086161e-04 -2.5338743452754820e+03 +1.2816759947844145e+11 -2.8644058148343004e+18 
+1.4059999999999999e+02 +5.3347757457455664e-04 -2.5202789773264394e+03 +1.2748020715126173e+11 -2.8490452713217070e+18 
+1.4070000000000002e+02 +5.3123515969106313e-04 -2.5067595123584465e+03 +1.2679625843037383e+11 -2.8337554326886108e+18 
+1.4080000000000001e+02 +5.2900351627347254e-04 -2.4933180972329528e+03 +1.2611606666987370e+11 -2.8185478303792399e+18 
+1.4090000000000001e+02 +5.2678259553485130e-04 -2.4799568787965140e+03 +1.2543994522213667e+11 -2.8034339957858125e+18 
+1.4100000000000000e+02 +5.2457234868830257e-04 -2.4666780039171467e+03 +1.2476820744196101e+11 -2.7884254603727027e+18 
+1.4109999999999999e+02 +5.2237272546358223e-04 -2.4534827852363806e+03 +1.2410105061160350e+11 -2.7735296851694797e+18 
+1.4120000000000002e+02 +5.2018366965738642e-04 -2.4403691986885569e+03 +1.2343820774600861e+11 -2.7587378501546583e+18 
+1.4130000000000001e+02 +5.1800512358308461e-04 -2.4273343859935626e+03 +1.2277929578898738e+11 -2.7440370649148431e+18 
+1.4140000000000001e+02 +5.1583702955404942e-04 -2.4143754888719554e+03 +1.2212393168430489e+11 -2.7294144390329851e+18 
+1.4150000000000000e+02 +5.1367932988367719e-04 -2.4014896490608344e+03 +1.2147173237776718e+11 -2.7148570821560197e+18 
+1.4159999999999999e+02 +5.1153196688534421e-04 -2.3886740082842898e+03 +1.2082231481364970e+11 -2.7003521038841800e+18 
+1.4170000000000002e+02 +5.0939488287240868e-04 -2.3759257082542404e+03 +1.2017529593472272e+11 -2.6858866137704284e+18 
+1.4180000000000001e+02 +5.0726802015827962e-04 -2.3632418907154674e+03 +1.1953029268771521e+11 -2.6714477214902093e+18 
+1.4190000000000001e+02 +5.0515132105632108e-04 -2.3506196973838632e+03 +1.1888692201589046e+11 -2.6570225366120182e+18 
+1.4200000000000000e+02 +5.0304472787991185e-04 -2.3380562699845136e+03 +1.1824480086360078e+11 -2.6425981687377208e+18 
+1.4209999999999999e+02 +5.0094818297686898e-04 -2.3255497690975135e+03 +1.1760371364100105e+11 -2.6281673973622610e+18 
+1.4220000000000002e+02 +4.9886162883272577e-04 -2.3131024306961908e+03 +1.1696411461816673e+11 -2.6137456814503363e+18 
+1.4230000000000001e+02 +4.9678500796743359e-04 -2.3007175095948692e+03 +1.1632662552931387e+11 -2.5993541498088535e+18 
+1.4240000000000001e+02 +4.9471826290094906e-04 -2.2883982606137947e+03 +1.1569186810942183e+11 -2.5850139312690150e+18 
+1.4250000000000000e+02 +4.9266133615324850e-04 -2.2761479385812427e+03 +1.1506046409424646e+11 -2.5707461546830223e+18 
+1.4259999999999999e+02 +4.9061417024427669e-04 -2.2639697983100732e+03 +1.1443303521791383e+11 -2.5565719488562872e+18 
+1.4270000000000002e+02 +4.8857670769400345e-04 -2.2518670946268089e+03 +1.1381020321605998e+11 -2.5425124426387267e+18 
+1.4280000000000001e+02 +4.8654889102238061e-04 -2.2398430823452986e+03 +1.1319258982281432e+11 -2.5285887648341345e+18 
+1.4290000000000001e+02 +4.8453066274938206e-04 -2.2279010162958593e+03 +1.1258081677430701e+11 -2.5148220443082460e+18 
+1.4300000000000000e+02 +4.8252196539495557e-04 -2.2160441512913853e+03 +1.1197550580459833e+11 -2.5012334098634307e+18 
+1.4309999999999999e+02 +4.8052274424925179e-04 -2.2042749566180751e+03 +1.1137711981055339e+11 -2.4878384648619525e+18 
+1.4320000000000002e+02 +4.7853295568311982e-04 -2.1925927593931206e+03 +1.1078548633342505e+11 -2.4746307107057889e+18 
+1.4330000000000001e+02 +4.7655255883762932e-04 -2.1809961012161239e+03 +1.1020027407828993e+11 -2.4615981233872261e+18 
+1.4340000000000001e+02 +4.7458151285382399e-04 -2.1694835236718122e+03 +1.0962115174850627e+11 -2.4487286788466115e+18 
+1.4350000000000000e+02 +4.7261977687274167e-04 -2.1580535683412086e+03 +1.0904778804701245e+11 -2.4360103530116844e+18 
+1.4359999999999999e+02 +4.7066731003543366e-04 -2.1467047768142347e+03 +1.0847985167781068e+11 -2.4234311218429967e+18 
+1.4370000000000002e+02 +4.6872407148294837e-04 -2.1354356906783964e+03 +1.0791701134457486e+11 -2.4109789612902932e+18 
+1.4380000000000001e+02 +4.6679002035633052e-04 -2.1242448515187762e+03 +1.0735893575073978e+11 -2.3986418472968515e+18 
+1.4390000000000001e+02 +4.6486511579663917e-04 -2.1131308009299155e+03 +1.0680529360081070e+11 -2.3864077558378158e+18 
+1.4400000000000000e+02 +4.6294931694491713e-04 -2.1020920804953871e+03 +1.0625575359800922e+11 -2.3742646628493870e+18 
+1.4409999999999999e+02 +4.6104258088924431e-04 -2.0911267031164389e+03 +1.0570995832576892e+11 -2.3622002762552525e+18 
+1.4420000000000002e+02 +4.5914485650593560e-04 -2.0802305670144065e+03 +1.0516744589395052e+11 -2.3502012320957558e+18 
+1.4430000000000001e+02 +4.5725609061832265e-04 -2.0693990417128102e+03 +1.0462772829075443e+11 -2.3382538983408620e+18 
+1.4440000000000001e+02 +4.5537623004974093e-04 -2.0586274967399218e+03 +1.0409031750499284e+11 -2.3263446429800428e+18 
+1.4450000000000000e+02 +4.5350522162353494e-04 -2.0479113016283877e+03 +1.0355472552595311e+11 -2.3144598340166569e+18 
+1.4459999999999999e+02 +4.5164301216306249e-04 -2.0372458259192808e+03 +1.0302046434390569e+11 -2.3025858394838866e+18 
+1.4470000000000002e+02 +4.4978954849163755e-04 -2.0266264391268535e+03 +1.0248704594600571e+11 -2.2907090273205714e+18 
+1.4480000000000001e+02 +4.4794477743262010e-04 -2.0160485107926568e+03 +1.0195398232256277e+11 -2.2788157655607770e+18 
+1.4490000000000001e+02 +4.4610864580934179e-04 -2.0055074104428716e+03 +1.0142078546217639e+11 -2.2668924221881295e+18 
+1.4500000000000000e+02 +4.4428110044514990e-04 -1.9949985076107607e+03 +1.0088696735413322e+11 -2.2549253652046246e+18 
+1.4509999999999999e+02 +4.4246209075118442e-04 -1.9845188629969180e+03 +1.0035224487582561e+11 -2.2429070908967314e+18 
+1.4520000000000002e+02 +4.4065157648985192e-04 -1.9740723020207431e+03 +9.9817154462239960e+10 -2.2308546088349734e+18 
+1.4530000000000001e+02 +4.3884952001130875e-04 -1.9636643412406374e+03 +9.9282437433102051e+10 -2.2187910567708705e+18 
+1.4540000000000001e+02 +4.3705588366577320e-04 -1.9533004972534595e+03 +9.8748835112572693e+10 -2.2067395725897897e+18 
+1.4550000000000000e+02 +4.3527062980341675e-04 -1.9429862866260496e+03 +9.8217088821298370e+10 -2.1947232940702226e+18 
+1.4559999999999999e+02 +4.3349372077444183e-04 -1.9327272259470767e+03 +9.7687939882580948e+10 -2.1827653590730737e+18 
+1.4570000000000002e+02 +4.3172511892904960e-04 -1.9225288318007924e+03 +9.7162129619026627e+10 -2.1708889054350863e+18 
+1.4580000000000001e+02 +4.2996478661740730e-04 -1.9123966207537433e+03 +9.6640399351373306e+10 -2.1591170709396104e+18 
+1.4590000000000001e+02 +4.2821268618972497e-04 -1.9023361093965859e+03 +9.6123490403014328e+10 -2.1474729934479373e+18 
+1.4600000000000000e+02 +4.2646877999617843e-04 -1.8923528142998846e+03 +9.5612144095079620e+10 -2.1359798107540826e+18 
+1.4609999999999999e+02 +4.2473302857717432e-04 -1.8824507437490959e+03 +9.5106907976321518e+10 -2.1246545103213414e+18 
+1.4620000000000002e+02 +4.2300538523393634e-04 -1.8726278728222076e+03 +9.4607554498272964e+10 -2.1134894780589555e+18 
+1.4630000000000001e+02 +4.2128580145791840e-04 -1.8628806683109801e+03 +9.4113662339959579e+10 -2.1024709495414892e+18 
+1.4640000000000001e+02 +4.1957422874053680e-04 -1.8532055969853707e+03 +9.3624810177915039e+10 -2.0915851602687406e+18 
+1.4650000000000000e+02 +4.1787061857323987e-04 -1.8435991256342336e+03 +9.3140576690838593e+10 -2.0808183458056771e+18 
+1.4659999999999999e+02 +4.1617492244745274e-04 -1.8340577210325844e+03 +9.2660540555844345e+10 -2.0701567416695834e+18 
+1.4670000000000002e+02 +4.1448709185463415e-04 -1.8245778499760636e+03 +9.2184280452437424e+10 -2.0595865834501686e+18 
+1.4680000000000001e+02 +4.1280707828620717e-04 -1.8151559792367443e+03 +9.1711375057312927e+10 -2.0490941066506376e+18 
+1.4690000000000001e+02 +4.1113483323360235e-04 -1.8057885755937584e+03 +9.1241403048097382e+10 -2.0386655468043674e+18 
+1.4700000000000000e+02 +4.0947030818827573e-04 -1.7964721058401094e+03 +9.0773943103945251e+10 -2.0282871394896978e+18 
+1.4709999999999999e+02 +4.0781345730897122e-04 -1.7872036918536191e+03 +9.0308652367389603e+10 -2.0179478329942326e+18 
+1.4720000000000002e+02 +4.0616424542381792e-04 -1.7779830759857998e+03 +8.9845501849592743e+10 -2.0076474268920243e+18 
+1.4730000000000001e+02 +4.0452264002823965e-04 -1.7688106556753676e+03 +8.9384541025346283e+10 -1.9973884334738660e+18 
+1.4740000000000001e+02 +4.0288860861767688e-04 -1.7596868283720441e+03 +8.8925819370688354e+10 -1.9871733650674668e+18 
+1.4750000000000000e+02 +4.0126211868757186e-04 -1.7506119915269883e+03 +8.8469386361897964e+10 -1.9770047340094060e+18 
+1.4759999999999999e+02 +3.9964313773334744e-04 -1.7415865425777570e+03 +8.8015291473545517e+10 -1.9668850525820211e+18 
+1.4770000000000002e+02 +3.9803163325046793e-04 -1.7326108789899624e+03 +8.7563584183600662e+10 -1.9568168331732332e+18 
+1.4780000000000001e+02 +3.9642757273433438e-04 -1.7236853981871889e+03 +8.7114313965028183e+10 -1.9468025880171351e+18 
+1.4790000000000001e+02 +3.9483092368042114e-04 -1.7148104976403597e+03 +8.6667530296353943e+10 -1.9368448295173266e+18 
+1.4800000000000000e+02 +3.9324165358413534e-04 -1.7059865747784913e+03 +8.6223282651247284e+10 -1.9269460699305866e+18 
+1.4809999999999999e+02 +3.9165972896875866e-04 -1.6972137059417387e+03 +8.5781577760860153e+10 -1.9171072036504146e+18 
+1.4820000000000002e+02 +3.9008511246881549e-04 -1.6884906829524896e+03 +8.5342251367218842e+10 -1.9073226530365297e+18 
+1.4830000000000001e+02 +3.8851776574666921e-04 -1.6798159765240478e+03 +8.4905096467648178e+10 -1.8975852225222687e+18 
+1.4840000000000001e+02 +3.8695765046467914e-04 -1.6711880573648896e+03 +8.4469906058720856e+10 -1.8878877165146696e+18 
+1.4850000000000000e+02 +3.8540472828520677e-04 -1.6626053961877874e+03 +8.4036473137720490e+10 -1.8782229394462487e+18 
+1.4859999999999999e+02 +3.8385896087061826e-04 -1.6540664637051359e+03 +8.3604590701670090e+10 -1.8685836957375245e+18 
+1.4870000000000002e+02 +3.8232030988325833e-04 -1.6455697306189240e+03 +8.3174051746544510e+10 -1.8589627897803366e+18 
+1.4880000000000001e+02 +3.8078873698550904e-04 -1.6371136676522954e+03 +8.2744649270714294e+10 -1.8493530260379044e+18 
+1.4890000000000001e+02 +3.7926420383971245e-04 -1.6286967455043443e+03 +8.2316176269743286e+10 -1.8397472088881966e+18 
+1.4900000000000000e+02 +3.7774667210824350e-04 -1.6203174348943373e+03 +8.1888425741556870e+10 -1.8301381427811192e+18 
+1.4909999999999999e+02 +3.7623610340271663e-04 -1.6119747732895312e+03 +8.1461289306366028e+10 -1.8205220790212531e+18 
+1.4920000000000002e+02 +3.7473245913184248e-04 -1.6036700652301677e+03 +8.1035053082775879e+10 -1.8109090566098964e+18 
+1.4930000000000001e+02 +3.7323570065360444e-04 -1.5954051820244265e+03 +8.0610101814014923e+10 -1.8013125614743754e+18 
+1.4940000000000001e+02 +3.7174578932597084e-04 -1.5871819949720443e+03 +8.0186820242337479e+10 -1.7917460795125199e+18 
+1.4950000000000000e+02 +3.7026268650692428e-04 -1.5790023753801909e+03 +7.9765593110797760e+10 -1.7822230966453148e+18 
+1.4959999999999999e+02 +3.6878635355444035e-04 -1.5708681945529706e+03 +7.9346805162170090e+10 -1.7727570987866639e+18 
+1.4970000000000002e+02 +3.6731675182649425e-04 -1.5627813237939185e+03 +7.8930841139133331e+10 -1.7633615718470572e+18 
+1.4980000000000001e+02 +3.6585384268105788e-04 -1.5547436344037760e+03 +7.8518085784020355e+10 -1.7540500017259853e+18 
+1.4990000000000001e+02 +3.6439758747611721e-04 -1.5467569976930906e+03 +7.8108923840337540e+10 -1.7448358743592369e+18 
+1.5000000000000000e+02 +3.6294794756964067e-04 -1.5388232849601548e+03 +7.7703740050120453e+10 -1.7357326756372052e+18 
+1.5009999999999999e+02 +3.6150488625053126e-04 -1.5309439949630485e+03 +7.7302829240347214e+10 -1.7267505820214141e+18 
+1.5020000000000002e+02 +3.6006837453133044e-04 -1.5231191362274685e+03 +7.6906126569054230e+10 -1.7178865319872033e+18 
+1.5030000000000001e+02 +3.5863838535553664e-04 -1.5153483447507986e+03 +7.6513477280573730e+10 -1.7091341546217149e+18 
+1.5040000000000001e+02 +3.5721489166660450e-04 -1.5076312565041187e+03 +7.6124726616171692e+10 -1.7004870789188772e+18 
+1.5050000000000000e+02 +3.5579786640802425e-04 -1.4999675074796196e+03 +7.5739719819544235e+10 -1.6919389339459453e+18 
+1.5059999999999999e+02 +3.5438728252327545e-04 -1.4923567336637441e+03 +7.5358302133755997e+10 -1.6834833487516270e+18 
+1.5070000000000002e+02 +3.5298311295581697e-04 -1.4847985710301202e+03 +7.4980318800365341e+10 -1.6751139523386611e+18 
+1.5080000000000001e+02 +3.5158533064914095e-04 -1.4772926555721060e+03 +7.4605615063227921e+10 -1.6668243737795645e+18 
+1.5090000000000001e+02 +3.5019390854671708e-04 -1.4698386232699761e+03 +7.4234036164675491e+10 -1.6586082421005169e+18 
+1.5100000000000000e+02 +3.4880881959202834e-04 -1.4624361101112709e+03 +7.3865427347852417e+10 -1.6504591863518833e+18 
+1.5109999999999999e+02 +3.4743003526607736e-04 -1.4550842449929544e+03 +7.3499600269889923e+10 -1.6423702798823657e+18 
+1.5120000000000002e+02 +3.4605752120005185e-04 -1.4477801285085691e+03 +7.3136232250355255e+10 -1.6343323734247813e+18 
+1.5130000000000001e+02 +3.4469124156267042e-04 -1.4405203541670987e+03 +7.2774967023489136e+10 -1.6263357620310774e+18 
+1.5140000000000001e+02 +3.4333116052264650e-04 -1.4333015154736499e+03 +7.2415448323022232e+10 -1.6183707407366290e+18 
+1.5150000000000000e+02 +3.4197724224869542e-04 -1.4261202059356424e+03 +7.2057319883009796e+10 -1.6104276045875917e+18 
+1.5159999999999999e+02 +3.4062945090954138e-04 -1.4189730190650728e+03 +7.1700225438000916e+10 -1.6024966486444733e+18 
+1.5170000000000002e+02 +3.3928775067389188e-04 -1.4118565483642769e+03 +7.1343808721442276e+10 -1.5945681679347080e+18 
+1.5180000000000001e+02 +3.3795210571047296e-04 -1.4047673873460594e+03 +7.0987713467988159e+10 -1.5866324575222211e+18 
+1.5190000000000001e+02 +3.3662248018800000e-04 -1.3977021295173695e+03 +7.0631583411608856e+10 -1.5786798124500874e+18 
+1.5200000000000000e+02 +3.3529883827519176e-04 -1.3906573683873851e+03 +7.0275062286542206e+10 -1.5707005277696161e+18 
+1.5209999999999999e+02 +3.3398114590065670e-04 -1.3836308083625768e+03 +6.9917923140332718e+10 -1.5626886476766292e+18 
+1.5220000000000002e+02 +3.3266937603255238e-04 -1.3766245974339627e+03 +6.9560456273207901e+10 -1.5546532129281943e+18 
+1.5230000000000001e+02 +3.3136350339894459e-04 -1.3696419944999495e+03 +6.9203081299810089e+10 -1.5466070134583071e+18 
+1.5240000000000001e+02 +3.3006350272789307e-04 -1.3626862584570254e+03 +6.8846217834638657e+10 -1.5385628391980206e+18 
+1.5250000000000000e+02 +3.2876934874744761e-04 -1.3557606481951675e+03 +6.8490285491408531e+10 -1.5305334800540764e+18 
+1.5259999999999999e+02 +3.2748101618567576e-04 -1.3488684226145112e+03 +6.8135703884990112e+10 -1.5225317259678758e+18 
+1.5270000000000002e+02 +3.2619847977062875e-04 -1.3420128406064566e+03 +6.7782892629279472e+10 -1.5145703668519286e+18 
+1.5280000000000001e+02 +3.2492171423036326e-04 -1.3351971610641338e+03 +6.7432271338346603e+10 -1.5066621926236224e+18 
+1.5290000000000001e+02 +3.2365069429293833e-04 -1.3284246428832607e+03 +6.7084259626560684e+10 -1.4988199932093261e+18 
+1.5300000000000000e+02 +3.2238539468641838e-04 -1.3216985449623935e+03 +6.6739277108626366e+10 -1.4910565585456758e+18 
+1.5309999999999999e+02 +3.2112578890777056e-04 -1.3150213600796362e+03 +6.6397652556108627e+10 -1.4833818654898532e+18 
+1.5320000000000002e+02 +3.1987184552966787e-04 -1.3083925165862045e+03 +6.6059351374250679e+10 -1.4757946387676035e+18 
+1.5330000000000001e+02 +3.1862353189370337e-04 -1.3018106767233196e+03 +6.5724248126390648e+10 -1.4682907900629519e+18 
+1.5340000000000001e+02 +3.1738081534145280e-04 -1.2952745027225164e+03 +6.5392217374767914e+10 -1.4608662310270602e+18 
+1.5350000000000000e+02 +3.1614366321451793e-04 -1.2887826568295102e+03 +6.5063133683179901e+10 -1.4535168733567831e+18 
+1.5360000000000002e+02 +3.1491204285447467e-04 -1.2823338012756142e+03 +6.4736871613825684e+10 -1.4462386287017989e+18 
+1.5370000000000002e+02 +3.1368592160292290e-04 -1.2759265983058888e+03 +6.4413305730477333e+10 -1.4390274087591104e+18 
+1.5380000000000001e+02 +3.1246526680143950e-04 -1.2695597101524811e+03 +6.4092310595425049e+10 -1.4318791251809933e+18 
+1.5390000000000001e+02 +3.1125004579161112e-04 -1.2632317990521287e+03 +6.3773760771460609e+10 -1.4247896896345787e+18 
+1.5400000000000000e+02 +3.1004022591503807e-04 -1.2569415272504937e+03 +6.3457530822413460e+10 -1.4177550138182620e+18 
+1.5410000000000002e+02 +3.0883577629591528e-04 -1.2506876965919223e+03 +6.3143502264891106e+10 -1.4107713427097423e+18 
+1.5420000000000002e+02 +3.0763667318888085e-04 -1.2444696673515325e+03 +6.2831584430624313e+10 -1.4038362545218609e+18 
+1.5430000000000001e+02 +3.0644289463118796e-04 -1.2382869394156160e+03 +6.2521693605542648e+10 -1.3969476607891679e+18 
+1.5440000000000001e+02 +3.0525441866009333e-04 -1.2321390126733108e+03 +6.2213746075944412e+10 -1.3901034730580413e+18 
+1.5450000000000000e+02 +3.0407122331284754e-04 -1.2260253870081569e+03 +6.1907658127395897e+10 -1.3833016028513562e+18 
+1.5460000000000002e+02 +3.0289328662670250e-04 -1.2199455623064064e+03 +6.1603346045855606e+10 -1.3765399617050760e+18 
+1.5470000000000002e+02 +3.0172058663892304e-04 -1.2138990384613689e+03 +6.1300726118081161e+10 -1.3698164611790666e+18 
+1.5480000000000001e+02 +3.0055310138674883e-04 -1.2078853153502246e+03 +6.0999714628914513e+10 -1.3631290127744924e+18 
+1.5490000000000001e+02 +2.9939080890743796e-04 -1.2019038928628547e+03 +6.0700227864732117e+10 -1.3564755280399647e+18 
+1.5500000000000000e+02 +2.9823368723824430e-04 -1.1959542708857973e+03 +6.0402182111488358e+10 -1.3498539185106652e+18 
+1.5510000000000002e+02 +2.9708171376682547e-04 -1.1900359078885999e+03 +6.0105490454137932e+10 -1.3432618128929513e+18 
+1.5520000000000002e+02 +2.9593486328247603e-04 -1.1841480966828024e+03 +5.9810053174674431e+10 -1.3366957086067461e+18 
+1.5530000000000001e+02 +2.9479310992488084e-04 -1.1782900886558407e+03 +5.9515767353274506e+10 -1.3301518202183165e+18 
+1.5540000000000001e+02 +2.9365642783374287e-04 -1.1724611352055160e+03 +5.9222530071311035e+10 -1.3236263623301507e+18 
+1.5550000000000000e+02 +2.9252479114875166e-04 -1.1666604877212378e+03 +5.8930238409177429e+10 -1.3171155495149501e+18 
+1.5560000000000002e+02 +2.9139817400960192e-04 -1.1608873975961797e+03 +5.8638789447704369e+10 -1.3106155963586058e+18 
+1.5570000000000002e+02 +2.9027655055599219e-04 -1.1551411162250192e+03 +5.8348080267904465e+10 -1.3041227174527391e+18 
+1.5580000000000001e+02 +2.8915989492762440e-04 -1.1494208950052100e+03 +5.8058007951103035e+10 -1.2976331273982116e+18 
+1.5590000000000001e+02 +2.8804818126417425e-04 -1.1437259853176229e+03 +5.7768469576700867e+10 -1.2911430407376637e+18 
+1.5600000000000000e+02 +2.8694138370535083e-04 -1.1380556385640857e+03 +5.7479362226532928e+10 -1.2846486720873421e+18 
+1.5610000000000002e+02 +2.8583947631493354e-04 -1.1324094016356703e+03 +5.7190639275363098e+10 -1.2781482932067318e+18 
+1.5620000000000002e+02 +2.8474243285311126e-04 -1.1267880034572022e+03 +5.6902479278387604e+10 -1.2716484046878277e+18 
+1.5630000000000001e+02 +2.8365022700414544e-04 -1.1211924684449789e+03 +5.6615117084009300e+10 -1.2651575642744573e+18 
+1.5640000000000001e+02 +2.8256283245230764e-04 -1.1156238210216134e+03 +5.6328787541361168e+10 -1.2586843297324608e+18 
+1.5650000000000000e+02 +2.8148022288187091e-04 -1.1100830856096684e+03 +5.6043725499538651e+10 -1.2522372588260603e+18 
