# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+2.6100000000000001e+01 -2.9566356099342589e-03 +1.0230597837270409e+01 +2.5641608096403485e+11 
+2.6200000000000003e+01 -2.9443453254651350e-03 +1.0148166903723501e+01 +2.3518879015395563e+11 
+2.6300000000000001e+01 -2.9320021521080973e-03 +1.0065830460972565e+01 +2.1364934373453787e+11 
+2.6400000000000002e+01 -2.9196047258001350e-03 +9.9834557152020462e+00 +1.9202906288969843e+11 
+2.6500000000000000e+01 -2.9071516824782516e-03 +9.9009098725965909e+00 +1.7055926880332288e+11 
+2.6600000000000001e+01 -2.8946416580794450e-03 +9.8180601393407194e+00 +1.4947128265932022e+11 
+2.6700000000000003e+01 -2.8820732885407132e-03 +9.7347737216190087e+00 +1.2899642564158517e+11 
+2.6800000000000001e+01 -2.8694452097990475e-03 +9.6509178256157586e+00 +1.0936601893411111e+11 
+2.6900000000000002e+01 -2.8567560577914559e-03 +9.5663596575158358e+00 +9.0811383720691513e+10 
+2.7000000000000000e+01 -2.8440044684549287e-03 +9.4809664235035598e+00 +7.3563841185308029e+10 
+2.7100000000000001e+01 -2.8311899674631036e-03 +9.3946440075293651e+00 +5.7793553971607025e+10 
+2.7200000000000003e+01 -2.8183156394361538e-03 +9.3074530046067920e+00 +4.3426050562312637e+10 
+2.7300000000000001e+01 -2.8053854587308949e-03 +9.2194926875153023e+00 +3.0325700899875980e+10 
+2.7400000000000002e+01 -2.7924033997041311e-03 +9.1308623290341639e+00 +1.8356874926801380e+10 
+2.7500000000000000e+01 -2.7793734367126772e-03 +9.0416612019427891e+00 +7.3839425855684938e+09 
+2.7600000000000001e+01 -2.7662995441133393e-03 +8.9519885790204583e+00 -2.7287261813196545e+09 
+2.7700000000000003e+01 -2.7531856962629375e-03 +8.8619437330467772e+00 -1.2116761431450880e+10 
+2.7800000000000001e+01 -2.7400358675182764e-03 +8.7716259368009339e+00 -2.0915793222293613e+10 
+2.7900000000000002e+01 -2.7268540322361637e-03 +8.6811344630622571e+00 -2.9261451611352619e+10 
+2.8000000000000000e+01 -2.7136441647734187e-03 +8.5905685846103026e+00 -3.7289366656197548e+10 
+2.8100000000000001e+01 -2.7004099557973848e-03 +8.5000242049051096e+00 -4.5110383759642632e+10 
+2.8200000000000003e+01 -2.6871539612175980e-03 +8.4095837501308957e+00 -5.2736209706091637e+10 
+2.8300000000000001e+01 -2.6738784532541297e-03 +8.3193262771524932e+00 -6.0153766625221489e+10 
+2.8400000000000002e+01 -2.6605857041270423e-03 +8.2293308428346457e+00 -6.7349976646690918e+10 
+2.8500000000000000e+01 -2.6472779860564110e-03 +8.1396765040423436e+00 -7.4311761900211868e+10 
+2.8600000000000001e+01 -2.6339575712623067e-03 +8.0504423176404813e+00 -8.1026044515493698e+10 
+2.8700000000000003e+01 -2.6206267319647944e-03 +7.9617073404938337e+00 -8.7479746622193848e+10 
+2.8800000000000001e+01 -2.6072877403839549e-03 +7.8735506294674229e+00 -9.3659790350035934e+10 
+2.8900000000000002e+01 -2.5939428687398428e-03 +7.7860512414258505e+00 -9.9553097828634598e+10 
+2.9000000000000000e+01 -2.5805943892525472e-03 +7.6992882332345038e+00 -1.0514659118785100e+11 
+2.9100000000000001e+01 -2.5672444402902845e-03 +7.6133221869751946e+00 -1.1043034312506587e+11 
+2.9200000000000003e+01 -2.5538946248139416e-03 +7.5281397856001755e+00 -1.1540702860934988e+11 
+2.9300000000000001e+01 -2.5405464119325578e-03 +7.4437092372787879e+00 -1.2008247317751256e+11 
+2.9400000000000002e+01 -2.5272012707551750e-03 +7.3599987501805160e+00 -1.2446250236642178e+11 
+2.9500000000000000e+01 -2.5138606703908276e-03 +7.2769765324746229e+00 -1.2855294171286244e+11 
+2.9600000000000001e+01 -2.5005260799485676e-03 +7.1946107923307974e+00 -1.3235961675376732e+11 
+2.9700000000000003e+01 -2.4871989685374273e-03 +7.1128697379182499e+00 -1.3588835302590053e+11 
+2.9800000000000001e+01 -2.4738808052664533e-03 +7.0317215774065556e+00 -1.3914497606615982e+11 
+2.9900000000000002e+01 -2.4605730592446814e-03 +6.9511345189650173e+00 -1.4213531141134952e+11 
+3.0000000000000000e+01 -2.4472771995811527e-03 +6.8710767707630467e+00 -1.4486518459829474e+11 
+3.0100000000000001e+01 -2.4339946354134901e-03 +6.7915279741297079e+00 -1.4734100499374350e+11 
+3.0200000000000003e+01 -2.4207265359936230e-03 +6.7125135030323735e+00 -1.4957151728396191e+11 
+3.0300000000000001e+01 -2.4074740106020554e-03 +6.6340701645976932e+00 -1.5156604998496906e+11 
+3.0400000000000002e+01 -2.3942381685193043e-03 +6.5562347659528060e+00 -1.5333393161297076e+11 
+3.0500000000000000e+01 -2.3810201190258761e-03 +6.4790441142244655e+00 -1.5488449068402380e+11 
+3.0600000000000001e+01 -2.3678209714022794e-03 +6.4025350165396233e+00 -1.5622705571427829e+11 
+3.0700000000000003e+01 -2.3546418349290241e-03 +6.3267442800250882e+00 -1.5737095521980774e+11 
+3.0800000000000001e+01 -2.3414838188866144e-03 +6.2517087118076740e+00 -1.5832551771671167e+11 
+3.0900000000000002e+01 -2.3283480325555642e-03 +6.1774651190143688e+00 -1.5910007172112854e+11 
+3.1000000000000000e+01 -2.3152355852163803e-03 +6.1040503087720026e+00 -1.5970394574915656e+11 
+3.1100000000000001e+01 -2.3021476761363327e-03 +6.0314893466787707e+00 -1.6014655775340295e+11 
+3.1200000000000003e+01 -2.2890858645297297e-03 +5.9597603322182540e+00 -1.6043768343252145e+11 
+3.1300000000000001e+01 -2.2760517995976328e-03 +5.8888296233450435e+00 -1.6058718792156192e+11 
+3.1400000000000002e+01 -2.2630471305411046e-03 +5.8186635780139220e+00 -1.6060493635563907e+11 
+3.1500000000000000e+01 -2.2500735065612149e-03 +5.7492285541797132e+00 -1.6050079386988455e+11 
+3.1600000000000001e+01 -2.2371325768590238e-03 +5.6804909097970944e+00 -1.6028462559937283e+11 
+3.1700000000000003e+01 -2.2242259906356037e-03 +5.6124170028209814e+00 -1.5996629667926022e+11 
+3.1800000000000001e+01 -2.2113553970920163e-03 +5.5449731912060241e+00 -1.5955567224461597e+11 
+3.1900000000000002e+01 -2.1985224454293250e-03 +5.4781258329070228e+00 -1.5906261743056784e+11 
+3.2000000000000000e+01 -2.1857287848485955e-03 +5.4118412858787153e+00 -1.5849699737220850e+11 
+3.2100000000000001e+01 -2.1729758831780196e-03 +5.3460964890776612e+00 -1.5786683065599155e+11 
+3.2200000000000003e+01 -2.1602644827543216e-03 +5.2809107054682087e+00 -1.5717274967390637e+11 
+3.2300000000000004e+01 -2.1475951445413385e-03 +5.2163137790160130e+00 -1.5641354026912097e+11 
+3.2399999999999999e+01 -2.1349684295029181e-03 +5.1523355536871867e+00 -1.5558798828497333e+11 
+3.2500000000000000e+01 -2.1223848986029075e-03 +5.0890058734477597e+00 -1.5469487956475278e+11 
+3.2600000000000001e+01 -2.1098451128051467e-03 +5.0263545822634947e+00 -1.5373299995167145e+11 
+3.2700000000000003e+01 -2.0973496330734878e-03 +4.9644115241005782e+00 -1.5270113528907120e+11 
+3.2800000000000004e+01 -2.0848990203717684e-03 +4.9032065429247300e+00 -1.5159807142015506e+11 
+3.2899999999999999e+01 -2.0724938356638466e-03 +4.8427694827022538e+00 -1.5042259418830255e+11 
+3.3000000000000000e+01 -2.0601346399135496e-03 +4.7831301873987249e+00 -1.4917348943667261e+11 
+3.3100000000000001e+01 -2.0478220319411376e-03 +4.7243084862282680e+00 -1.4785138341354190e+11 
+3.3200000000000003e+01 -2.0355567619924405e-03 +4.6662841493959153e+00 -1.4646426398671384e+11 
+3.3300000000000004e+01 -2.0233396181696946e-03 +4.6090269323546371e+00 -1.4502195942891742e+11 
+3.3399999999999999e+01 -2.0111713885751434e-03 +4.5525065905576456e+00 -1.4353429801296869e+11 
+3.3500000000000000e+01 -1.9990528613110211e-03 +4.4966928794578944e+00 -1.4201110801159155e+11 
+3.3600000000000001e+01 -1.9869848244795625e-03 +4.4415555545083860e+00 -1.4046221769754236e+11 
+3.3700000000000003e+01 -1.9749680661830093e-03 +4.3870643711622614e+00 -1.3889745534360141e+11 
+3.3800000000000004e+01 -1.9630033745235967e-03 +4.3331890848724486e+00 -1.3732664922249329e+11 
+3.3899999999999999e+01 -1.9510915376035644e-03 +4.2798994510921249e+00 -1.3575962760702295e+11 
+3.4000000000000000e+01 -1.9392333435251463e-03 +4.2271652252741898e+00 -1.3420621876989484e+11 
+3.4100000000000001e+01 -1.9274294961870665e-03 +4.1749644896695726e+00 -1.3267404192405939e+11 
+3.4200000000000003e+01 -1.9156803626739767e-03 +4.1233086337202431e+00 -1.3116188004304480e+11 
+3.4300000000000004e+01 -1.9039862258670196e-03 +4.0722173736659872e+00 -1.2966630704051570e+11 
+3.4399999999999999e+01 -1.8923473686473357e-03 +4.0217104257467398e+00 -1.2818389683021709e+11 
+3.4500000000000000e+01 -1.8807640738960582e-03 +3.9718075062021394e+00 -1.2671122332577916e+11 
+3.4600000000000001e+01 -1.8692366244943334e-03 +3.9225283312721633e+00 -1.2524486044095215e+11 
+3.4700000000000003e+01 -1.8577653033232913e-03 +3.8738926171964305e+00 -1.2378138208936494e+11 
+3.4800000000000004e+01 -1.8463503932640791e-03 +3.8259200802149191e+00 -1.2231736218476259e+11 
+3.4899999999999999e+01 -1.8349921771978370e-03 +3.7786304365674388e+00 -1.2084937464082912e+11 
+3.5000000000000000e+01 -1.8236909380056970e-03 +3.7320434024936819e+00 -1.1937399337122652e+11 
+3.5100000000000001e+01 -1.8124469618017562e-03 +3.6861703637915251e+00 -1.1788870564067728e+11 
+3.5200000000000003e+01 -1.8012605476319429e-03 +3.6409893844912595e+00 -1.1639465211807317e+11 
+3.5300000000000004e+01 -1.7901319977751383e-03 +3.5964701981810485e+00 -1.1489388682326659e+11 
+3.5399999999999999e+01 -1.7790616145102189e-03 +3.5525825384490384e+00 -1.1338846377612286e+11 
+3.5500000000000000e+01 -1.7680497001160713e-03 +3.5092961388835806e+00 -1.1188043699655017e+11 
+3.5600000000000001e+01 -1.7570965568715733e-03 +3.4665807330727989e+00 -1.1037186050440607e+11 
+3.5700000000000003e+01 -1.7462024870556038e-03 +3.4244060546048778e+00 -1.0886478831955460e+11 
+3.5800000000000004e+01 -1.7353677929470466e-03 +3.3827418370681377e+00 -1.0736127446190849e+11 
+3.5899999999999999e+01 -1.7245927768247851e-03 +3.3415578140507414e+00 -1.0586337295131491e+11 
+3.6000000000000000e+01 -1.7138777409676943e-03 +3.3008237191409209e+00 -1.0437313780767815e+11 
+3.6100000000000001e+01 -1.7032229112171457e-03 +3.2605165349362584e+00 -1.0289254327261368e+11 
+3.6200000000000003e+01 -1.6926282076644577e-03 +3.2206422400720700e+00 -1.0142324447487909e+11 
+3.6300000000000004e+01 -1.6820934739634318e-03 +3.1812140621929013e+00 -9.9966816764934082e+10 
+3.6399999999999999e+01 -1.6716185537678707e-03 +3.1422452289433052e+00 -9.8524835493243546e+10 
+3.6500000000000000e+01 -1.6612032907315801e-03 +3.1037489679680168e+00 -9.7098876010334030e+10 
+3.6600000000000001e+01 -1.6508475285083597e-03 +3.0657385069115088e+00 -9.5690513666641876e+10 
+3.6700000000000003e+01 -1.6405511107520172e-03 +3.0282270734185159e+00 -9.4301323812693619e+10 
+3.6800000000000004e+01 -1.6303138811163561e-03 +2.9912278951336173e+00 -9.2932881798954819e+10 
+3.6899999999999999e+01 -1.6201356832551803e-03 +2.9547541997014375e+00 -9.1586762975917587e+10 
+3.7000000000000000e+01 -1.6100163608222873e-03 +2.9188192147664807e+00 -9.0264542694034531e+10 
+3.7100000000000001e+01 -1.5999558079175667e-03 +2.8834305551533972e+00 -8.8967130890794403e+10 
+3.7200000000000003e+01 -1.5899541204252294e-03 +2.8485733844066345e+00 -8.7692775851597870e+10 
+3.7300000000000004e+01 -1.5800114446755671e-03 +2.8142272532505430e+00 -8.6439060448814316e+10 
+3.7399999999999999e+01 -1.5701279269988715e-03 +2.7803717124094782e+00 -8.5203567554808594e+10 
+3.7500000000000000e+01 -1.5603037137254308e-03 +2.7469863126077971e+00 -8.3983880041955902e+10 
+3.7600000000000001e+01 -1.5505389511855365e-03 +2.7140506045697923e+00 -8.2777580782595795e+10 
+3.7700000000000003e+01 -1.5408337857094883e-03 +2.6815441390200618e+00 -8.1582252649178116e+10 
+3.7800000000000004e+01 -1.5311883636275685e-03 +2.6494464666827744e+00 -8.0395478514016449e+10 
+3.7899999999999999e+01 -1.5216028312700725e-03 +2.6177371382823340e+00 -7.9214841249487320e+10 
+3.8000000000000000e+01 -1.5120773349672947e-03 +2.5863957045432193e+00 -7.8037923727997086e+10 
+3.8100000000000001e+01 -1.5026119250291193e-03 +2.5554064461935049e+00 -7.6863167590803329e+10 
+3.8200000000000003e+01 -1.4932062676838293e-03 +2.5247725639768213e+00 -7.5692449554895264e+10 
+3.8300000000000004e+01 -1.4838599331393071e-03 +2.4945019886406525e+00 -7.4528505106192734e+10 
+3.8400000000000006e+01 -1.4745724916034291e-03 +2.4646026509324073e+00 -7.3374069730598755e+10 
+3.8500000000000000e+01 -1.4653435132840709e-03 +2.4350824815993577e+00 -7.2231878913958267e+10 
+3.8600000000000001e+01 -1.4561725683891154e-03 +2.4059494113890447e+00 -7.1104668142208359e+10 
+3.8700000000000003e+01 -1.4470592271264421e-03 +2.3772113710489511e+00 -6.9995172901275711e+10 
+3.8800000000000004e+01 -1.4380030597039286e-03 +2.3488762913264285e+00 -6.8906128677038040e+10 
+3.8900000000000006e+01 -1.4290036363294521e-03 +2.3209521029688620e+00 -6.7840270955374985e+10 
+3.9000000000000000e+01 -1.4200605272108946e-03 +2.2934467367237121e+00 -6.6800335222207077e+10 
+3.9100000000000001e+01 -1.4111733731123433e-03 +2.2663640486757459e+00 -6.5788146744257652e+10 
+3.9200000000000003e+01 -1.4023420970227319e-03 +2.2396915962591590e+00 -6.4801889911563766e+10 
+3.9300000000000004e+01 -1.3935666924872042e-03 +2.2134128622454803e+00 -6.3838838894986053e+10 
+3.9400000000000006e+01 -1.3848471530509057e-03 +2.1875113294062962e+00 -6.2896267865400383e+10 
+3.9500000000000000e+01 -1.3761834722589776e-03 +2.1619704805130815e+00 -6.1971450993652466e+10 
+3.9600000000000001e+01 -1.3675756436565684e-03 +2.1367737983374968e+00 -6.1061662450636993e+10 
+3.9700000000000003e+01 -1.3590236607888154e-03 +2.1119047656509498e+00 -6.0164176407182465e+10 
+3.9800000000000004e+01 -1.3505275172008692e-03 +2.0873468652251113e+00 -5.9276267034188446e+10 
+3.9900000000000006e+01 -1.3420872064378669e-03 +2.0630835798314040e+00 -5.8395208502483124e+10 
+4.0000000000000000e+01 -1.3337027220449583e-03 +2.0390983922414834e+00 -5.7518274982968002e+10 
+4.0100000000000001e+01 -1.3253739756687016e-03 +2.0153784402693939e+00 -5.6643484421177803e+10 
+4.0200000000000003e+01 -1.3171005513613466e-03 +1.9919254818999950e+00 -5.5771829861619736e+10 
+4.0300000000000004e+01 -1.3088819512765565e-03 +1.9687449301605868e+00 -5.4905048123452072e+10 
+4.0400000000000006e+01 -1.3007176775679933e-03 +1.9458421980785030e+00 -5.4044876025856438e+10 
+4.0500000000000000e+01 -1.2926072323893223e-03 +1.9232226986810315e+00 -5.3193050387975212e+10 
+4.0600000000000001e+01 -1.2845501178942139e-03 +1.9008918449957355e+00 -5.2351308029063339e+10 
+4.0700000000000003e+01 -1.2765458362363228e-03 +1.8788550500497181e+00 -5.1521385768218750e+10 
+4.0800000000000004e+01 -1.2685938895693231e-03 +1.8571177268705277e+00 -5.0705020424676933e+10 
+4.0900000000000006e+01 -1.2606937800468722e-03 +1.8356852884853940e+00 -4.9903948817581879e+10 
+4.1000000000000000e+01 -1.2528450098226380e-03 +1.8145631479216831e+00 -4.9119907766111008e+10 
+4.1100000000000001e+01 -1.2450471619209588e-03 +1.7937540608515230e+00 -4.8354138512142189e+10 
+4.1200000000000003e+01 -1.2373001428488694e-03 +1.7732501535260168e+00 -4.7605899988327301e+10 
+4.1300000000000004e+01 -1.2296039399840792e-03 +1.7530408948409673e+00 -4.6873955549984276e+10 
+4.1400000000000006e+01 -1.2219585407042964e-03 +1.7331157536921746e+00 -4.6157068552428795e+10 
+4.1500000000000000e+01 -1.2143639323872342e-03 +1.7134641989755932e+00 -4.5454002351039467e+10 
+4.1600000000000001e+01 -1.2068201024105958e-03 +1.6940756995869102e+00 -4.4763520301097580e+10 
+4.1700000000000003e+01 -1.1993270381520944e-03 +1.6749397244220665e+00 -4.4084385757970070e+10 
+4.1800000000000004e+01 -1.1918847269894392e-03 +1.6560457423768788e+00 -4.3415362076981041e+10 
+4.1900000000000006e+01 -1.1844931563003422e-03 +1.6373832223472744e+00 -4.2755212613495804e+10 
+4.2000000000000000e+01 -1.1771523134625052e-03 +1.6189416332288360e+00 -4.2102700722757683e+10 
+4.2100000000000001e+01 -1.1698620948519907e-03 +1.6007126258683735e+00 -4.1456905079162254e+10 
+4.2200000000000003e+01 -1.1626220328382322e-03 +1.5826965789150835e+00 -4.0818165632812485e+10 
+4.2300000000000004e+01 -1.1554315687890126e-03 +1.5648960529689497e+00 -4.0187137652808174e+10 
+4.2400000000000006e+01 -1.1482901440721159e-03 +1.5473136086300274e+00 -3.9564476408271194e+10 
+4.2500000000000000e+01 -1.1411972000553274e-03 +1.5299518064983699e+00 -3.8950837168327316e+10 
+4.2600000000000001e+01 -1.1341521781064250e-03 +1.5128132071739215e+00 -3.8346875202069847e+10 
+4.2700000000000003e+01 -1.1271545195931946e-03 +1.4959003712567145e+00 -3.7753245778604118e+10 
+4.2800000000000004e+01 -1.1202036658834215e-03 +1.4792158593468188e+00 -3.7170604167062050e+10 
+4.2900000000000006e+01 -1.1132990583448848e-03 +1.4627622320441971e+00 -3.6599605636540535e+10 
+4.3000000000000000e+01 -1.1064401383453699e-03 +1.4465420499488721e+00 -3.6040905456150414e+10 
+4.3100000000000001e+01 -1.0996264333755421e-03 +1.4305561813769727e+00 -3.5494938518858994e+10 
+4.3200000000000003e+01 -1.0928578154175814e-03 +1.4147987255086141e+00 -3.4961258212922615e+10 
+4.3300000000000004e+01 -1.0861342425765572e-03 +1.3992620892401630e+00 -3.4439197550499161e+10 
+4.3400000000000006e+01 -1.0794556729575337e-03 +1.3839386794678459e+00 -3.3928089543698521e+10 
+4.3500000000000000e+01 -1.0728220646655782e-03 +1.3688209030879723e+00 -3.3427267204658482e+10 
+4.3600000000000001e+01 -1.0662333758057526e-03 +1.3539011669967602e+00 -3.2936063545492165e+10 
+4.3700000000000003e+01 -1.0596895644831286e-03 +1.3391718780906141e+00 -3.2453811578363312e+10 
+4.3800000000000004e+01 -1.0531905888027655e-03 +1.3246254432656661e+00 -3.1979844315356174e+10 
+4.3900000000000006e+01 -1.0467364068697323e-03 +1.3102542694182531e+00 -3.1513494768616650e+10 
+4.4000000000000000e+01 -1.0403269767890952e-03 +1.2960507634447014e+00 -3.1054095950290466e+10 
+4.4100000000000001e+01 -1.0339621669014486e-03 +1.2820086667298030e+00 -3.0601041924321548e+10 
+4.4200000000000003e+01 -1.0276414864895070e-03 +1.2681270586126987e+00 -3.0153970962016602e+10 
+4.4300000000000004e+01 -1.0213643550715178e-03 +1.2544063529211134e+00 -2.9712582386514095e+10 
+4.4400000000000006e+01 -1.0151301921657273e-03 +1.2408469634828172e+00 -2.9276575520981857e+10 
+4.4500000000000000e+01 -1.0089384172903800e-03 +1.2274493041254790e+00 -2.8845649688536140e+10 
+4.4600000000000001e+01 -1.0027884499637213e-03 +1.2142137886767996e+00 -2.8419504212318817e+10 
+4.4700000000000003e+01 -9.9667970970399858e-04 +1.2011408309645890e+00 -2.7997838415501945e+10 
+4.4800000000000004e+01 -9.9061161602945614e-04 +1.1882308448164638e+00 -2.7580351621190247e+10 
+4.4900000000000006e+01 -9.8458358845833851e-04 +1.1754842440601658e+00 -2.7166743152537933e+10 
+4.5000000000000000e+01 -9.7859504650889598e-04 +1.1629014425234907e+00 -2.6756712332707642e+10 
+4.5100000000000001e+01 -9.7264551481372806e-04 +1.1504822364808558e+00 -2.6350098260476707e+10 
+4.5200000000000003e+01 -9.6673493846286473e-04 +1.1382239519936872e+00 -2.5947299137210361e+10 
+4.5300000000000004e+01 -9.6086336766069405e-04 +1.1261232975702389e+00 -2.5548852939961514e+10 
+4.5400000000000006e+01 -9.5503085261160257e-04 +1.1141769817186953e+00 -2.5155297645747398e+10 
+4.5500000000000000e+01 -9.4923744351997803e-04 +1.1023817129472191e+00 -2.4767171231577133e+10 
+4.5600000000000001e+01 -9.4348319059020459e-04 +1.0907341997640292e+00 -2.4385011674495522e+10 
+4.5700000000000003e+01 -9.3776814402667357e-04 +1.0792311506773862e+00 -2.4009356951540562e+10 
+4.5800000000000004e+01 -9.3209235403376913e-04 +1.0678692741954210e+00 -2.3640745039719418e+10 
+4.5900000000000006e+01 -9.2645587081587922e-04 +1.0566452788263749e+00 -2.3279713916071873e+10 
+4.6000000000000000e+01 -9.2085874457739246e-04 +1.0455558730784631e+00 -2.2926801557628456e+10 
+4.6100000000000001e+01 -9.1530092839175710e-04 +1.0345982327874506e+00 -2.2582387784227390e+10 
+4.6200000000000003e+01 -9.0978198680867093e-04 +1.0237714030993117e+00 -2.2246219786917049e+10 
+4.6300000000000004e+01 -9.0430138724690255e-04 +1.0130748964878153e+00 -2.1917886599636723e+10 
