# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+8.3600000000000009e+01 -1.7066636973720543e-04 +6.0431844145727089e-02 -3.8677424523614395e+08 
+8.3700000000000003e+01 -1.6998283979787924e-04 +6.0067402659643283e-02 -3.8247040202653110e+08 
+8.3800000000000011e+01 -1.6930245230286156e-04 +5.9705460155627901e-02 -3.7827179148286462e+08 
+8.3900000000000006e+01 -1.6862515454734789e-04 +5.9346020391160999e-02 -3.7423188739697003e+08 
+8.4000000000000000e+01 -1.6795089382653372e-04 +5.8989087123723728e-02 -3.7040416356025732e+08 
+8.4100000000000009e+01 -1.6727962909714658e-04 +5.8634660434747195e-02 -3.6682825505986613e+08 
+8.4200000000000003e+01 -1.6661136596204154e-04 +5.8282725701397045e-02 -3.6348844214008468e+08 
+8.4300000000000011e+01 -1.6594612168560613e-04 +5.7933264624798454e-02 -3.6035516634247202e+08 
+8.4400000000000006e+01 -1.6528391353222771e-04 +5.7586258906067993e-02 -3.5739886920687389e+08 
+8.4500000000000000e+01 -1.6462475876629338e-04 +5.7241690246319352e-02 -3.5458999227084482e+08 
+8.4600000000000009e+01 -1.6396867465219071e-04 +5.6899540346680613e-02 -3.5189897707824510e+08 
+8.4700000000000003e+01 -1.6331567845430663e-04 +5.6559790908258495e-02 -3.4929626516510862e+08 
+8.4800000000000011e+01 -1.6266578743702874e-04 +5.6222423632178012e-02 -3.4675229807320732e+08 
+8.4900000000000006e+01 -1.6201901886474465e-04 +5.5887420219562244e-02 -3.4423751734339046e+08 
+8.5000000000000000e+01 -1.6137539000184116e-04 +5.5554762371516020e-02 -3.4172236451169199e+08 
+8.5100000000000009e+01 -1.6073490737226518e-04 +5.5224428281689539e-02 -3.3918295187661046e+08 
+8.5200000000000003e+01 -1.6009753453820119e-04 +5.4896382113787355e-02 -3.3661807474303174e+08 
+8.5300000000000011e+01 -1.5946322432139324e-04 +5.4570584524053285e-02 -3.3403219917811400e+08 
+8.5400000000000006e+01 -1.5883192954358486e-04 +5.4246996168708657e-02 -3.3142979124124944e+08 
+8.5500000000000000e+01 -1.5820360302652053e-04 +5.3925577704002914e-02 -3.2881531700046813e+08 
+8.5600000000000009e+01 -1.5757819759194374e-04 +5.3606289786164080e-02 -3.2619324251716965e+08 
+8.5700000000000003e+01 -1.5695566606159831e-04 +5.3289093071422600e-02 -3.2356803385451776e+08 
+8.5800000000000011e+01 -1.5633596125722853e-04 +5.2973948216022332e-02 -3.2094415707815993e+08 
+8.5900000000000006e+01 -1.5571903600057819e-04 +5.2660815876189135e-02 -3.1832607824875575e+08 
+8.6000000000000000e+01 -1.5510484311339102e-04 +5.2349656708158804e-02 -3.1571826343082744e+08 
+8.6100000000000009e+01 -1.5449334588121778e-04 +5.2040441023602294e-02 -3.1312569766167235e+08 
+8.6200000000000003e+01 -1.5388454944483676e-04 +5.1733177755918631e-02 -3.1055544186792505e+08 
+8.6300000000000011e+01 -1.5327846940883338e-04 +5.1427885493955029e-02 -3.0801507595373964e+08 
+8.6400000000000006e+01 -1.5267512137779200e-04 +5.1124582826526703e-02 -3.0551217981369007e+08 
+8.6500000000000000e+01 -1.5207452095629815e-04 +5.0823288342481822e-02 -3.0305433335176843e+08 
+8.6600000000000009e+01 -1.5147668374893667e-04 +5.0524020630653893e-02 -3.0064911646860087e+08 
+8.6700000000000003e+01 -1.5088162536029256e-04 +5.0226798279876021e-02 -2.9830410906399250e+08 
+8.6800000000000011e+01 -1.5028936139495111e-04 +4.9931639878990366e-02 -2.9602689104028285e+08 
+8.6900000000000006e+01 -1.4969990745749705e-04 +4.9638564016819708e-02 -2.9382504229414445e+08 
+8.7000000000000000e+01 -1.4911327915251548e-04 +4.9347589282205860e-02 -2.9170614272836280e+08 
+8.7100000000000009e+01 -1.4852948251180755e-04 +4.9058723632291801e-02 -2.8967513259808552e+08 
+8.7200000000000003e+01 -1.4794848527603722e-04 +4.8771932497405274e-02 -2.8772639356025362e+08 
+8.7300000000000011e+01 -1.4737024561308433e-04 +4.8487170676192529e-02 -2.8585166763282800e+08 
+8.7400000000000006e+01 -1.4679472169082923e-04 +4.8204392967295104e-02 -2.8404269682874101e+08 
+8.7500000000000000e+01 -1.4622187167715164e-04 +4.7923554169350208e-02 -2.8229122316222262e+08 
+8.7600000000000009e+01 -1.4565165373993190e-04 +4.7644609081006775e-02 -2.8058898864977384e+08 
+8.7700000000000003e+01 -1.4508402604704998e-04 +4.7367512500902771e-02 -2.7892773530443853e+08 
+8.7800000000000011e+01 -1.4451894676638553e-04 +4.7092219227671178e-02 -2.7729920513873345e+08 
+8.7900000000000006e+01 -1.4395637406581903e-04 +4.6818684059961264e-02 -2.7569514016868305e+08 
+8.8000000000000000e+01 -1.4339626611323017e-04 +4.6546861796409517e-02 -2.7410728240818274e+08 
+8.8100000000000009e+01 -1.4283859025349189e-04 +4.6276714039823294e-02 -2.7252685127240080e+08 
+8.8200000000000003e+01 -1.4228335053944856e-04 +4.6008229609664907e-02 -2.7094297577844316e+08 
+8.8300000000000011e+01 -1.4173056020093703e-04 +4.5741404129560612e-02 -2.6934426234443504e+08 
+8.8400000000000006e+01 -1.4118023246779426e-04 +4.5476233223130408e-02 -2.6771931738580498e+08 
+8.8500000000000000e+01 -1.4063238056985766e-04 +4.5212712514013778e-02 -2.6605674732490572e+08 
+8.8600000000000009e+01 -1.4008701773696397e-04 +4.4950837625828549e-02 -2.6434515857642573e+08 
+8.8700000000000003e+01 -1.3954415719895071e-04 +4.4690604182211449e-02 -2.6257315756138968e+08 
+8.8800000000000011e+01 -1.3900381218565433e-04 +4.4432007806775697e-02 -2.6072935069349250e+08 
+8.8900000000000006e+01 -1.3846599592691231e-04 +4.4175044123158536e-02 -2.5880234439431646e+08 
+8.9000000000000000e+01 -1.3793072165256158e-04 +4.3919708754983668e-02 -2.5678074508045593e+08 
+8.9100000000000009e+01 -1.3739799433387670e-04 +4.3665997915608136e-02 -2.5465954863271165e+08 
+8.9200000000000003e+01 -1.3686778590788311e-04 +4.3413910177330491e-02 -2.5245930878985515e+08 
+8.9300000000000011e+01 -1.3634006005304350e-04 +4.3163444702172739e-02 -2.5020696875102201e+08 
+8.9400000000000006e+01 -1.3581478044782044e-04 +4.2914600652161315e-02 -2.4792947171809515e+08 
+8.9500000000000000e+01 -1.3529191077067714e-04 +4.2667377189327192e-02 -2.4565376089268383e+08 
+8.9600000000000009e+01 -1.3477141470007658e-04 +4.2421773475705991e-02 -2.4340677947895202e+08 
+8.9700000000000003e+01 -1.3425325591448104e-04 +4.2177788673307161e-02 -2.4121547067213219e+08 
+8.9800000000000011e+01 -1.3373739809235372e-04 +4.1935421944168612e-02 -2.3910677767687500e+08 
+8.9900000000000006e+01 -1.3322380491215756e-04 +4.1694672450322080e-02 -2.3710764369638124e+08 
+9.0000000000000000e+01 -1.3271244005235510e-04 +4.1455539353783231e-02 -2.3524501192735344e+08 
+9.0100000000000009e+01 -1.3220327510214897e-04 +4.1218017602372939e-02 -2.3353638012112647e+08 
+9.0200000000000003e+01 -1.3169631329370074e-04 +4.0982085287057810e-02 -2.3196146421818507e+08 
+9.0300000000000011e+01 -1.3119156576991200e-04 +4.0747716284599410e-02 -2.3049053470903361e+08 
+9.0400000000000006e+01 -1.3068904367368427e-04 +4.0514884471760403e-02 -2.2909386208531192e+08 
+9.0500000000000000e+01 -1.3018875814791854e-04 +4.0283563725285763e-02 -2.2774171683167484e+08 
+9.0600000000000009e+01 -1.2969072033551635e-04 +4.0053727921943713e-02 -2.2640436944213444e+08 
+9.0700000000000003e+01 -1.2919494137937941e-04 +3.9825350938492779e-02 -2.2505209040511683e+08 
+9.0800000000000011e+01 -1.2870143242240886e-04 +3.9598406651688733e-02 -2.2365515021047252e+08 
+9.0900000000000006e+01 -1.2821020460750622e-04 +3.9372868938291151e-02 -2.2218381934775290e+08 
+9.1000000000000000e+01 -1.2772126907757239e-04 +3.9148711675047160e-02 -2.2060836830386341e+08 
+9.1100000000000009e+01 -1.2723462977929094e-04 +3.8925914286541609e-02 -2.1890894728423449e+08 
+9.1200000000000003e+01 -1.2675026187446923e-04 +3.8704478388548444e-02 -2.1710522532318661e+08 
+9.1300000000000011e+01 -1.2626813332869619e-04 +3.8484411144651849e-02 -2.1522675116551575e+08 
+9.1400000000000006e+01 -1.2578821210756149e-04 +3.8265719718455805e-02 -2.1330307356370744e+08 
+9.1500000000000000e+01 -1.2531046617665403e-04 +3.8048411273547460e-02 -2.1136374126338395e+08 
+9.1600000000000009e+01 -1.2483486350156291e-04 +3.7832492973514528e-02 -2.0943830301073015e+08 
+9.1700000000000003e+01 -1.2436137204787761e-04 +3.7617971981957612e-02 -2.0755630755661458e+08 
+9.1800000000000011e+01 -1.2388995978118668e-04 +3.7404855462454555e-02 -2.0574730364462173e+08 
+9.1900000000000006e+01 -1.2342059466708004e-04 +3.7193150578610404e-02 -2.0404084002561012e+08 
+9.2000000000000000e+01 -1.2295324467114643e-04 +3.6982864494010760e-02 -2.0246646544628158e+08 
+9.2100000000000009e+01 -1.2248788469299793e-04 +3.6773997974398169e-02 -2.0104329811561635e+08 
+9.2200000000000003e+01 -1.2202451736833728e-04 +3.6566526194103784e-02 -1.9974873408658817e+08 
+9.2300000000000011e+01 -1.2156315226689063e-04 +3.6360417929621164e-02 -1.9854973887706980e+08 
+9.2400000000000006e+01 -1.2110379895838367e-04 +3.6155641957432816e-02 -1.9741327800144652e+08 
+9.2500000000000000e+01 -1.2064646701254208e-04 +3.5952167054023619e-02 -1.9630631697586757e+08 
+9.2600000000000009e+01 -1.2019116599909182e-04 +3.5749961995884587e-02 -1.9519582131666982e+08 
+9.2700000000000003e+01 -1.1973790548775845e-04 +3.5548995559495422e-02 -1.9404875653842610e+08 
+9.2800000000000011e+01 -1.1928669504826804e-04 +3.5349236521345778e-02 -1.9283208815682441e+08 
+9.2900000000000006e+01 -1.1883754425034618e-04 +3.5150653657920909e-02 -1.9151278168879971e+08 
+9.3000000000000000e+01 -1.1839046266371871e-04 +3.4953215745703120e-02 -1.9005780264772350e+08 
+9.3100000000000009e+01 -1.1794545354704834e-04 +3.4756898946196518e-02 -1.8844480653602481e+08 
+9.3200000000000003e+01 -1.1750249491474367e-04 +3.4561708960911972e-02 -1.8669420877944499e+08 
+9.3300000000000011e+01 -1.1706155847015068e-04 +3.4367658876389220e-02 -1.8483711479357380e+08 
+9.3400000000000006e+01 -1.1662261591661526e-04 +3.4174761779160449e-02 -1.8290462999067053e+08 
+9.3500000000000000e+01 -1.1618563895748294e-04 +3.3983030755753353e-02 -1.8092785978298447e+08 
+9.3600000000000009e+01 -1.1575059929609967e-04 +3.3792478892704876e-02 -1.7893790958429566e+08 
+9.3700000000000003e+01 -1.1531746863581094e-04 +3.3603119276544351e-02 -1.7696588480779615e+08 
+9.3800000000000011e+01 -1.1488621867996243e-04 +3.3414964993798237e-02 -1.7504289086360118e+08 
+9.3900000000000006e+01 -1.1445682113190008e-04 +3.3228029131003950e-02 -1.7320003316679353e+08 
+9.4000000000000000e+01 -1.1402924769496971e-04 +3.3042324774693474e-02 -1.7146841712985051e+08 
+9.4100000000000009e+01 -1.1360347621719394e-04 +3.2857860462698556e-02 -1.6987127587035570e+08 
+9.4200000000000003e+01 -1.1317950912530307e-04 +3.2674626538028426e-02 -1.6840035331538355e+08 
+9.4300000000000011e+01 -1.1275735499070407e-04 +3.2492608794989060e-02 -1.6703952109551308e+08 
+9.4400000000000006e+01 -1.1233702238480522e-04 +3.2311793027913857e-02 -1.6577265084962612e+08 
+9.4500000000000000e+01 -1.1191851987901327e-04 +3.2132165031100259e-02 -1.6458361420511830e+08 
+9.4600000000000009e+01 -1.1150185604473559e-04 +3.1953710598863191e-02 -1.6345628279580760e+08 
+9.4700000000000003e+01 -1.1108703945337944e-04 +3.1776415525512768e-02 -1.6237452825349966e+08 
+9.4800000000000011e+01 -1.1067407867635268e-04 +3.1600265605373642e-02 -1.6132222221409583e+08 
+9.4900000000000006e+01 -1.1026298228506220e-04 +3.1425246632746387e-02 -1.6028323630634001e+08 
+9.5000000000000000e+01 -1.0985375885091553e-04 +3.1251344401947843e-02 -1.5924144216451663e+08 
+9.5100000000000009e+01 -1.0944641125264648e-04 +3.1078544592651903e-02 -1.5818372117526823e+08 
+9.5200000000000003e+01 -1.0904091959829495e-04 +3.0906832425967395e-02 -1.5710899374162528e+08 
+9.5300000000000011e+01 -1.0863725830322742e-04 +3.0736193008375108e-02 -1.5601919002461824e+08 
+9.5400000000000006e+01 -1.0823540178281033e-04 +3.0566611446342776e-02 -1.5491624018007678e+08 
+9.5500000000000000e+01 -1.0783532445241006e-04 +3.0398072846346956e-02 -1.5380207436806831e+08 
+9.5600000000000009e+01 -1.0743700072739310e-04 +3.0230562314859228e-02 -1.5267862274535012e+08 
+9.5700000000000003e+01 -1.0704040502312615e-04 +3.0064064958362897e-02 -1.5154781547447845e+08 
+9.5800000000000011e+01 -1.0664551175497491e-04 +2.9898565883313057e-02 -1.5041158270763844e+08 
+9.5900000000000006e+01 -1.0625229533830627e-04 +2.9734050196192796e-02 -1.4927185460636741e+08 
+9.6000000000000000e+01 -1.0586073018848706e-04 +2.9570503003486875e-02 -1.4813056133238018e+08 
+9.6100000000000009e+01 -1.0547079629160320e-04 +2.9407913327920188e-02 -1.4699029780773437e+08 
+9.6200000000000003e+01 -1.0508249591662364e-04 +2.9246285857352491e-02 -1.4585631805212975e+08 
+9.6300000000000011e+01 -1.0469583690323659e-04 +2.9085629195889955e-02 -1.4473454084678495e+08 
+9.6400000000000006e+01 -1.0431082709113058e-04 +2.8925951947642203e-02 -1.4363088497381076e+08 
+9.6500000000000000e+01 -1.0392747431999414e-04 +2.8767262716723058e-02 -1.4255126921703634e+08 
+9.6600000000000009e+01 -1.0354578642951594e-04 +2.8609570107249311e-02 -1.4150161236110693e+08 
+9.6700000000000003e+01 -1.0316577125938450e-04 +2.8452882723333964e-02 -1.4048783318976045e+08 
+9.6800000000000011e+01 -1.0278743664928826e-04 +2.8297209169089056e-02 -1.3951585048612148e+08 
+9.6900000000000006e+01 -1.0241079043891592e-04 +2.8142558048628155e-02 -1.3859158303374037e+08 
+9.7000000000000000e+01 -1.0203584046795589e-04 +2.7988937966063127e-02 -1.3772094961596474e+08 
+9.7100000000000009e+01 -1.0166258945161088e-04 +2.7836352322563793e-02 -1.3690756473175797e+08 
+9.7200000000000003e+01 -1.0129101960713984e-04 +2.7684783707489644e-02 -1.3614582572856650e+08 
+9.7300000000000011e+01 -1.0092110802731542e-04 +2.7534209507259915e-02 -1.3542782567138389e+08 
+9.7400000000000006e+01 -1.0055283180491085e-04 +2.7384607108291860e-02 -1.3474565762348524e+08 
+9.7500000000000000e+01 -1.0018616803269902e-04 +2.7235953897003909e-02 -1.3409141464902261e+08 
+9.7600000000000009e+01 -9.9821093803452871e-05 +2.7088227259812078e-02 -1.3345718981113429e+08 
+9.7700000000000003e+01 -9.9457586209945393e-05 +2.6941404583136951e-02 -1.3283507617546770e+08 
+9.7800000000000011e+01 -9.9095622344949703e-05 +2.6795463253396910e-02 -1.3221716680491780e+08 
+9.7900000000000006e+01 -9.8735179301238254e-05 +2.6650380656996198e-02 -1.3159555475957134e+08 
+9.8000000000000000e+01 -9.8376234171584529e-05 +2.6506134180368669e-02 -1.3096233310854290e+08 
+9.8100000000000009e+01 -9.8018768983105554e-05 +2.6362704855134939e-02 -1.3031057112920001e+08 
+9.8200000000000003e+01 -9.7662785500297078e-05 +2.6220088293803817e-02 -1.2963724297882500e+08 
+9.8300000000000011e+01 -9.7308290421998676e-05 +2.6078283754090558e-02 -1.2894029903088608e+08 
+9.8400000000000006e+01 -9.6955290447050291e-05 +2.5937290493708885e-02 -1.2821768965643355e+08 
+9.8500000000000000e+01 -9.6603792274291660e-05 +2.5797107770373442e-02 -1.2746736522787115e+08 
+9.8600000000000009e+01 -9.6253802602562605e-05 +2.5657734841801595e-02 -1.2668727611815004e+08 
+9.8700000000000003e+01 -9.5905328130702931e-05 +2.5519170965709548e-02 -1.2587537270059140e+08 
+9.8800000000000011e+01 -9.5558375557552649e-05 +2.5381415399816084e-02 -1.2502960534805520e+08 
+9.8900000000000006e+01 -9.5212951581951307e-05 +2.5244467401830499e-02 -1.2414792443160692e+08 
+9.9000000000000000e+01 -9.4869062902738969e-05 +2.5108326229477347e-02 -1.2322828032673730e+08 
+9.9100000000000009e+01 -9.4526711764450692e-05 +2.4972991396680772e-02 -1.2227089923958382e+08 
+9.9200000000000003e+01 -9.4185882594403358e-05 +2.4838463442215783e-02 -1.2128511071539089e+08 
+9.9300000000000011e+01 -9.3846555365608802e-05 +2.4704743161068243e-02 -1.2028252013516426e+08 
+9.9400000000000006e+01 -9.3508710051079497e-05 +2.4571831348228837e-02 -1.1927473287992996e+08 
+9.9500000000000000e+01 -9.3172326623827033e-05 +2.4439728798679280e-02 -1.1827335432961404e+08 
+9.9600000000000009e+01 -9.2837385056863909e-05 +2.4308436307411176e-02 -1.1728998986522736e+08 
+9.9700000000000003e+01 -9.2503865323202082e-05 +2.4177954669410778e-02 -1.1633624486781113e+08 
+9.9800000000000011e+01 -9.2171747395853590e-05 +2.4048284679663749e-02 -1.1542372471734717e+08 
+9.9900000000000006e+01 -9.1841011247830619e-05 +2.3919427133158158e-02 -1.1456403479483619e+08 
+1.0000000000000000e+02 -9.1511636852145115e-05 +2.3791382824877378e-02 -1.1376878047962132e+08 
+1.0010000000000001e+02 -9.1183608445077129e-05 +2.3664149479964671e-02 -1.1304477375700364e+08 
+1.0020000000000000e+02 -9.0856927315978155e-05 +2.3537712544158991e-02 -1.1237965302006260e+08 
+1.0030000000000001e+02 -9.0531599017467144e-05 +2.3412054393342808e-02 -1.1175626326301506e+08 
+1.0040000000000001e+02 -9.0207629102163510e-05 +2.3287157403413965e-02 -1.1115744948502515e+08 
+1.0050000000000000e+02 -8.9885023122686326e-05 +2.3163003950255487e-02 -1.1056605668011707e+08 
+1.0060000000000001e+02 -8.9563786631654911e-05 +2.3039576409761443e-02 -1.0996492984579237e+08 
+1.0070000000000000e+02 -8.9243925181688489e-05 +2.2916857157821231e-02 -1.0933691397853369e+08 
+1.0080000000000001e+02 -8.8925444325406322e-05 +2.2794828570323961e-02 -1.0866485407391126e+08 
+1.0090000000000001e+02 -8.8608349615427391e-05 +2.2673473023153860e-02 -1.0793159512683640e+08 
+1.0100000000000000e+02 -8.8292646604371243e-05 +2.2552772892208507e-02 -1.0711998213619442e+08 
+1.0110000000000001e+02 -8.7978336971640197e-05 +2.2432715095963614e-02 -1.0621871358573465e+08 
+1.0120000000000000e+02 -8.7665406903769503e-05 +2.2313304723244012e-02 -1.0523990191318984e+08 
+1.0130000000000001e+02 -8.7353838714077561e-05 +2.2194551405461650e-02 -1.0420151304364562e+08 
+1.0140000000000001e+02 -8.7043614715883176e-05 +2.2076464774035506e-02 -1.0312151290435199e+08 
+1.0150000000000000e+02 -8.6734717222504627e-05 +2.1959054460374990e-02 -1.0201786742023742e+08 
+1.0160000000000001e+02 -8.6427128547260609e-05 +2.1842330095900083e-02 -1.0090854251903351e+08 
+1.0170000000000000e+02 -8.6120831003469673e-05 +2.1726301312023674e-02 -9.9811504126429051e+07 
+1.0180000000000001e+02 -8.5815806904450094e-05 +2.1610977740155728e-02 -9.8744718167170003e+07 
+1.0190000000000001e+02 -8.5512038563520667e-05 +2.1496369011715508e-02 -9.7726150568785205e+07 
+1.0200000000000000e+02 -8.5209508293999694e-05 +2.1382484758113201e-02 -9.6773767256284237e+07 
+1.0210000000000001e+02 -8.4908202179733778e-05 +2.1269331349742720e-02 -9.5900941402366847e+07 
+1.0220000000000000e+02 -8.4608121386680710e-05 +2.1156902112886702e-02 -9.5102675157649040e+07 
+1.0230000000000001e+02 -8.4309270851326497e-05 +2.1045187112809942e-02 -9.4369377920001060e+07 
+1.0240000000000001e+02 -8.4011655510156944e-05 +2.0934176414775452e-02 -9.3691459087348923e+07 
+1.0250000000000000e+02 -8.3715280299657746e-05 +2.0823860084037877e-02 -9.3059328054055199e+07 
+1.0260000000000001e+02 -8.3420150156315032e-05 +2.0714228185870112e-02 -9.2463394221269757e+07 
+1.0270000000000000e+02 -8.3126270016614445e-05 +2.0605270785526045e-02 -9.1894066983147308e+07 
+1.0280000000000001e+02 -8.2833644817041963e-05 +2.0496977948270420e-02 -9.1341755737679780e+07 
+1.0290000000000001e+02 -8.2542279494083405e-05 +2.0389339739366144e-02 -9.0796869882899657e+07 
+1.0300000000000000e+02 -8.2252178984224615e-05 +2.0282346224073669e-02 -9.0249818815197051e+07 
+1.0310000000000001e+02 -8.1963344728167400e-05 +2.0175987944580479e-02 -8.9692769963284120e+07 
+1.0320000000000000e+02 -8.1675764183478114e-05 +2.0070257350787313e-02 -8.9124922886103928e+07 
+1.0330000000000001e+02 -8.1389421311938681e-05 +1.9965147369507448e-02 -8.8547235169320375e+07 
+1.0340000000000001e+02 -8.1104300075331474e-05 +1.9860650927570337e-02 -8.7960664405009583e+07 
+1.0350000000000000e+02 -8.0820384435438617e-05 +1.9756760951794090e-02 -8.7366168180244595e+07 
+1.0360000000000001e+02 -8.0537658354042335e-05 +1.9653470369004729e-02 -8.6764704085601166e+07 
+1.0370000000000000e+02 -8.0256105792924699e-05 +1.9550772106017616e-02 -8.6157229707597271e+07 
