# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+2.6100000000000001e+01 -3.2512569170666575e-03 -1.3931811067206963e+01 +5.0323031242399048e+11 
+2.6200000000000003e+01 -3.2408031394983595e-03 -1.3831360753516803e+01 +5.0114610278497766e+11 
+2.6300000000000001e+01 -3.2302650290575961e-03 -1.3728738944534012e+01 +4.9909992537149359e+11 
+2.6400000000000002e+01 -3.2196441296933743e-03 -1.3624004689952047e+01 +4.9709542911683685e+11 
+2.6500000000000000e+01 -3.2089419853546931e-03 -1.3517217039464608e+01 +4.9513626295437354e+11 
+2.6600000000000001e+01 -3.1981601399905762e-03 -1.3408435042764847e+01 +4.9322607581730347e+11 
+2.6700000000000003e+01 -3.1873001375500080e-03 -1.3297717749546822e+01 +4.9136851663912512e+11 
+2.6800000000000001e+01 -3.1763635219820125e-03 -1.3185124209503691e+01 +4.8956723435303052e+11 
+2.6900000000000002e+01 -3.1653518372355923e-03 -1.3070713472328983e+01 +4.8782587789234430e+11 
+2.7000000000000000e+01 -3.1542666272597461e-03 -1.2954544587716542e+01 +4.8614809619048944e+11 
+2.7100000000000001e+01 -3.1431093006700872e-03 -1.2836674253240341e+01 +4.8453532615884570e+11 
+2.7200000000000003e+01 -3.1318807247485633e-03 -1.2717149757998897e+01 +4.8298015662203320e+11 
+2.7300000000000001e+01 -3.1205816314437383e-03 -1.2596016038971095e+01 +4.8147296438268060e+11 
+2.7400000000000002e+01 -3.1092127527041530e-03 -1.2473318033136241e+01 +4.8000412624358002e+11 
+2.7500000000000000e+01 -3.0977748204783725e-03 -1.2349100677473146e+01 +4.7856401900735486e+11 
+2.7600000000000001e+01 -3.0862685667149424e-03 -1.2223408908961018e+01 +4.7714301947674542e+11 
+2.7700000000000003e+01 -3.0746947233624131e-03 -1.2096287664579007e+01 +4.7573150445449438e+11 
+2.7800000000000001e+01 -3.0630540223693416e-03 -1.1967781881306166e+01 +4.7431985074329797e+11 
+2.7900000000000002e+01 -3.0513471956842815e-03 -1.1837936496121440e+01 +4.7289843514582892e+11 
+2.8000000000000000e+01 -3.0395749752557830e-03 -1.1706796446003988e+01 +4.7145763446481177e+11 
+2.8100000000000001e+01 -3.0277382079683612e-03 -1.1574415532769956e+01 +4.6998885395094690e+11 
+2.8200000000000003e+01 -3.0158382004503849e-03 -1.1440883017583030e+01 +4.6848761264657727e+11 
+2.8300000000000001e+01 -3.0038763742661922e-03 -1.1306297026444110e+01 +4.6695045804210730e+11 
+2.8400000000000002e+01 -2.9918541509801116e-03 -1.1170755685353946e+01 +4.6537393762788684e+11 
+2.8500000000000000e+01 -2.9797729521564773e-03 -1.1034357120313384e+01 +4.6375459889428119e+11 
+2.8600000000000001e+01 -2.9676341993596102e-03 -1.0897199457323470e+01 +4.6208898933170514e+11 
+2.8700000000000003e+01 -2.9554393141538581e-03 -1.0759380822384726e+01 +4.6037365643047351e+11 
+2.8800000000000001e+01 -2.9431897181035399e-03 -1.0620999341498187e+01 +4.5860514768095807e+11 
+2.8900000000000002e+01 -2.9308868327730035e-03 -1.0482153140664277e+01 +4.5678001057343091e+11 
+2.9000000000000000e+01 -2.9185320797265732e-03 -1.0342940345884116e+01 +4.5489479259835339e+11 
+2.9100000000000001e+01 -2.9061270362138172e-03 -1.0203457291021294e+01 +4.5294623955364746e+11 
+2.9200000000000003e+01 -2.8936739022252609e-03 -1.0063793141390327e+01 +4.5093189046736499e+11 
+2.9300000000000001e+01 -2.8811750334366828e-03 -9.9240352701682575e+00 +4.4884948267506763e+11 
+2.9400000000000002e+01 -2.8686327855238464e-03 -9.7842710505323396e+00 +4.4669675351237683e+11 
+2.9500000000000000e+01 -2.8560495141625084e-03 -9.6445878556601627e+00 +4.4447144031502545e+11 
+2.9600000000000001e+01 -2.8434275750284462e-03 -9.5050730587286498e+00 +4.4217128041851819e+11 
+2.9700000000000003e+01 -2.8307693237974215e-03 -9.3658140329151660e+00 +4.3979401115850885e+11 
+2.9800000000000001e+01 -2.8180771161452033e-03 -9.2268981513969379e+00 +4.3733736987060706e+11 
+2.9900000000000002e+01 -2.8053533077475558e-03 -9.0884127873513041e+00 +4.3479909389047052e+11 
+3.0000000000000000e+01 -2.7926002542802528e-03 -8.9504453139552904e+00 +4.3217692055363251e+11 
+3.0100000000000001e+01 -2.7798201276799583e-03 -8.8130730754606095e+00 +4.2946903825557141e+11 
+3.0200000000000003e+01 -2.7670143649269861e-03 -8.6763333004150756e+00 +4.2667543963061084e+11 
+3.0300000000000001e+01 -2.7541842192625485e-03 -8.5402531884410706e+00 +4.2379656837297296e+11 
+3.0400000000000002e+01 -2.7413309439278510e-03 -8.4048599391608985e+00 +4.2083286817685010e+11 
+3.0500000000000000e+01 -2.7284557921641067e-03 -8.2701807521968096e+00 +4.1778478273640088e+11 
+3.0600000000000001e+01 -2.7155600172125332e-03 -8.1362428271709728e+00 +4.1465275574579431e+11 
+3.0700000000000003e+01 -2.7026448723143424e-03 -8.0030733637056120e+00 +4.1143723089917999e+11 
+3.0800000000000001e+01 -2.6897116107107454e-03 -7.8706995614231072e+00 +4.0813865189078778e+11 
+3.0900000000000002e+01 -2.6767614856429544e-03 -7.7391486199456132e+00 +4.0475746241475177e+11 
+3.1000000000000000e+01 -2.6637957503521737e-03 -7.6084477388956060e+00 +4.0129410616531482e+11 
+3.1100000000000001e+01 -2.6508157322185605e-03 -7.4786289280052589e+00 +3.9774935401331952e+11 
+3.1200000000000003e+01 -2.6378230551779517e-03 -7.3497434374486881e+00 +3.9412528553697302e+11 
+3.1300000000000001e+01 -2.6248194173051254e-03 -7.2218473275100044e+00 +3.9042430749113916e+11 
+3.1400000000000002e+01 -2.6118065166748552e-03 -7.0949966584733710e+00 +3.8664882663073639e+11 
+3.1500000000000000e+01 -2.5987860513619222e-03 -6.9692474906229327e+00 +3.8280124971067395e+11 
+3.1600000000000001e+01 -2.5857597194411004e-03 -6.8446558842427940e+00 +3.7888398348581689e+11 
+3.1700000000000003e+01 -2.5727292189871688e-03 -6.7212778996170295e+00 +3.7489943471104089e+11 
+3.1800000000000001e+01 -2.5596962480748968e-03 -6.5991695970300341e+00 +3.7085001014132263e+11 
+3.1900000000000002e+01 -2.5466625047790644e-03 -6.4783870367658043e+00 +3.6673811653151947e+11 
+3.2000000000000000e+01 -2.5336296871744505e-03 -6.3589862791084659e+00 +3.6256616063652124e+11 
+3.2100000000000001e+01 -2.5205994968646203e-03 -6.2410164833705526e+00 +3.5833729260492798e+11 
+3.2200000000000003e+01 -2.5075736495682797e-03 -6.1244992049788936e+00 +3.5405763616043915e+11 
+3.2300000000000004e+01 -2.4945538645329379e-03 -6.0094490983883153e+00 +3.4973405842032947e+11 
+3.2399999999999999e+01 -2.4815418610061061e-03 -5.8958808180536533e+00 +3.4537342650188660e+11 
+3.2500000000000000e+01 -2.4685393582352705e-03 -5.7838090184302997e+00 +3.4098260752257477e+11 
+3.2600000000000001e+01 -2.4555480754679458e-03 -5.6732483539730305e+00 +3.3656846859965900e+11 
+3.2700000000000003e+01 -2.4425697319516342e-03 -5.5642134791367726e+00 +3.3213787685043207e+11 
+3.2800000000000004e+01 -2.4296060469338396e-03 -5.4567190483766126e+00 +3.2769769939227460e+11 
+3.2899999999999999e+01 -2.4166587396620615e-03 -5.3507797161476827e+00 +3.2325480334256891e+11 
+3.3000000000000000e+01 -2.4037295293838070e-03 -5.2464101369047311e+00 +3.1881605581854700e+11 
+3.3100000000000001e+01 -2.3908201094034534e-03 -5.1436193737880647e+00 +3.1438696807897046e+11 
+3.3200000000000003e+01 -2.3779320692528683e-03 -5.0423941246785500e+00 +3.0996762794798285e+11 
+3.3300000000000004e+01 -2.3650669725208116e-03 -4.9427154961417967e+00 +3.0555676739093878e+11 
+3.3399999999999999e+01 -2.3522263827960212e-03 -4.8445645947440603e+00 +3.0115311837342914e+11 
+3.3500000000000000e+01 -2.3394118636672523e-03 -4.7479225270510108e+00 +2.9675541286084760e+11 
+3.3600000000000001e+01 -2.3266249787232537e-03 -4.6527703996285315e+00 +2.9236238281863568e+11 
+3.3700000000000003e+01 -2.3138672915527640e-03 -4.5590893190428039e+00 +2.8797276021235962e+11 
+3.3800000000000004e+01 -2.3011403657445429e-03 -4.4668603918594956e+00 +2.8358527700740143e+11 
+3.3899999999999999e+01 -2.2884457648873311e-03 -4.3760647246447109e+00 +2.7919866516929407e+11 
+3.4000000000000000e+01 -2.2757850525698818e-03 -4.2866834239641385e+00 +2.7481165666342612e+11 
+3.4100000000000001e+01 -2.2631596235877659e-03 -4.1987014123861615e+00 +2.7042403793948871e+11 
+3.4200000000000003e+01 -2.2505701975638177e-03 -4.1121188764890935e+00 +2.6603981338402362e+11 
+3.4300000000000004e+01 -2.2380173253276985e-03 -4.0269398188535828e+00 +2.6166404186774899e+11 
+3.4399999999999999e+01 -2.2255015577090694e-03 -3.9431682420602621e+00 +2.5730178226137964e+11 
+3.4500000000000000e+01 -2.2130234455375896e-03 -3.8608081486897921e+00 +2.5295809343564334e+11 
+3.4600000000000001e+01 -2.2005835396429205e-03 -3.7798635413227428e+00 +2.4863803426122055e+11 
+3.4700000000000003e+01 -2.1881823908547248e-03 -3.7003384225397671e+00 +2.4434666360884561e+11 
+3.4800000000000004e+01 -2.1758205500026573e-03 -3.6222367949216352e+00 +2.4008904034926508e+11 
+3.4899999999999999e+01 -2.1634985679163795e-03 -3.5455626610489817e+00 +2.3587022335319968e+11 
+3.5000000000000000e+01 -2.1512169954255528e-03 -3.4703200235023384e+00 +2.3169527149132596e+11 
+3.5100000000000001e+01 -2.1389764494681158e-03 -3.3965086225403129e+00 +2.2756841285364020e+11 
+3.5200000000000003e+01 -2.1267778114150990e-03 -3.3241111491335738e+00 +2.2349055240732556e+11 
+3.5300000000000004e+01 -2.1146220287458148e-03 -3.2531060319305927e+00 +2.1946176433878308e+11 
+3.5399999999999999e+01 -2.1025100489395726e-03 -3.1834716995799779e+00 +2.1548212283446048e+11 
+3.5500000000000000e+01 -2.0904428194756792e-03 -3.1151865807302355e+00 +2.1155170208077118e+11 
+3.5600000000000001e+01 -2.0784212878334554e-03 -3.0482291040297138e+00 +2.0767057626408633e+11 
+3.5700000000000003e+01 -2.0664464014922015e-03 -2.9825776981272285e+00 +2.0383881957092444e+11 
+3.5800000000000004e+01 -2.0545191079312294e-03 -2.9182107916711955e+00 +2.0005650618766443e+11 
+3.5899999999999999e+01 -2.0426403546298577e-03 -2.8551068133100448e+00 +1.9632371030070282e+11 
+3.6000000000000000e+01 -2.0308110890673858e-03 -2.7932441916924571e+00 +1.9264050609650745e+11 
+3.6100000000000001e+01 -2.0190321910002989e-03 -2.7326012437650151e+00 +1.8900696848620697e+11 
+3.6200000000000003e+01 -2.0073042692937532e-03 -2.6731558396670629e+00 +1.8542317527995889e+11 
+3.6300000000000004e+01 -1.9956278650900736e-03 -2.6148857378359476e+00 +1.8188920501257178e+11 
+3.6399999999999999e+01 -1.9840035195315877e-03 -2.5577686967090858e+00 +1.7840513621890674e+11 
+3.6500000000000000e+01 -1.9724317737606200e-03 -2.5017824747238291e+00 +1.7497104743378891e+11 
+3.6600000000000001e+01 -1.9609131689194976e-03 -2.4469048303176257e+00 +1.7158701719209036e+11 
+3.6700000000000003e+01 -1.9494482461505454e-03 -2.3931135219278996e+00 +1.6825312402866092e+11 
+3.6800000000000004e+01 -1.9380375465960901e-03 -2.3403863079919915e+00 +1.6496944647832077e+11 
+3.6899999999999999e+01 -1.9266816113984579e-03 -2.2887009469473738e+00 +1.6173606307594858e+11 
+3.7000000000000000e+01 -1.9153809816999736e-03 -2.2380351972313521e+00 +1.5855305235635678e+11 
+3.7100000000000001e+01 -1.9041361326680043e-03 -2.1883685276743492e+00 +1.5542040372243384e+11 
+3.7200000000000003e+01 -1.8929472755700816e-03 -2.1396872486783352e+00 +1.5233775004903455e+11 
+3.7300000000000004e+01 -1.8818145556987783e-03 -2.0919793810381937e+00 +1.4930463507901550e+11 
+3.7399999999999999e+01 -1.8707381183466630e-03 -2.0452329455490079e+00 +1.4632060255531494e+11 
+3.7500000000000000e+01 -1.8597181088063058e-03 -1.9994359630056442e+00 +1.4338519622077551e+11 
+3.7600000000000001e+01 -1.8487546723702812e-03 -1.9545764542031019e+00 +1.4049795981831018e+11 
+3.7700000000000003e+01 -1.8378479543311569e-03 -1.9106424399363184e+00 +1.3765843709078168e+11 
+3.7800000000000004e+01 -1.8269980999815062e-03 -1.8676219410002495e+00 +1.3486617178108609e+11 
+3.7899999999999999e+01 -1.8162052546139050e-03 -1.8255029781897112e+00 +1.3212070763205243e+11 
+3.8000000000000000e+01 -1.8054695635209199e-03 -1.7842735722997858e+00 +1.2942158838662317e+11 
+3.8100000000000001e+01 -1.7947911612174877e-03 -1.7439210407553678e+00 +1.2676842540163916e+11 
+3.8200000000000003e+01 -1.7841701391080262e-03 -1.7044298875006672e+00 +1.2416110048970312e+11 
+3.8300000000000004e+01 -1.7736065778193129e-03 -1.6657839131101011e+00 +1.2159956307747244e+11 
+3.8400000000000006e+01 -1.7631005579781221e-03 -1.6279669181580703e+00 +1.1908376259160583e+11 
+3.8500000000000000e+01 -1.7526521602112431e-03 -1.5909627032186706e+00 +1.1661364845864520e+11 
+3.8600000000000001e+01 -1.7422614651454492e-03 -1.5547550688662859e+00 +1.1418917010524374e+11 
+3.8700000000000003e+01 -1.7319285534075229e-03 -1.5193278156752255e+00 +1.1181027695803093e+11 
+3.8800000000000004e+01 -1.7216535056242405e-03 -1.4846647442198218e+00 +1.0947691844362589e+11 
+3.8900000000000006e+01 -1.7114364024223882e-03 -1.4507496550742207e+00 +1.0718904398860396e+11 
+3.9000000000000000e+01 -1.7012773244287384e-03 -1.4175663488129400e+00 +1.0494660301965352e+11 
+3.9100000000000001e+01 -1.6911763205932886e-03 -1.3850989333086743e+00 +1.0274946555783983e+11 
+3.9200000000000003e+01 -1.6811333131588992e-03 -1.3533327456282849e+00 +1.0059718400222011e+11 
+3.9300000000000004e+01 -1.6711481926916395e-03 -1.3222534301372146e+00 +9.8489231346337311e+10 
+3.9400000000000006e+01 -1.6612208497575845e-03 -1.2918466312008543e+00 +9.6425080583748810e+10 
+3.9500000000000000e+01 -1.6513511749228066e-03 -1.2620979931846095e+00 +9.4404204707989609e+10 
+3.9600000000000001e+01 -1.6415390587533772e-03 -1.2329931604538880e+00 +9.2426076712602982e+10 
+3.9700000000000003e+01 -1.6317843918153671e-03 -1.2045177773741729e+00 +9.0490169591168518e+10 
+3.9800000000000004e+01 -1.6220870646748533e-03 -1.1766574883107794e+00 +8.8595956337195099e+10 
+3.9900000000000006e+01 -1.6124469678979085e-03 -1.1493979376290586e+00 +8.6742909944215790e+10 
+4.0000000000000000e+01 -1.6028639920506037e-03 -1.1227247696945140e+00 +8.4930503405800293e+10 
+4.0100000000000001e+01 -1.5933380419748866e-03 -1.0966239423732067e+00 +8.3158041856829910e+10 
+4.0200000000000003e+01 -1.5838690796162146e-03 -1.0710826675338894e+00 +8.1424158997537323e+10 
+4.0300000000000004e+01 -1.5744570811959196e-03 -1.0460884705460300e+00 +7.9727320669508377e+10 
+4.0400000000000006e+01 -1.5651020229353347e-03 -1.0216288767789952e+00 +7.8065992714289444e+10 
+4.0500000000000000e+01 -1.5558038810557933e-03 -9.9769141160222363e-01 +7.6438640973454834e+10 
+4.0600000000000001e+01 -1.5465626317786281e-03 -9.7426360038511872e-01 +7.4843731288571228e+10 
+4.0700000000000003e+01 -1.5373782513251688e-03 -9.5133296849717808e-01 +7.3279729501231232e+10 
+4.0800000000000004e+01 -1.5282507159167494e-03 -9.2888704130780331e-01 +7.1745101452993423e+10 
+4.0900000000000006e+01 -1.5191800017747036e-03 -9.0691334418639002e-01 +7.0238312985423340e+10 
+4.1000000000000000e+01 -1.5101660851203622e-03 -8.8539940250243898e-01 +6.8757829940110184e+10 
+4.1100000000000001e+01 -1.5012088939699063e-03 -8.6433389728262799e-01 +6.7302470639056313e+10 
+4.1200000000000003e+01 -1.4923081635189047e-03 -8.4371013218300861e-01 +6.5872463326089684e+10 
+4.1300000000000004e+01 -1.4834635807577784e-03 -8.2352256651683919e-01 +6.4468388725446365e+10 
+4.1400000000000006e+01 -1.4746748326769394e-03 -8.0376565959760804e-01 +6.3090827561448219e+10 
+4.1500000000000000e+01 -1.4659416062668129e-03 -7.8443387073848159e-01 +6.1740360558309250e+10 
+4.1600000000000001e+01 -1.4572635885178118e-03 -7.6552165925285665e-01 +6.0417568440304932e+10 
+4.1700000000000003e+01 -1.4486404664203556e-03 -7.4702348445405964e-01 +5.9123031931711220e+10 
+4.1800000000000004e+01 -1.4400719269648601e-03 -7.2893380565545596e-01 +5.7857331756796059e+10 
+4.1900000000000006e+01 -1.4315576571417459e-03 -7.1124708217029031e-01 +5.6621048639796150e+10 
+4.2000000000000000e+01 -1.4230973439414308e-03 -6.9395777331196196e-01 +5.5414763305005379e+10 
+4.2100000000000001e+01 -1.4146906892716618e-03 -6.7705968764078484e-01 +5.4238778158325615e+10 
+4.2200000000000003e+01 -1.4063374547095152e-03 -6.6054403070506851e-01 +5.3092282332260063e+10 
+4.2300000000000004e+01 -1.3980374167493956e-03 -6.4440135730020520e-01 +5.1974186640978653e+10 
+4.2400000000000006e+01 -1.3897903518857117e-03 -6.2862222222143216e-01 +5.0883401898606117e+10 
+4.2500000000000000e+01 -1.3815960366128661e-03 -6.1319718026419356e-01 +4.9818838919329971e+10 
+4.2600000000000001e+01 -1.3734542474252657e-03 -5.9811678622379383e-01 +4.8779408517302444e+10 
+4.2700000000000003e+01 -1.3653647608173189e-03 -5.8337159489548596e-01 +4.7764021506646011e+10 
+4.2800000000000004e+01 -1.3573273532834266e-03 -5.6895216107476942e-01 +4.6771588701572433e+10 
+4.2900000000000006e+01 -1.3493418013179991e-03 -5.5484903955684106e-01 +4.5801020916191849e+10 
+4.3000000000000000e+01 -1.3414078814154428e-03 -5.4105278513705168e-01 +4.4851228964661682e+10 
+4.3100000000000001e+01 -1.3335253520820366e-03 -5.2755443275081315e-01 +4.3921252065183617e+10 
+4.3200000000000003e+01 -1.3256938998715815e-03 -5.1434693789335562e-01 +4.3010643052005913e+10 
+4.3300000000000004e+01 -1.3179131933497464e-03 -5.0142373620006664e-01 +4.2119083163425941e+10 
+4.3400000000000006e+01 -1.3101829010822041e-03 -4.8877826330624280e-01 +4.1246253637729164e+10 
+4.3500000000000000e+01 -1.3025026916346316e-03 -4.7640395484716364e-01 +4.0391835713192841e+10 
+4.3600000000000001e+01 -1.2948722335726997e-03 -4.6429424645814693e-01 +3.9555510628102768e+10 
+4.3700000000000003e+01 -1.2872911954620811e-03 -4.5244257377452068e-01 +3.8736959620749741e+10 
+4.3800000000000004e+01 -1.2797592458684472e-03 -4.4084237243166380e-01 +3.7935863929444115e+10 
+4.3900000000000006e+01 -1.2722760533574755e-03 -4.2948707806477598e-01 +3.7151904792434532e+10 
+4.4000000000000000e+01 -1.2648412864948364e-03 -4.1837012630925091e-01 +3.6384763448031105e+10 
+4.4100000000000001e+01 -1.2574546386294059e-03 -4.0748547803107787e-01 +3.5634116169446129e+10 
+4.4200000000000003e+01 -1.2501159022428843e-03 -3.9682919501879810e-01 +3.4899619369523232e+10 
+4.4300000000000004e+01 -1.2428248946001754e-03 -3.8639786429164891e-01 +3.4180924496039539e+10 
+4.4400000000000006e+01 -1.2355814329661817e-03 -3.7618807286887995e-01 +3.3477682996775463e+10 
+4.4500000000000000e+01 -1.2283853346058073e-03 -3.6619640776972545e-01 +3.2789546319501759e+10 
+4.4600000000000001e+01 -1.2212364167839497e-03 -3.5641945601355024e-01 +3.2116165912039589e+10 
+4.4700000000000003e+01 -1.2141344967655167e-03 -3.4685380461946003e-01 +3.1457193222117416e+10 
+4.4800000000000004e+01 -1.2070793918154104e-03 -3.3749604060677818e-01 +3.0812279697543873e+10 
+4.4900000000000006e+01 -1.2000709191985338e-03 -3.2834275099467197e-01 +3.0181076786062260e+10 
+4.5000000000000000e+01 -1.1931088961797884e-03 -3.1939052280253039e-01 +2.9563235935510368e+10 
+4.5100000000000001e+01 -1.1861931146369645e-03 -3.1063582089994501e-01 +2.8958435563487953e+10 
+4.5200000000000003e+01 -1.1793232648994016e-03 -3.0207462155844583e-01 +2.8366461967116970e+10 
+4.5300000000000004e+01 -1.1724990119093242e-03 -2.9370277890001889e-01 +2.7787128413381222e+10 
+4.5400000000000006e+01 -1.1657200206089575e-03 -2.8551614704659545e-01 +2.7220248169250473e+10 
+4.5500000000000000e+01 -1.1589859559405274e-03 -2.7751058012016427e-01 +2.6665634501704918e+10 
+4.5600000000000001e+01 -1.1522964828462581e-03 -2.6968193224269976e-01 +2.6123100677735050e+10 
+4.5700000000000003e+01 -1.1456512662683755e-03 -2.6202605753616526e-01 +2.5592459964316277e+10 
+4.5800000000000004e+01 -1.1390499711491054e-03 -2.5453881012248369e-01 +2.5073525628409363e+10 
+4.5900000000000006e+01 -1.1324922624306704e-03 -2.4721604412372059e-01 +2.4566110937029053e+10 
+4.6000000000000000e+01 -1.1259778050552985e-03 -2.4005361366175723e-01 +2.4070029157123497e+10 
+4.6100000000000001e+01 -1.1195062678579146e-03 -2.3304753352031871e-01 +2.3585089950857334e+10 
+4.6200000000000003e+01 -1.1130773352442446e-03 -2.2619446113006192e-01 +2.3111088561065399e+10 
+4.6300000000000004e+01 -1.1066906955127162e-03 -2.1949121458338836e-01 +2.2647816625765945e+10 
