# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.6100000000000001e+01 +3.2613810777581483e-03 -1.0148594612663514e+01 +2.1626452885629498e+10 
+2.6200000000000003e+01 +3.2509604519972354e-03 -1.0099806531153520e+01 +2.1673578449496651e+10 
+2.6300000000000001e+01 +3.2404505883754714e-03 -1.0051185775530534e+01 +2.1818679485999199e+10 
+2.6400000000000002e+01 +3.2298525152743354e-03 -1.0002731053913317e+01 +2.2060122184701580e+10 
+2.6500000000000000e+01 +3.2191672610753191e-03 -9.9544410744208580e+00 +2.2396272735237011e+10 
+2.6600000000000001e+01 +3.2083958541599014e-03 -9.9063145451717816e+00 +2.2825497327118031e+10 
+2.6700000000000003e+01 +3.1975393229095664e-03 -9.8583501742849595e+00 +2.3346162149958389e+10 
+2.6800000000000001e+01 +3.1865986957058017e-03 -9.8105466698791997e+00 +2.3956633393318638e+10 
+2.6900000000000002e+01 +3.1755750009300888e-03 -9.7629027400732813e+00 +2.4655277246772301e+10 
+2.7000000000000000e+01 +3.1644692669639072e-03 -9.7154170929859145e+00 +2.5440459899870842e+10 
+2.7100000000000001e+01 +3.1532826286912461e-03 -9.6680880613419458e+00 +2.6310491142499432e+10 
+2.7200000000000003e+01 +3.1420166470060343e-03 -9.6209124762885150e+00 +2.7263455165207157e+10 
+2.7300000000000001e+01 +3.1306729893047203e-03 -9.5738867935791330e+00 +2.8297379758958557e+10 
+2.7400000000000002e+01 +3.1192533229837381e-03 -9.5270074689670423e+00 +2.9410292714645500e+10 
+2.7500000000000000e+01 +3.1077593154395246e-03 -9.4802709582055318e+00 +3.0600221823168945e+10 
+2.7600000000000001e+01 +3.0961926340685162e-03 -9.4336737170478067e+00 +3.1865194875393513e+10 
+2.7700000000000003e+01 +3.0845549462671503e-03 -9.3872122012471824e+00 +3.3203239662229240e+10 
+2.7800000000000001e+01 +3.0728479194318693e-03 -9.3408828665570258e+00 +3.4612383974596550e+10 
+2.7900000000000002e+01 +3.0610732209591035e-03 -9.2946821687305263e+00 +3.6090655603370445e+10 
+2.8000000000000000e+01 +3.0492325182452941e-03 -9.2486065635210029e+00 +3.7636082339453171e+10 
+2.8100000000000001e+01 +3.0373274851779623e-03 -9.2026512263915254e+00 +3.9246300062261871e+10 
+2.8200000000000003e+01 +3.0253598216090053e-03 -9.1568062116454154e+00 +4.0917377005654724e+10 
+2.8300000000000001e+01 +3.0133312338813810e-03 -9.1110602932950968e+00 +4.2644989491782906e+10 
+2.8400000000000002e+01 +3.0012434283380827e-03 -9.0654022453540435e+00 +4.4424813843153137e+10 
+2.8500000000000000e+01 +2.9890981113220695e-03 -9.0198208418347594e+00 +4.6252526381941238e+10 
+2.8600000000000001e+01 +2.9768969891763256e-03 -8.9743048567503383e+00 +4.8123803430515083e+10 
+2.8700000000000003e+01 +2.9646417682438215e-03 -8.9288430641136465e+00 +5.0034321311176384e+10 
+2.8800000000000001e+01 +2.9523341548675342e-03 -8.8834242379376676e+00 +5.1979756346267044e+10 
+2.8900000000000002e+01 +2.9399758553904365e-03 -8.8380371522352181e+00 +5.3955784858062820e+10 
+2.9000000000000000e+01 +2.9275685761555037e-03 -8.7926705810192907e+00 +5.5958083168909523e+10 
+2.9100000000000001e+01 +2.9151140844865509e-03 -8.7473145974486428e+00 +5.7982780620682983e+10 
+2.9200000000000003e+01 +2.9026143916307309e-03 -8.7019644712651072e+00 +6.0027818633432243e+10 
+2.9300000000000001e+01 +2.8900715698160512e-03 -8.6566167713566529e+00 +6.2091591646864853e+10 
+2.9400000000000002e+01 +2.8774876912705054e-03 -8.6112680666110819e+00 +6.4172494100652000e+10 
+2.9500000000000000e+01 +2.8648648282220898e-03 -8.5659149259160863e+00 +6.6268920434403900e+10 
+2.9600000000000001e+01 +2.8522050528988064e-03 -8.5205539181595373e+00 +6.8379265087796936e+10 
+2.9700000000000003e+01 +2.8395104375286478e-03 -8.4751816122292158e+00 +7.0501922500495834e+10 
+2.9800000000000001e+01 +2.8267830543396220e-03 -8.4297945770130376e+00 +7.2635287112171768e+10 
+2.9900000000000002e+01 +2.8140249755597112e-03 -8.3843893813984831e+00 +7.4777753362393448e+10 
+3.0000000000000000e+01 +2.8012382734169295e-03 -8.3389625942737791e+00 +7.6927715690954025e+10 
+3.0100000000000001e+01 +2.7884249501015737e-03 -8.2935098132122516e+00 +7.9083064722230469e+10 
+3.0200000000000003e+01 +2.7755867276531621e-03 -8.2480227505302253e+00 +8.1239675819780792e+10 
+3.0300000000000001e+01 +2.7627252580735267e-03 -8.2024921472298526e+00 +8.3392920531983002e+10 
+3.0400000000000002e+01 +2.7498421933644852e-03 -8.1569087443131174e+00 +8.5538170407177399e+10 
+3.0500000000000000e+01 +2.7369391855278742e-03 -8.1112632827822448e+00 +8.7670796993745895e+10 
+3.0600000000000001e+01 +2.7240178865655124e-03 -8.0655465036392151e+00 +8.9786171840032700e+10 
+3.0700000000000003e+01 +2.7110799484792269e-03 -8.0197491478861167e+00 +9.1879666494389847e+10 
+3.0800000000000001e+01 +2.6981270232708464e-03 -7.9738619565250550e+00 +9.3946652505186218e+10 
+3.0900000000000002e+01 +2.6851607629421979e-03 -7.9278756705581630e+00 +9.5982501420789413e+10 
+3.1000000000000000e+01 +2.6721828194951050e-03 -7.8817810309874456e+00 +9.7982584789535889e+10 
+3.1100000000000001e+01 +2.6591948806923369e-03 -7.8355710281580704e+00 +9.9942933384139130e+10 
+3.1200000000000003e+01 +2.6461987773404305e-03 -7.7892476497872378e+00 +1.0186221487460025e+11 
+3.1300000000000001e+01 +2.6331963760068619e-03 -7.7428151329351476e+00 +1.0373975615524936e+11 
+3.1400000000000002e+01 +2.6201895432591158e-03 -7.6962777146622283e+00 +1.0557488412049185e+11 
+3.1500000000000000e+01 +2.6071801456646658e-03 -7.6496396320286104e+00 +1.0736692566463452e+11 
+3.1600000000000001e+01 +2.5941700497909954e-03 -7.6029051220946080e+00 +1.0911520768203731e+11 
+3.1700000000000003e+01 +2.5811611222055788e-03 -7.5560784219204562e+00 +1.1081905706704335e+11 
+3.1800000000000001e+01 +2.5681552294759013e-03 -7.5091637685665358e+00 +1.1247780071404376e+11 
+3.1900000000000002e+01 +2.5551542381694356e-03 -7.4621653990929619e+00 +1.1409076551733881e+11 
+3.2000000000000000e+01 +2.5421600148536655e-03 -7.4150875505601110e+00 +1.1565727837131314e+11 
+3.2100000000000001e+01 +2.5291743812301745e-03 -7.3679349032653185e+00 +1.1717674698748399e+11 
+3.2200000000000003e+01 +2.5161989795369835e-03 -7.3207139104544838e+00 +1.1864890234610547e+11 
+3.2300000000000004e+01 +2.5032354071462207e-03 -7.2734314686106023e+00 +1.2007355624461227e+11 
+3.2399999999999999e+01 +2.4902852614300183e-03 -7.2260944742168274e+00 +1.2145052048047934e+11 
+3.2500000000000000e+01 +2.4773501397604958e-03 -7.1787098237560469e+00 +1.2277960685111415e+11 
+3.2600000000000001e+01 +2.4644316395097906e-03 -7.1312844137114224e+00 +1.2406062715399164e+11 
+3.2700000000000003e+01 +2.4515313580500231e-03 -7.0838251405658266e+00 +1.2529339318650630e+11 
+3.2800000000000004e+01 +2.4386508927533267e-03 -7.0363389008023818e+00 +1.2647771674612529e+11 
+3.2899999999999999e+01 +2.4257918409918244e-03 -6.9888325909040114e+00 +1.2761340963026256e+11 
+3.3000000000000000e+01 +2.4129558001376485e-03 -6.9413131073538858e+00 +1.2870028363640474e+11 
+3.3100000000000001e+01 +2.4001442626942725e-03 -6.8937866113244910e+00 +1.2973800797098024e+11 
+3.3200000000000003e+01 +2.3873583016905606e-03 -6.8462563227467141e+00 +1.3072568147662584e+11 
+3.3300000000000004e+01 +2.3745988852867292e-03 -6.7987247262410468e+00 +1.3166226040499277e+11 
+3.3399999999999999e+01 +2.3618669816429876e-03 -6.7511943064278386e+00 +1.3254670100770375e+11 
+3.3500000000000000e+01 +2.3491635589195500e-03 -6.7036675479275498e+00 +1.3337795953639961e+11 
+3.3600000000000001e+01 +2.3364895852766277e-03 -6.6561469353605904e+00 +1.3415499224273811e+11 
+3.3700000000000003e+01 +2.3238460288744342e-03 -6.6086349533474431e+00 +1.3487675537836787e+11 
+3.3800000000000004e+01 +2.3112338578731829e-03 -6.5611340865084902e+00 +1.3554220519491811e+11 
+3.3899999999999999e+01 +2.2986540404330838e-03 -6.5136468194641131e+00 +1.3615029794401535e+11 
+3.4000000000000000e+01 +2.2861075447143516e-03 -6.4661756368348762e+00 +1.3669998987735760e+11 
+3.4100000000000001e+01 +2.2735953553596161e-03 -6.4187243668469831e+00 +1.3719072959971547e+11 
+3.4200000000000003e+01 +2.2611185229411725e-03 -6.3713022121505150e+00 +1.3762393512875485e+11 
+3.4300000000000004e+01 +2.2486781145137319e-03 -6.3239197190012000e+00 +1.3800151683520529e+11 
+3.4399999999999999e+01 +2.2362751971320128e-03 -6.2765874336550933e+00 +1.3832538508992212e+11 
+3.4500000000000000e+01 +2.2239108378507267e-03 -6.2293159023680067e+00 +1.3859745026367770e+11 
+3.4600000000000001e+01 +2.2115861037245795e-03 -6.1821156713956977e+00 +1.3881962272724304e+11 
+3.4700000000000003e+01 +2.1993020618082926e-03 -6.1349972869941833e+00 +1.3899381285143976e+11 
+3.4800000000000004e+01 +2.1870597791565790e-03 -6.0879712954193232e+00 +1.3912193100706357e+11 
+3.4899999999999999e+01 +2.1748603228241483e-03 -6.0410482429269843e+00 +1.3920588756491528e+11 
+3.5000000000000000e+01 +2.1627047598657147e-03 -5.9942386757729995e+00 +1.3924759289576212e+11 
+3.5100000000000001e+01 +2.1505940736125952e-03 -5.9475522979045197e+00 +1.3924876485367191e+11 
+3.5200000000000003e+01 +2.1385289125025395e-03 -5.9009954440340247e+00 +1.3921035122583255e+11 
+3.5300000000000004e+01 +2.1265098412498887e-03 -5.8545736065648981e+00 +1.3913310728257831e+11 
+3.5399999999999999e+01 +2.1145374245689998e-03 -5.8082922779009287e+00 +1.3901778829436926e+11 
+3.5500000000000000e+01 +2.1026122271742137e-03 -5.7621569504455854e+00 +1.3886514953158380e+11 
+3.5600000000000001e+01 +2.0907348137798854e-03 -5.7161731166025760e+00 +1.3867594626464828e+11 
+3.5700000000000003e+01 +2.0789057491003562e-03 -5.6703462687753508e+00 +1.3845093376392548e+11 
+3.5800000000000004e+01 +2.0671255978499852e-03 -5.6246818993676788e+00 +1.3819086729986511e+11 
+3.5899999999999999e+01 +2.0553949247431144e-03 -5.5791855007830629e+00 +1.3789650214285205e+11 
+3.6000000000000000e+01 +2.0437142944940922e-03 -5.5338625654250739e+00 +1.3756859356327371e+11 
+3.6100000000000001e+01 +2.0320842502427289e-03 -5.4887185635076614e+00 +1.3720791572496915e+11 
+3.6200000000000003e+01 +2.0205052488306398e-03 -5.4437588764850533e+00 +1.3681531836511139e+11 
+3.6300000000000004e+01 +2.0089777255249061e-03 -5.3989888636219288e+00 +1.3639167011434583e+11 
+3.6399999999999999e+01 +1.9975021155926045e-03 -5.3544138841828754e+00 +1.3593783960327762e+11 
+3.6500000000000000e+01 +1.9860788543008107e-03 -5.3100392974324730e+00 +1.3545469546251195e+11 
+3.6600000000000001e+01 +1.9747083769166046e-03 -5.2658704626353252e+00 +1.3494310632266629e+11 
+3.6700000000000003e+01 +1.9633911187070629e-03 -5.2219127390560507e+00 +1.3440394081436205e+11 
+3.6800000000000004e+01 +1.9521275149392600e-03 -5.1781714859591688e+00 +1.3383806756818622e+11 
+3.6899999999999999e+01 +1.9409180008802753e-03 -5.1346520626093000e+00 +1.3324635521475693e+11 
+3.7000000000000000e+01 +1.9297630117971866e-03 -5.0913598282710941e+00 +1.3262967238470792e+11 
+3.7100000000000001e+01 +1.9186629236064845e-03 -5.0482995514258979e+00 +1.3198886405642310e+11 
+3.7200000000000003e+01 +1.9076178748223182e-03 -5.0054736374225559e+00 +1.3132468059956502e+11 
+3.7300000000000004e+01 +1.8966279446082476e-03 -4.9628839008265446e+00 +1.3063784873153021e+11 
+3.7399999999999999e+01 +1.8856932121278376e-03 -4.9205321562035511e+00 +1.2992909516978529e+11 
+3.7500000000000000e+01 +1.8748137565446467e-03 -4.8784202181191221e+00 +1.2919914663175340e+11 
+3.7600000000000001e+01 +1.8639896570222406e-03 -4.8365499011388700e+00 +1.2844872983487323e+11 
+3.7700000000000003e+01 +1.8532209927241774e-03 -4.7949230198283601e+00 +1.2767857149657379e+11 
+3.7800000000000004e+01 +1.8425078428140245e-03 -4.7535413887532316e+00 +1.2688939833430219e+11 
+3.7899999999999999e+01 +1.8318502864553379e-03 -4.7124068224789557e+00 +1.2608193706545692e+11 
+3.8000000000000000e+01 +1.8212484028116832e-03 -4.6715211355712816e+00 +1.2525691440752992e+11 
+3.8100000000000001e+01 +1.8107022747535855e-03 -4.6308863978300563e+00 +1.2441514104987817e+11 
+3.8200000000000003e+01 +1.8002119999794171e-03 -4.5905056999925336e+00 +1.2355776356972061e+11 
+3.8300000000000004e+01 +1.7897776798945155e-03 -4.5503823880303198e+00 +1.2268601251623601e+11 
+3.8400000000000006e+01 +1.7793994159042226e-03 -4.5105198079151414e+00 +1.2180111843864009e+11 
+3.8500000000000000e+01 +1.7690773094138762e-03 -4.4709213056186039e+00 +1.2090431188611032e+11 
+3.8600000000000001e+01 +1.7588114618288077e-03 -4.4315902271121983e+00 +1.1999682340778978e+11 
+3.8700000000000003e+01 +1.7486019745543611e-03 -4.3925299183676954e+00 +1.1907988355290782e+11 
+3.8800000000000004e+01 +1.7384489489958681e-03 -4.3537437253565585e+00 +1.1815472287059518e+11 
+3.8900000000000006e+01 +1.7283524865586734e-03 -4.3152349940506030e+00 +1.1722257191010005e+11 
+3.9000000000000000e+01 +1.7183126886481078e-03 -4.2770070704212042e+00 +1.1628466122052008e+11 
+3.9100000000000001e+01 +1.7083296273613506e-03 -4.2390628189166577e+00 +1.1534207230585977e+11 
+3.9200000000000003e+01 +1.6984032575629207e-03 -4.2014031778908061e+00 +1.1439529048897691e+11 
+3.9300000000000004e+01 +1.6885335048091763e-03 -4.1640286041739936e+00 +1.1344465204749667e+11 
+3.9400000000000006e+01 +1.6787202946564744e-03 -4.1269395545966008e+00 +1.1249049325905263e+11 
+3.9500000000000000e+01 +1.6689635526611782e-03 -4.0901364859891300e+00 +1.1153315040131599e+11 
+3.9600000000000001e+01 +1.6592632043796382e-03 -4.0536198551817710e+00 +1.1057295975185872e+11 
+3.9700000000000003e+01 +1.6496191753682151e-03 -4.0173901190049905e+00 +1.0961025758834488e+11 
+3.9800000000000004e+01 +1.6400313911832682e-03 -3.9814477342891830e+00 +1.0864538018841000e+11 
+3.9900000000000006e+01 +1.6304997773811541e-03 -3.9457931578646961e+00 +1.0767866382967795e+11 
+4.0000000000000000e+01 +1.6210242595182298e-03 -3.9104268465618852e+00 +1.0671044478977321e+11 
+4.0100000000000001e+01 +1.6116047380085917e-03 -3.8753488895264860e+00 +1.0574100419948380e+11 
+4.0200000000000003e+01 +1.6022410126972743e-03 -3.8405579051652405e+00 +1.0477040260207068e+11 
+4.0300000000000004e+01 +1.5929328582870519e-03 -3.8060521442002453e+00 +1.0379864539394923e+11 
+4.0400000000000006e+01 +1.5836800494806993e-03 -3.7718298573536591e+00 +1.0282573797155624e+11 
+4.0500000000000000e+01 +1.5744823609809883e-03 -3.7378892953475011e+00 +1.0185168573127663e+11 
+4.0600000000000001e+01 +1.5653395674906916e-03 -3.7042287089038752e+00 +1.0087649406953094e+11 
+4.0700000000000003e+01 +1.5562514437125847e-03 -3.6708463487449587e+00 +9.9900168382759888e+10 
+4.0800000000000004e+01 +1.5472177643494410e-03 -3.6377404655928025e+00 +9.8922714067361969e+10 
+4.0900000000000006e+01 +1.5382383041040290e-03 -3.6049093101694196e+00 +9.7944136519727905e+10 
+4.1000000000000000e+01 +1.5293128376791280e-03 -3.5723511331969928e+00 +9.6964441136294510e+10 
+4.1100000000000001e+01 +1.5204411505266536e-03 -3.5400645455634585e+00 +9.5983768225966553e+10 
+4.1200000000000003e+01 +1.5116230710950991e-03 -3.5080495988200875e+00 +9.5002797747573975e+10 
+4.1300000000000004e+01 +1.5028584385821096e-03 -3.4763067046841511e+00 +9.4022344572480194e+10 
+4.1400000000000006e+01 +1.4941470921853211e-03 -3.4448362748727490e+00 +9.3043223572005219e+10 
+4.1500000000000000e+01 +1.4854888711023785e-03 -3.4136387211031258e+00 +9.2066249617499481e+10 
+4.1600000000000001e+01 +1.4768836145309214e-03 -3.3827144550924597e+00 +9.1092237580301147e+10 
+4.1700000000000003e+01 +1.4683311616685896e-03 -3.3520638885579439e+00 +9.0122002331755478e+10 
+4.1800000000000004e+01 +1.4598313517130220e-03 -3.3216874332166948e+00 +8.9156358743183090e+10 
+4.1900000000000006e+01 +1.4513840238618595e-03 -3.2915855007859234e+00 +8.8196121685925385e+10 
+4.2000000000000000e+01 +1.4429890173127463e-03 -3.2617585029828549e+00 +8.7242106031336060e+10 
+4.2100000000000001e+01 +1.4346461542207277e-03 -3.2322064710669305e+00 +8.6294993513583893e+10 
+4.2200000000000003e+01 +1.4263551885704856e-03 -3.2029279144668661e+00 +8.5354933318234726e+10 
+4.2300000000000004e+01 +1.4181158573041107e-03 -3.1739209621536735e+00 +8.4421941493694122e+10 
+4.2400000000000006e+01 +1.4099278973636882e-03 -3.1451837430982672e+00 +8.3496034088335236e+10 
+4.2500000000000000e+01 +1.4017910456913124e-03 -3.1167143862717555e+00 +8.2577227150597992e+10 
+4.2600000000000001e+01 +1.3937050392290691e-03 -3.0885110206450728e+00 +8.1665536728864609e+10 
+4.2700000000000003e+01 +1.3856696149190477e-03 -3.0605717751892003e+00 +8.0760978871525742e+10 
+4.2800000000000004e+01 +1.3776845097033398e-03 -3.0328947788751974e+00 +7.9863569627007706e+10 
+4.2900000000000006e+01 +1.3697494605240323e-03 -3.0054781606740049e+00 +7.8973325043693359e+10 
+4.3000000000000000e+01 +1.3618642043232163e-03 -2.9783200495566708e+00 +7.8090261170000610e+10 
+4.3100000000000001e+01 +1.3540284786379894e-03 -2.9514185492308771e+00 +7.7214371390691147e+10 
+4.3200000000000003e+01 +1.3462420233854896e-03 -2.9247716623513629e+00 +7.6345558436079788e+10 
+4.3300000000000004e+01 +1.3385045790778628e-03 -2.8983773663094632e+00 +7.5483702372807632e+10 
+4.3400000000000006e+01 +1.3308158862272567e-03 -2.8722336384966596e+00 +7.4628683267573517e+10 
+4.3500000000000000e+01 +1.3231756853458187e-03 -2.8463384563043346e+00 +7.3780381187033463e+10 
+4.3600000000000001e+01 +1.3155837169456959e-03 -2.8206897971239271e+00 +7.2938676197868149e+10 
+4.3700000000000003e+01 +1.3080397215390366e-03 -2.7952856383468987e+00 +7.2103448366762146e+10 
+4.3800000000000004e+01 +1.3005434396379850e-03 -2.7701239573645635e+00 +7.1274577760357864e+10 
+4.3900000000000006e+01 +1.2930946117546897e-03 -2.7452027315683916e+00 +7.0451944445339188e+10 
+4.4000000000000000e+01 +1.2856929784013009e-03 -2.7205199383498901e+00 +6.9635428488412140e+10 
+4.4100000000000001e+01 +1.2783382762322397e-03 -2.6960735795507982e+00 +6.8824948470070435e+10 
+4.4200000000000003e+01 +1.2710302264710574e-03 -2.6718617548151045e+00 +6.8020577026416916e+10 
+4.4300000000000004e+01 +1.2637685464835840e-03 -2.6478825882372123e+00 +6.7222425307417450e+10 
+4.4400000000000006e+01 +1.2565529536356457e-03 -2.6241342039114453e+00 +6.6430604462996689e+10 
+4.4500000000000000e+01 +1.2493831652930730e-03 -2.6006147259322456e+00 +6.5645225643132179e+10 
+4.4600000000000001e+01 +1.2422588988216926e-03 -2.5773222783939560e+00 +6.4866399997762848e+10 
+4.4700000000000003e+01 +1.2351798715873334e-03 -2.5542549853909877e+00 +6.4094238676848724e+10 
+4.4800000000000004e+01 +1.2281458009558239e-03 -2.5314109710177055e+00 +6.3328852830339119e+10 
+4.4900000000000006e+01 +1.2211564042929927e-03 -2.5087883593685087e+00 +6.2570353608191139e+10 
+4.5000000000000000e+01 +1.2142113989646684e-03 -2.4863852745377488e+00 +6.1818852160342415e+10 
+4.5100000000000001e+01 +1.2073105074176754e-03 -2.4641999071621923e+00 +6.1074469810143066e+10 
+4.5200000000000003e+01 +1.2004534724228270e-03 -2.4422307140479380e+00 +6.0337368574415031e+10 
+4.5300000000000004e+01 +1.1936400418319315e-03 -2.4204762185434054e+00 +5.9607720643360947e+10 
+4.5400000000000006e+01 +1.1868699634967979e-03 -2.3989349439970606e+00 +5.8885698207193825e+10 
+4.5500000000000000e+01 +1.1801429852692387e-03 -2.3776054137574185e+00 +5.8171473456142570e+10 
+4.5600000000000001e+01 +1.1734588550010579e-03 -2.3564861511727972e+00 +5.7465218580367973e+10 
+4.5700000000000003e+01 +1.1668173205440688e-03 -2.3355756795917935e+00 +5.6767105770136246e+10 
+4.5800000000000004e+01 +1.1602181297500783e-03 -2.3148725223627338e+00 +5.6077307215602646e+10 
+4.5900000000000006e+01 +1.1536610304708952e-03 -2.2943752028341171e+00 +5.5395995107000633e+10 
+4.6000000000000000e+01 +1.1471457705583333e-03 -2.2740822443544593e+00 +5.4723341634554901e+10 
+4.6100000000000001e+01 +1.1406720959161714e-03 -2.2539920706898355e+00 +5.4059458007502174e+10 
+4.6200000000000003e+01 +1.1342397446560976e-03 -2.2341027072773914e+00 +5.3404211511376839e+10 
+4.6300000000000004e+01 +1.1278484529417732e-03 -2.2144120799719058e+00 +5.2757408450731468e+10 
