# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.5159999999999999e+02 +1.9239348080369781e-05 -5.4800403085006394e-03 +1.4940026595874926e+07 
+1.5170000000000002e+02 +1.9191058543146381e-05 -5.4599612201789317e-03 +1.4879017626725035e+07 
+1.5180000000000001e+02 +1.9142922560560112e-05 -5.4399615288944292e-03 +1.4817515698802009e+07 
+1.5190000000000001e+02 +1.9094939080873187e-05 -5.4200390120079421e-03 +1.4755086453510040e+07 
+1.5200000000000000e+02 +1.9047107052347939e-05 -5.4001914468862107e-03 +1.4691295534533078e+07 
+1.5209999999999999e+02 +1.8999425579313031e-05 -5.3804172093327440e-03 +1.4625848767808864e+07 
+1.5220000000000002e+02 +1.8951894390362761e-05 -5.3607170689205152e-03 +1.4559012717235720e+07 
+1.5230000000000001e+02 +1.8904513370157783e-05 -5.3410923936612663e-03 +1.4491194129813546e+07 
+1.5240000000000001e+02 +1.8857282403358821e-05 -5.3215445515702167e-03 +1.4422799753832286e+07 
+1.5250000000000000e+02 +1.8810201374626587e-05 -5.3020749106611111e-03 +1.4354236336950799e+07 
+1.5259999999999999e+02 +1.8763270168621707e-05 -5.2826848389461558e-03 +1.4285910626468053e+07 
+1.5270000000000002e+02 +1.8716488670004847e-05 -5.2633757044380286e-03 +1.4218229369643724e+07 
+1.5280000000000001e+02 +1.8669856763436727e-05 -5.2441488751511127e-03 +1.4151599314519379e+07 
+1.5290000000000001e+02 +1.8623374333578021e-05 -5.2250057190985442e-03 +1.4086427208497897e+07 
+1.5300000000000000e+02 +1.8577041265089377e-05 -5.2059476042929298e-03 +1.4023119799110148e+07 
+1.5309999999999999e+02 +1.8530857301466583e-05 -5.1869753446123880e-03 +1.3961951838212533e+07 
+1.5320000000000002e+02 +1.8484821621545625e-05 -5.1680875373883552e-03 +1.3902670093512604e+07 
+1.5330000000000001e+02 +1.8438933262997629e-05 -5.1492822258183482e-03 +1.3844889337663125e+07 
+1.5340000000000001e+02 +1.8393191263493631e-05 -5.1305574530972368e-03 +1.3788224342309404e+07 
+1.5350000000000000e+02 +1.8347594660704734e-05 -5.1119112624212785e-03 +1.3732289879497200e+07 
+1.5360000000000002e+02 +1.8302142492301990e-05 -5.0933416969866892e-03 +1.3676700721519379e+07 
+1.5370000000000002e+02 +1.8256833795956543e-05 -5.0748467999903899e-03 +1.3621071640588975e+07 
+1.5380000000000001e+02 +1.8211667609339382e-05 -5.0564246146267795e-03 +1.3565017408391846e+07 
+1.5390000000000001e+02 +1.8166642970121679e-05 -5.0380731840935543e-03 +1.3508152797322245e+07 
+1.5400000000000000e+02 +1.8121758915974438e-05 -5.0197905515854601e-03 +1.3450092579195287e+07 
+1.5410000000000002e+02 +1.8077014626600949e-05 -5.0015752831817847e-03 +1.3390575446967851e+07 
+1.5420000000000002e+02 +1.8032409849833192e-05 -4.9834280364895638e-03 +1.3329835775555881e+07 
+1.5430000000000001e+02 +1.7987944475535255e-05 -4.9653499919974217e-03 +1.3268231860436682e+07 
+1.5440000000000001e+02 +1.7943618393571309e-05 -4.9473423301950228e-03 +1.3206121997205414e+07 
+1.5450000000000000e+02 +1.7899431493805461e-05 -4.9294062315711458e-03 +1.3143864481261449e+07 
+1.5460000000000002e+02 +1.7855383666101823e-05 -4.9115428766150666e-03 +1.3081817608280417e+07 
+1.5470000000000002e+02 +1.7811474800324585e-05 -4.8937534458162761e-03 +1.3020339673774470e+07 
+1.5480000000000001e+02 +1.7767704786337799e-05 -4.8760391196629197e-03 +1.2959788973105598e+07 
+1.5490000000000001e+02 +1.7724073514005689e-05 -4.8584010786461400e-03 +1.2900523802311862e+07 
+1.5500000000000000e+02 +1.7680580873192340e-05 -4.8408405032538682e-03 +1.2842902456575934e+07 
+1.5510000000000002e+02 +1.7637226625315865e-05 -4.8233580910826872e-03 +1.2787167130927600e+07 
+1.5520000000000002e+02 +1.7594010018010511e-05 -4.8059526081614089e-03 +1.2733095619023491e+07 
+1.5530000000000001e+02 +1.7550930170464459e-05 -4.7886223376245049e-03 +1.2680349613348495e+07 
+1.5540000000000001e+02 +1.7507986201865899e-05 -4.7713655626074741e-03 +1.2628590806844968e+07 
+1.5550000000000000e+02 +1.7465177231403052e-05 -4.7541805662455420e-03 +1.2577480892207524e+07 
+1.5560000000000002e+02 +1.7422502378264111e-05 -4.7370656316746288e-03 +1.2526681562580645e+07 
+1.5570000000000002e+02 +1.7379960761637302e-05 -4.7200190420297909e-03 +1.2475854510577207e+07 
+1.5580000000000001e+02 +1.7337551500710842e-05 -4.7030390804474300e-03 +1.2424661429458912e+07 
+1.5590000000000001e+02 +1.7295273714672885e-05 -4.6861240300616848e-03 +1.2372764011704311e+07 
+1.5600000000000000e+02 +1.7253126522711679e-05 -4.6692721740085310e-03 +1.2319823950215841e+07 
+1.5610000000000002e+02 +1.7211109173262134e-05 -4.6524822510102095e-03 +1.2265612097846495e+07 
+1.5620000000000002e+02 +1.7169221431746272e-05 -4.6357548221419723e-03 +1.2210335948855793e+07 
+1.5630000000000001e+02 +1.7127463192832706e-05 -4.6190909040626400e-03 +1.2154312156499576e+07 
+1.5640000000000001e+02 +1.7085834351190242e-05 -4.6024915134364368e-03 +1.2097857375600623e+07 
+1.5650000000000000e+02 +1.7044334801487554e-05 -4.5859576669234963e-03 +1.2041288259779740e+07 
+1.5660000000000002e+02 +1.7002964438393287e-05 -4.5694903811847138e-03 +1.1984921463022064e+07 
+1.5670000000000002e+02 +1.6961723156576205e-05 -4.5530906728815067e-03 +1.1929073639183471e+07 
+1.5680000000000001e+02 +1.6920610850705024e-05 -4.5367595586760182e-03 +1.1874061442544999e+07 
+1.5690000000000001e+02 +1.6879627415448438e-05 -4.5204980552295548e-03 +1.1820201527137402e+07 
+1.5700000000000000e+02 +1.6838772745475095e-05 -4.5043071792023152e-03 +1.1767810546650553e+07 
+1.5710000000000002e+02 +1.6798046618565220e-05 -4.4881875257747599e-03 +1.1717101754094971e+07 
+1.5720000000000002e+02 +1.6757448344944706e-05 -4.4721380042019110e-03 +1.1667874799669998e+07 
+1.5730000000000001e+02 +1.6716977117950879e-05 -4.4561571022553306e-03 +1.1619825931641063e+07 
+1.5740000000000001e+02 +1.6676632130921034e-05 -4.4402433077059779e-03 +1.1572651398174115e+07 
+1.5750000000000000e+02 +1.6636412577192606e-05 -4.4243951083290977e-03 +1.1526047448847439e+07 
+1.5760000000000002e+02 +1.6596317650102868e-05 -4.4086109918955460e-03 +1.1479710331816850e+07 
+1.5770000000000002e+02 +1.6556346542989178e-05 -4.3928894461773716e-03 +1.1433336295618962e+07 
+1.5780000000000001e+02 +1.6516498449188878e-05 -4.3772289589476231e-03 +1.1386621589120511e+07 
+1.5790000000000001e+02 +1.6476772562039338e-05 -4.3616280179792884e-03 +1.1339262461119160e+07 
+1.5800000000000000e+02 +1.6437168074877884e-05 -4.3460851110442272e-03 +1.1290955160099572e+07 
+1.5810000000000002e+02 +1.6397684298691156e-05 -4.3305991246199004e-03 +1.1241494284903672e+07 
+1.5820000000000002e+02 +1.6358321015063234e-05 -4.3151705400095147e-03 +1.1191067837137481e+07 
+1.5830000000000001e+02 +1.6319078123227381e-05 -4.2998002372185967e-03 +1.1139962167682067e+07 
+1.5840000000000001e+02 +1.6279955522416989e-05 -4.2844890962549899e-03 +1.1088463628112940e+07 
+1.5850000000000000e+02 +1.6240953111865402e-05 -4.2692379971263966e-03 +1.1036858570051869e+07 
+1.5860000000000002e+02 +1.6202070790805931e-05 -4.2540478198393669e-03 +1.0985433344680257e+07 
+1.5870000000000002e+02 +1.6163308458471928e-05 -4.2389194444012058e-03 +1.0934474303545101e+07 
+1.5880000000000001e+02 +1.6124666014096775e-05 -4.2238537508196301e-03 +1.0884267798082517e+07 
+1.5890000000000001e+02 +1.6086143356913761e-05 -4.2088516191011926e-03 +1.0835100179630414e+07 
+1.5900000000000000e+02 +1.6047740386156224e-05 -4.1939139292529902e-03 +1.0787257799557108e+07 
+1.5910000000000002e+02 +1.6009456894688284e-05 -4.1790411934763318e-03 +1.0740934328674078e+07 
+1.5920000000000002e+02 +1.5971292249896792e-05 -4.1642324527401053e-03 +1.0695952712674865e+07 
+1.5930000000000001e+02 +1.5933245712799406e-05 -4.1494863802079346e-03 +1.0652043216756361e+07 
+1.5940000000000001e+02 +1.5895316544413741e-05 -4.1348016490431756e-03 +1.0608936106177554e+07 
+1.5950000000000000e+02 +1.5857504005757465e-05 -4.1201769324094558e-03 +1.0566361646136602e+07 
+1.5960000000000002e+02 +1.5819807357848184e-05 -4.1056109034698571e-03 +1.0524050101799352e+07 
+1.5970000000000002e+02 +1.5782225861703532e-05 -4.0911022353873382e-03 +1.0481731738196054e+07 
+1.5980000000000001e+02 +1.5744758778341161e-05 -4.0766496013253349e-03 +1.0439136820470378e+07 
+1.5990000000000001e+02 +1.5707405368778655e-05 -4.0622516744463688e-03 +1.0395995613633564e+07 
+1.6000000000000000e+02 +1.5670164894033680e-05 -4.0479071279143370e-03 +1.0352038382975649e+07 
+1.6010000000000002e+02 +1.5633036722164515e-05 -4.0336149807780938e-03 +1.0307081941724462e+07 
+1.6020000000000002e+02 +1.5596020649391998e-05 -4.0193756356250842e-03 +1.0261289293917462e+07 
+1.6030000000000001e+02 +1.5559116578977569e-05 -4.0051898409288640e-03 +1.0214909991972797e+07 
+1.6040000000000001e+02 +1.5522324414182758e-05 -3.9910583451637999e-03 +1.0168193588427741e+07 
+1.6050000000000000e+02 +1.5485644058269033e-05 -3.9769818968032160e-03 +1.0121389635549646e+07 
+1.6060000000000002e+02 +1.5449075414497842e-05 -3.9629612443199298e-03 +1.0074747685361283e+07 
+1.6070000000000002e+02 +1.5412618386130768e-05 -3.9489971361899847e-03 +1.0028517291055722e+07 
+1.6080000000000001e+02 +1.5376272876429199e-05 -3.9350903208843803e-03 +9.9829480040487293e+06 
+1.6090000000000001e+02 +1.5340038788654636e-05 -3.9212415468776974e-03 +9.9382893770581577e+06 
+1.6100000000000000e+02 +1.5303916026068562e-05 -3.9074515626431093e-03 +9.8947909622404762e+06 
+1.6110000000000002e+02 +1.5267904395187075e-05 -3.8937207984630429e-03 +9.8526210437649637e+06 
+1.6120000000000002e+02 +1.5232003315544595e-05 -3.8800484118478168e-03 +9.8116228303488847e+06 
+1.6130000000000001e+02 +1.5196212109930135e-05 -3.8664332421172207e-03 +9.7715582630568650e+06 
+1.6140000000000001e+02 +1.5160530101132680e-05 -3.8528741285891732e-03 +9.7321892820911743e+06 
+1.6150000000000000e+02 +1.5124956611941277e-05 -3.8393699105831610e-03 +9.6932778281413373e+06 
+1.6160000000000002e+02 +1.5089490965144939e-05 -3.8259194274188240e-03 +9.6545858421623632e+06 
+1.6170000000000002e+02 +1.5054132483532662e-05 -3.8125215184134087e-03 +9.6158752640327476e+06 
+1.6180000000000001e+02 +1.5018880489893473e-05 -3.7991750228875405e-03 +9.5769080350667611e+06 
+1.6190000000000001e+02 +1.4983734307016426e-05 -3.7858787801600111e-03 +9.5374460956580266e+06 
+1.6200000000000000e+02 +1.4948693257690486e-05 -3.7726316295494601e-03 +9.4972513864320740e+06 
+1.6210000000000002e+02 +1.4913756762099525e-05 -3.7594327106739967e-03 +9.4561629200042468e+06 
+1.6220000000000002e+02 +1.4878924630006829e-05 -3.7462823643505884e-03 +9.4143279985275008e+06 
+1.6230000000000001e+02 +1.4844196768570617e-05 -3.7331812316975942e-03 +9.3719709967623800e+06 
+1.6240000000000001e+02 +1.4809573084948993e-05 -3.7201299538310449e-03 +9.3293162889619060e+06 
+1.6250000000000000e+02 +1.4775053486300060e-05 -3.7071291718662530e-03 +9.2865882489558384e+06 
+1.6260000000000002e+02 +1.4740637879782031e-05 -3.6941795269220582e-03 +9.2440112518703230e+06 
+1.6270000000000002e+02 +1.4706326172553039e-05 -3.6812816601139750e-03 +9.2018096716517098e+06 
+1.6280000000000001e+02 +1.4672118271771240e-05 -3.6684362125592889e-03 +9.1602078827551380e+06 
+1.6290000000000001e+02 +1.4638014084594733e-05 -3.6556438253737703e-03 +9.1194302594032139e+06 
+1.6300000000000000e+02 +1.4604013518181750e-05 -3.6429051396759697e-03 +9.0797011764103435e+06 
+1.6310000000000002e+02 +1.4570116391686004e-05 -3.6302205205050791e-03 +9.0411723389579933e+06 
+1.6320000000000002e+02 +1.4536322172243710e-05 -3.6175892285948016e-03 +9.0037047768988218e+06 
+1.6330000000000001e+02 +1.4502630238986759e-05 -3.6050102486048026e-03 +8.9670868519795686e+06 
+1.6340000000000001e+02 +1.4469039971046919e-05 -3.5924825651907251e-03 +8.9311069245656878e+06 
+1.6350000000000000e+02 +1.4435550747556106e-05 -3.5800051630127416e-03 +8.8955533566478640e+06 
+1.6360000000000002e+02 +1.4402161947646100e-05 -3.5675770267270530e-03 +8.8602145087461490e+06 
+1.6370000000000002e+02 +1.4368872950448771e-05 -3.5551971409922222e-03 +8.8248787422676682e+06 
+1.6380000000000001e+02 +1.4335683135095974e-05 -3.5428644904666731e-03 +8.7893344185720179e+06 
+1.6390000000000001e+02 +1.4302591880719500e-05 -3.5305780598070624e-03 +8.7533698984174971e+06 
+1.6400000000000000e+02 +1.4269598566451209e-05 -3.5183368336718672e-03 +8.7167735431700423e+06 
+1.6410000000000002e+02 +1.4236702660010418e-05 -3.5061400557524669e-03 +8.6794014649411570e+06 
+1.6420000000000002e+02 +1.4203903983466194e-05 -3.4939880058721283e-03 +8.6413807794139031e+06 
+1.6430000000000001e+02 +1.4171202447475046e-05 -3.4818812228867499e-03 +8.6029063529256638e+06 
+1.6440000000000001e+02 +1.4138597962693499e-05 -3.4698202456524703e-03 +8.5641730518714879e+06 
+1.6450000000000000e+02 +1.4106090439778083e-05 -3.4578056130259464e-03 +8.5253757429530919e+06 
+1.6460000000000002e+02 +1.4073679789385324e-05 -3.4458378638636392e-03 +8.4867092926631011e+06 
+1.6470000000000002e+02 +1.4041365922171768e-05 -3.4339175370221814e-03 +8.4483685675765090e+06 
+1.6480000000000001e+02 +1.4009148748793924e-05 -3.4220451713570920e-03 +8.4105484339248892e+06 
+1.6490000000000001e+02 +1.3977028179908329e-05 -3.4102213057259512e-03 +8.3734437587007890e+06 
+1.6500000000000000e+02 +1.3945004126171489e-05 -3.3984464789837947e-03 +8.3372494078639606e+06 
+1.6510000000000002e+02 +1.3913076418242599e-05 -3.3867209933131936e-03 +8.3020971948594656e+06 
+1.6520000000000002e+02 +1.3881244566791491e-05 -3.3750442041956879e-03 +8.2678667181187188e+06 
+1.6530000000000001e+02 +1.3849508002490608e-05 -3.3634152304387508e-03 +8.2343745231307549e+06 
+1.6540000000000001e+02 +1.3817866156012453e-05 -3.3518331908497542e-03 +8.2014371550297812e+06 
+1.6550000000000000e+02 +1.3786318458029513e-05 -3.3402972042368218e-03 +8.1688711594081130e+06 
+1.6560000000000002e+02 +1.3754864339214260e-05 -3.3288063894072817e-03 +8.1364930815513916e+06 
+1.6570000000000002e+02 +1.3723503230239164e-05 -3.3173598651675676e-03 +8.1041194663334079e+06 
+1.6580000000000001e+02 +1.3692234561776710e-05 -3.3059567503260444e-03 +8.0715668594047697e+06 
+1.6590000000000001e+02 +1.3661057764499388e-05 -3.2945961636900375e-03 +8.0386518060504850e+06 
+1.6600000000000000e+02 +1.3629972269079670e-05 -3.2832772240670807e-03 +8.0051908515783744e+06 
+1.6610000000000002e+02 +1.3598977586741027e-05 -3.2719992723488573e-03 +7.9710595941631729e+06 
+1.6620000000000002e+02 +1.3568073550911070e-05 -3.2607625377679248e-03 +7.9363698447588719e+06 
+1.6630000000000001e+02 +1.3537260075568413e-05 -3.2495674716413203e-03 +7.9012924670964070e+06 
+1.6640000000000001e+02 +1.3506537074691641e-05 -3.2384145252863168e-03 +7.8659983253077921e+06 
+1.6650000000000000e+02 +1.3475904462259402e-05 -3.2273041500201298e-03 +7.8306582831138242e+06 
+1.6660000000000002e+02 +1.3445362152250289e-05 -3.2162367971600389e-03 +7.7954432045533760e+06 
+1.6670000000000002e+02 +1.3414910058642908e-05 -3.2052129180227011e-03 +7.7605239533472434e+06 
+1.6680000000000001e+02 +1.3384548095415878e-05 -3.1942329639261472e-03 +7.7260713937421283e+06 
+1.6690000000000001e+02 +1.3354276176547775e-05 -3.1832973861861012e-03 +7.6922563891058993e+06 
+1.6700000000000000e+02 +1.3324094216017241e-05 -3.1724066361205811e-03 +7.6592498036218956e+06 
+1.6710000000000002e+02 +1.3294002055087879e-05 -3.1615609621298640e-03 +7.6271670292618340e+06 
+1.6720000000000002e+02 +1.3263999244163289e-05 -3.1507598009465816e-03 +7.5959015702661108e+06 
+1.6730000000000001e+02 +1.3234085260932092e-05 -3.1400023863877636e-03 +7.5652914594631298e+06 
+1.6740000000000001e+02 +1.3204259583082862e-05 -3.1292879522684561e-03 +7.5351747288981387e+06 
+1.6750000000000000e+02 +1.3174521688304253e-05 -3.1186157324059514e-03 +7.5053894113349132e+06 
+1.6760000000000002e+02 +1.3144871054284819e-05 -3.1079849606154941e-03 +7.4757735390284294e+06 
+1.6770000000000002e+02 +1.3115307158713189e-05 -3.0973948707135731e-03 +7.4461651445282977e+06 
+1.6780000000000001e+02 +1.3085829479277964e-05 -3.0868446965162193e-03 +7.4164022602383960e+06 
+1.6790000000000001e+02 +1.3056437493667770e-05 -3.0763336718403144e-03 +7.3863229188775113e+06 
+1.6800000000000000e+02 +1.3027130679571186e-05 -3.0658610305013445e-03 +7.3557651526651382e+06 
+1.6810000000000002e+02 +1.2997908587918665e-05 -3.0554261967694800e-03 +7.3246192097519124e+06 
+1.6820000000000002e+02 +1.2968771062608077e-05 -3.0450293567318635e-03 +7.2929842014148980e+06 
+1.6830000000000001e+02 +1.2939718020779148e-05 -3.0346708869294662e-03 +7.2610114543934213e+06 
+1.6840000000000001e+02 +1.2910749379571509e-05 -3.0243511639012270e-03 +7.2288522948895013e+06 
+1.6850000000000000e+02 +1.2881865056124961e-05 -3.0140705641903682e-03 +7.1966580505155912e+06 
+1.6860000000000002e+02 +1.2853064967579129e-05 -3.0038294643359004e-03 +7.1645800474502649e+06 
+1.6870000000000002e+02 +1.2824349031073740e-05 -2.9936282408787149e-03 +7.1327696125481687e+06 
+1.6880000000000001e+02 +1.2795717163748496e-05 -2.9834672703594953e-03 +7.1013780724865347e+06 
+1.6890000000000001e+02 +1.2767169282743124e-05 -2.9733469293195076e-03 +7.0705567542232871e+06 
+1.6900000000000000e+02 +1.2738705305197298e-05 -2.9632675942991341e-03 +7.0404569844641732e+06 
+1.6910000000000002e+02 +1.2710325082163583e-05 -2.9532294679510515e-03 +7.0111807115404531e+06 
+1.6920000000000002e+02 +1.2682028200346160e-05 -2.9432320573810288e-03 +6.9826323720051041e+06 
+1.6930000000000001e+02 +1.2653814180361991e-05 -2.9332746958051457e-03 +6.9546670235043764e+06 
+1.6940000000000001e+02 +1.2625682542828068e-05 -2.9233567164400035e-03 +6.9271397237434490e+06 
+1.6950000000000000e+02 +1.2597632808361381e-05 -2.9134774525027989e-03 +6.8999055308678672e+06 
+1.6960000000000002e+02 +1.2569664497578940e-05 -2.9036362372107118e-03 +6.8728195027088989e+06 
+1.6970000000000002e+02 +1.2541777131097762e-05 -2.8938324037810228e-03 +6.8457366974520059e+06 
+1.6980000000000001e+02 +1.2513970229534816e-05 -2.8840652854300133e-03 +6.8185121726110149e+06 
+1.6990000000000001e+02 +1.2486243313507099e-05 -2.8743342153748604e-03 +6.7910009863599818e+06 
+1.7000000000000000e+02 +1.2458595903631630e-05 -2.8646385268324436e-03 +6.7630581964040864e+06 
+1.7010000000000002e+02 +1.2431027587116527e-05 -2.8549777164013439e-03 +6.7345857219819957e+06 
+1.7020000000000002e+02 +1.2403538217534573e-05 -2.8453519342065891e-03 +6.7056729272181029e+06 
+1.7030000000000001e+02 +1.2376127715049651e-05 -2.8357614937539743e-03 +6.6764560370137477e+06 
+1.7040000000000001e+02 +1.2348795999825615e-05 -2.8262067085489868e-03 +6.6470712763893921e+06 
+1.7050000000000000e+02 +1.2321542992026442e-05 -2.8166878920994434e-03 +6.6176548709706021e+06 
+1.7060000000000002e+02 +1.2294368611815944e-05 -2.8072053579097484e-03 +6.5883430453146650e+06 
+1.7070000000000002e+02 +1.2267272779358086e-05 -2.7977594194876425e-03 +6.5592720251630982e+06 
+1.7080000000000001e+02 +1.2240255414816729e-05 -2.7883503903381852e-03 +6.5305780351783689e+06 
+1.7090000000000001e+02 +1.2213316438355792e-05 -2.7789785839682640e-03 +6.5023973007870875e+06 
+1.7100000000000000e+02 +1.2186455770139154e-05 -2.7696443138836295e-03 +6.4748660470413966e+06 
+1.7110000000000002e+02 +1.2159673270282788e-05 -2.7603477449104322e-03 +6.4480761350484351e+06 
+1.7120000000000002e+02 +1.2132968558710941e-05 -2.7510884471512592e-03 +6.4219419688199405e+06 
+1.7130000000000001e+02 +1.2106341195299950e-05 -2.7418658420294518e-03 +6.3963335886507509e+06 
+1.7140000000000001e+02 +1.2079790739926117e-05 -2.7326793509671651e-03 +6.3711210343604898e+06 
+1.7150000000000000e+02 +1.2053316752465790e-05 -2.7235283953879891e-03 +6.3461743463637494e+06 
+1.7160000000000002e+02 +1.2026918792795264e-05 -2.7144123967139918e-03 +6.3213635645340113e+06 
+1.7170000000000002e+02 +1.2000596420790892e-05 -2.7053307763682663e-03 +6.2965587289506821e+06 
